index,name,release_date,summary,meta_score,user_review
5642,New Play Control! Donkey Kong Jungle Beat,2009-05-04,"Donkey Kong Jungle Beat originally debuted on the Nintendo GameCube system. This new version has been remastered with motion controls, new enemies and obstacles, and a new final boss battle. Nintendo also has added special monkeys to each stage that give tips or let players save their progress. The new controls make this well-reviewed game accessible to new players while giving those who played the original new challenges. The goal of the game is to guide Donkey Kong through beautifully rendered stages like lava caves, tempestuous oceans and even a ninja-chimp fortress. Racing through the game will get players to the goal, but the real skill comes from helping Donkey Kong perform multiple mid-air acrobatic moves as he collects bananas in each stage. The more sweet moves he does in a row, the more bonus bananas he gets at the end of the stage. To become the king of the jungle, he must team up with animal friends and defeat multiple contenders in boxing matches. [Nintendo]",78,8.6
5746,Fire Emblem: Radiant Dawn,2007-11-05,"Three years have passed since King Ashnard of Daein invaded neighboring Crimea and, in doing so, almost doomed the world by awakening the slumbering goddess of chaos. Now, the fires of war burn bright once again, and a band of freedom fighters unites to break the foreign chains that bind their homeland. As this new war spreads, Ike and the Greil Mercenaries find themselves caught up once again in events that threaten to awaken powers that will judge the world - and find it wanting. A goddess' judgment could threaten once again to bring ruin to all of Tellius. [Nintendo]",78,8.7
5735,Sonic Colors,2010-11-16,"An extraordinary amusement park has been seen orbiting around the home planet of Sonic the Hedgehog, and rumors are spreading that an alien race of Wisps, who have a unique colorful energy, are being held captive there by the evil Dr. Eggman. Soon after arriving at the amusement park, Sonic discovers he is able to use these mysterious alien forces to help the Wisps escape!",78,8.4
5761,The Magic Obelisk,2009-12-28,"[WiiWare] Join the Flight Club to take to the skies and experience a variety of aerial activities. Take off and pilot a biplane through rings along a predetermined flight path, or drift serenely in a hang glider, catching thermal currents to gain altitude. In either case, just be sure to stick the landing. Looking for more speed? Strap on the rocket belt to blast your way around an obstacle course. If that's not enough, reach maximum velocity as you tackle a skydiving lesson at 3,800 feet. Complete specific objectives within a set time limit to score points (and maybe even a bonus chance) and obtain certification in eight different lessons. Your goals will become more challenging, and weather conditions will make controlling your vehicle more difficult as you progress. If you succeed, you will be rewarded with the opportunity to pilot an attack helicopter on a daring rescue mission. It's time to earn your wings. [Nintendo]",78,6.3
5834,MySims Agents,2009-09-29,"In MySims Agents players take on the role of a special agent hired to foil the sinister plans of Morcubus, lord of the criminal underworld. By recruiting different MySims, each with their own special characteristics, players can build up their very own crime-busting dream team. From tracking footprints and using forensics to picking locks, hacking into computers, following leads and collecting clues, players must rely on their wits, skills and trusty gadgets to piece together the clues to solve the mystery. Jump aboard the jet to reach an ancient temple, a spooky mansion or an icy mountaintop chalet in search of clues that lead players closer to the sinister Morcubus. Return from the adventure with cool treasures that players can use to construct and customize their headquarters and make it their own. [Electronic Arts]",78,8.5
5869,Grand Slam Tennis,2009-06-08,"Specifically designed for the Wii, EA SPORTS Grand Slam Tennis puts the racket in the palm of your hand and delivers the deepest tennis experience. Users feel like they are actually playing tennis, performing real forehands and backhands in their living rooms. The game is one of the first to be compatible with Wii MotionPlus, which enhances the one-to-one motion with added shot depth and precise ball placement. [EA Sports]",78,7.4
5871,Wario Land: Shake It!,2008-09-22,"(Also known as ""Wario Land: The Shake Dimension"") Wario Land: Shake It!, a classic side-scroller, stars Wario, the smelly, bad-mannered alter ego of Mario. With the Wii Remote controller turned sideways like an old-school controller, veterans and newcomers alike can run, jump and smash their way through hectic side-scrolling stages. Players shake the Wii Remote to help Wario take down his enemies, empty bags of treasure or cause earthquakes. Best of all, there are numerous stages each offering multiple missions to keep players coming back again and again to unlock everything, collect more coins or just improve their best times. [Nintendo]",78,8.5
5880,LEGO Indiana Jones: The Original Adventures,2008-06-03,"LEGO Indiana Jones: The Original Adventures takes the fun and creative construction of LEGO and combines it with the wits, daring and non-stop action from the original cinematic adventures that enthralled audiences everywhere (Indiana Jones and the Raiders of the Lost Ark, Indiana Jones and the Temple of Doom and Indiana Jones and the Last Crusade). With a unique tongue-in-cheek take on the original adventures, LEGO Indiana Jones follows Dr. Jones escapades through the jungles of South America to the mountaintops of India. Fans can build, battle and brawl their way through their favorite cinematic moments, from Indy's entanglements with snakes to his dashing boulder run. Pop culture's most iconic archeologist whips through all the classic moments with the help of a host of supporting characters including Marion Ravenwood and Short Round. Players can also mix and match the body parts of more than 60 playable characters to create new heroes just as they could in the LEGO Star Wars games. [LucasArts]",78,6.9
5884,Skylanders Giants,2012-10-21,Skylanders Giants is an all-new adventure for existing Skylanders toys that will also add 20 new characters--including eight giant ones--to the roster.,78,7.1
5993,Excitebots: Trick Racing,2009-04-20,"High-speed action. Robotic insect and animal racers. Wii Wheel controls. Bowling, poker, clowns - and sandwiches! Add them all together and you get the wild, nonstop fun of Excitebots: Trick Racing. This game takes the big-air thrills and simple pick-up-and-play controls of Excite Truck and ramps up the fun with a constant barrage of funky challenges and mini-games performed at blinding speed. Players shoot goals, throw pies and even play poker in the middle of rowdy races around off-road tracks. Having your vehicles drive, walk or fly around the track quickly is one thing, but it's more important to go around in style. Players earn stars for huge jumps, cool tricks and daring feats at high speed. Six players can race online via Nintendo Wi-Fi Connection in both Excite Race and Poker Race modes. If friends can't join online, players can exchange ghost data via WiiConnect24 and challenge their friends to outdo their most daring tricks. [Nintendo]",77,8.1
6003,Prince of Persia: The Forgotten Sands,2010-05-18,"Prince of Persia: The Forgotten Sands for Wii is a new installment in the popular Prince of Persia series and presents a new adventure within the Sands of Time universe. After leaving his father’s kingdom to prove his worth, the Prince is drawn toward a mysterious realm. He quickly discovers that he must harness his acrobatic abilities and powers over the environment to not only survive, but to save a mystic palace from unfathomable evil. By utilizing the Prince’s acrobatic prowess, players perform unparalleled feats from maneuvering through treacherous traps and combating massive enemies, to solving elaborate puzzles in an effort to survive. The Prince will possess supreme mastery over his environment and enemies. By manipulating his power over sand, The Prince will uncover new areas to explore that will only be accessible by wielding his new powers, skills and abilities. [Ubisoft]",77,8.2
6144,Project Zero 2: Wii Edition,2012-06-29,A horror sequel for the Wii.,77,8.5
6296,Kirby's Return to Dream Land,2011-10-24,Kirby's Return to Dreamland has players play as Kirby one of his three friends to retrieve ship parts scattered across Pop Star in order to help the aliens return home.,77,8.7
6298,The Godfather: Blackhand Edition,2007-03-20,"The Godfather Blackhand Edition gives an enhanced combat experience with motion-based Blackhand Control by integrating Nintendo’s innovative Wii controller. Take over the Big Apple in this fully interactive open-world games based on the classic film by Paramount Pictures and the critically-acclaimed book by Mario Puzo. The game offer brand new ways to go from Soldier to Don as you gain control of the streets of New York. Follow the path of an Enforcer or Operator; each with its own unique perks and abilities to earn. Now you can chat up specific characters to get the skinny on dirty cops, take down two additional revised compounds of rival Families, execute five new contract hits, and call in larger Corleone Hit Squads when the going gets tough. For improved, hyper-intuitive Blackhand Control in The Godfather Blackhand Edition, use gestures with the Wii Remote and Nunchuk to really beat down your opposition, or point directly at the screen using the Wii Remote for pinpoint firearm accuracy. [Electronic Arts]",77,8.4
6399,New Play Control! Pikmin,2009-03-09,"Players control a Spaceman who has crash-landed on a strange world inhabited by Pikmin -- plant-like creatures who selflessly follow the spaceman's orders. Controlling these Pikmin, it's up to you to help the Spaceman defeat the Pikmin-munching predators, solve puzzles and ultimately find a way to escape the planet. [Nintendo]",77,8.6
6524,Madden NFL 10,2009-08-14,"Madden NFL 10 epitomizes what fun looks like on the Wii, delivering the most social and dynamic experience from the franchise to date. This year, Madden NFL 10 arrives on the Wii with breath-taking visuals that will captivate both seasoned veterans and new comers to the franchise. Completely redesigned and built from the ground up, Madden NFL 10 introduces a unique art style that will define the look of sports games on the Wii. All-new player models embody characteristics of your favorite athletes, plus new larger-than-life stadiums showcase details found at each of the 32 NFL fields. [Electronic Arts]",77,7.1
6540,Tomena Sanner,2010-02-08,"[WiiWare] Businessman Hitoshi Susumu is behind schedule and in quite a rush. In fact, once he starts running, he won't stop! Dashing past samurais, T-Rexes, cowboys and all manner of wacky obstacles, Mr. Susumu must get to the goal as fast as he can for the ultimate 2-D dance party. Tomena Sanner is a high-speed side-scrolling action game with a unique timing-based control system that's as challenging as it is fun. As they fly, jump and dance over the many zany obstacles, players need to time their moves to keep their speed up and perform awesome tricks. Using just one button on the Wii Remote™ controller, players of all ages and skill levels will be able to play and help Mr. Susumu get to his goal. Four players can compete to see who is the fastest at running through the bizarre and comical world of Tomena Sanner.",77,8.3
6544,Guitar Hero: Warriors of Rock,2010-09-28,KISS frontman Gene Simmons provides the voice for the next installment in Activision's long-running rhythm-game series.,77,7.4
6571,Klonoa,2009-05-05,"(Also known as ""Klonoa: Door to Phantomile"") follows the story of Klonoa and his ring spirit friend, Hewpoe, as they set off to investigate a mysterious crash near their home in Phantomile, a world created by everyone’s dreams. The pair soon find themselves embarking on an exciting adventure filled with magical creatures and evil villains. With his trusty friend Hewpoe at his side and the power of the Wind Bullet in his hands, it’s up to Klonoa to save Phantomile! [Namco Bandai Games]",77,8.2
6591,Trauma Center: New Blood,2007-11-20,"Keep your hands steady and your mind focused – this time around there’s a lot more on the line. Every cut of the scalpel, every pinch of the forceps, each and every second that ticks by is of the absolute greatest importance. If you think it's too much to handle alone, invite a friend to assist with the operation and work together to save patients from flat-lining. The adrenaline is pumping, lives are at stake, and only you can save the day. Have you got what it takes? At a remote hospital in Alaska, Dr. Markus Vaughn quietly toils, a surgeon who has forsaken the politics and power struggles of his former ward. He is content to use the power he has discovered within himself, the Healing Touch, to positively affect the lives of those in need. His partner is Valerie Blaylock, a promising young doctor eager to unlock her own dormant abilities. When the facility unexpectedly closes, they are forced to return to Concordia Medical Institute, where politics are more important than patient’s lives, and doctors more concerned with image than their ministration. There they are recruited into the government organization Caduceus, where they will learn of a conspiracy with dire ramifications, and their lives will be changed forever! For the first time in the series, work with a friend to race against the clock and save lives…success will require teamwork and communication – Every second counts. Depend on a brand new medical team for support and advice as you tackle new emergencies. [Atlus USA]",77,8.1
6595,Mercury Meltdown Revolution,2007-10-15,"Mercury Meltdown Revolution is a puzzle game that challenges players to immerse themselves in a colorful world of sci-fi machines, crazy characters, and bubbling test tubes. Players take control of a liquid mercury blob, guiding it around traps, door switches, spikes, moving floors and other hazardous elements in order to complete the level. Mercury Meltdown Revolution Features: Full interaction using the Wii Remote tilt sensor; Advanced rendering techniques for improved graphical quality; Over 150+ challenging levels; Hidden Labs to unlock; State of the art blob physics; Bonus features to unlock. [Ignition Entertainment]",77,7.6
6696,Green Day: Rock Band,2010-06-08,"Green Day: Rock Band allows players to step onto the stage and into the shoes of Green Day, the multi-platinum, Grammy Award-winning band that jump-started the punk-pop revival and has continued to pave the way for American rock music into the 21st century. Taking on the likenesses of Green Day members Billie Joe Armstrong, Mike Dirnt and Tré Cool, players progress through the story and history of Green Day, gaining access into the band’s media vault, where they can unlock more than 100 collectible images, and more than 40 minutes of rare and unreleased video from interviews, outtakes and performances. [MTV Games]",76,8.2
6714,Rayman Raving Rabbids,2006-11-14,"Rayman Raving Rabbids marks the return of the iconic video-game hero, Rayman, in his funniest and zaniest adventure ever. When the world of Rayman is threatened by a devastating invasion of crazed, out-of-control bunnies Rayman must rise up against his furry foes to foil their wicked plans. Utilizing an array of amazing new abilities, and with the help of magical creatures, Rayman must break out all the moves to save his world from these delirious bunnies and their hare-raising antics. Combat the Ultra-Crazed Evil Rabbits – Take control of Rayman and his knack for attack to help save his world from the raving rabbids. They are mischievous, insane and completely out of control. There are several types of rabbids each with its own mischievous characteristics. Tame and control various creatures such as sharks, eagles, rhinos, spiders and angelfish. Rayman can master each animal's unique capabilities to help in his battle against the devious rabbits. Customize and disguise Rayman. Go punk, pop, rock or hip hop to infiltrate the bunnies and foil their devious plans. Explore amazing free-roaming environments and beautiful epic landscapes that mix real and fantastical styles to create a visually stunning experience. [Ubisoft]",76,7.7
6738,Madden NFL 08,2007-08-14,"All-New Read & React System: New player skill icons identify on-field strengths and weaknesses, providing an immediate read on what your opponent is giving you. Quickly react, create mismatches, and exploit opponent weaknesses before every play. All-New Front Office Mode: Take full control of every aspect of an NFL franchise. Construct a state-of-the-art stadium, set concession prices, hire your coaching staff, draft players, and manage the entire operation from the top down to build your dynasty. Your Ring of a Champion: Increase your Madden Gamer Level to help create and customize your own in-game championship ring. Madden Unmatched: All-new player moves, including auto-motion, backward passes and low-hitting tackles, plus ultra-smooth gameplay provide the most realistic NFL gaming experience ever. Control receivers and make spectacular catches or key possession receptions, or roam the secondary and jar the ball loose with big hits and ball-stripping tackles. [EA Sports]",76,7.2
6785,Endless Ocean: Blue World,2010-02-22,"(Also known as ""Endless Ocean 2: Adventures of the Deep"") Endless Ocean: Blue World builds on the ocean experience first introduced with Endless Ocean.While the last game emphasized relaxation, this one is designed with more adventure in mind. Divers might find themselves escaping from or calming down attacking sharks, exploring shipwrecks or finding treasure. Endless Ocean: Blue World also has more creatures and improved graphics designed to fully immerse players in an ocean environment that they can freely explore at their own pace. [Nintendo]",76,8.5
6789,Guilty Gear XX Accent Core Plus,2009-05-12,"The fighting franchise that launched an entirely new style of fighting games is celebrating its 10th anniversary with the most complete and definitive version of the game on the PlayStation 2, PlayStation Portable and Nintendo Wii. Follow the stories of the 25 crazy combatants and dish out a mind-numbing amount of insane combos that the series is known for. Discover the back story to all of your favorite characters in the Guilty Gear mythos, with fully voiced dialogue. Accent Core Plus marks the return of fan favorites Kliff Undersn and Justice, rounding out the cast of 25 playable characters. Create a three-man team in Versus Mode to find out which characters are the ultimate Guilty Gear team-up. Level up your character’s abilities and traits in the re-tuned Survival Mode. [Aksys Games]",76,7.6
6864,LEGO Harry Potter: Years 5-7,2011-11-11,"Based on the last three Harry Potter books and final four films, LEGO Harry Potter: Years 5-7 takes players through Harry Potter’s heroic adventures in the Muggle and wizarding worlds. From Privet Drive in Little Whinging to Diagon Alley, Hogsmeade and Hogwarts – plus new locations including Grimmauld Place, the Ministry of Magic, and Godric’s Hollow – players will encounter new faces, new challenges and new magic, preparing them for the ultimate face-off against Lord Voldemort.",76,7.5
6890,MySims Kingdom,2008-10-28,King Roland needs your help to revitalize his kingdom! Join forces with the other MySims to bring it back to its former glory. [Electronic Arts],76,8.2
6917,Contra ReBirth,2009-09-07,"[WiiWare] In Contra Rebirth, Chief Salamander and his Neo-Salamander Force travel back to 1973 AD to invade Earth. They land in Central America and take control of the Shizuoka ruins on the Yucatan Peninsula. There, the aliens plan the destruction of all the ""Contra"" on Earth. The Galactic President calls on Lance Bean, a member of the elite ""Contra"" warriors to save the Earth, but his sudden disappearance jeopardizes the safety of the planet. Now, Bill Rizer and the samurai, Genbei Yagyu are the last hope for Earth and must pick up their weapons and defeat the evil Neo-Salamander Army before all is lost. Experience the fast paced action packed 2D side scrolling adventure that pioneered the Run'N Gun Genre. [Konami]",76,8.5
6919,Harvest Moon: Animal Parade,2009-11-12,"In Harvest Moon: Animal Parade, the divine tree which once stood in the middle of the Harvest Goddess' pond is weakening, the creatures are beginning to leave the land, and the five bells have lost their power. The Harvest Goddess believes that only the strength of the Harvest King can help revive the earth and bring the tree back to life. It's up to the player to help the Harvest Sprites ring the five mystical bells, summon the Harvest King, and revive the Harvest Goddess' tree and the land. Players find plenty of activities in Harvest Moon: Animal Parade, including cultivating crops and caring for wild and exotic animals such as penguins, pandas, and monkeys. Players can take their exotic animals out for walks, teach them tricks, and even ride some of them around town! When the circus rolls into town, players also need to help the ringmaster find the escaped animals. Befriend the lion, giraffe, and hippopotamus to save the show! The game also lets players take and share pictures over WiiConnect24. Players can take pictures of their farm, their family, or their village and show them off online. [Natsume]",76,8.8
6924,Call of Duty: Modern Warfare - Reflex Edition,2009-11-10,"Call of Duty: Modern Warfare - Reflex for Wii arms you with an arsenal of advanced and powerful weaponry and transports you to the most dangerous hotspots around the globe to take on a rogue enemy threatening the world. As both a U.S. Marine and British S.A.S soldier fighting through an unfolding story full of twists and turns, use sophisticated technology, superior firepower, and coordinated land and air strikes on a battlefield where speed, accuracy, and communication are essential to victory. Continue the fight online over the Nintendo Wi-Fi Connection for unrivaled multiplayer gameplay.",76,8.1
6964,LEGO Star Wars III: The Clone Wars,2011-03-22,"LEGO Star Wars III: The Clone Wars will include all the characters from both seasons of the hugely popular animated television series, Star Wars: The Clone Wars, as well as some fan-favorite characters from the beloved theatrical Star Wars Saga. The game will feature brand new battle modes, giving players unique, head-to-head combat and an upgraded level builder, allowing the creation of customized bases and in-game battlefields. Play either as a Jedi or Separatist with all-new character abilities, such as Squad command, Lightsaber slicing, Lightsaber jumps, long distance Jedi attacks and Grapple Tie-Ups, all within a new, easy-to-navigate hub.",76,8.1
6967,Bubble Bobble Plus!,2009-05-25,"[WiiWare] A simple yet exhilarating action game where you control the bubble blowing dragons Bub and Bob, trapping enemies in bubbles and then popping them. You can play all 100 of the Standard Mode rounds, which faithfully recreate the nostalgic arcade game, or try 100 new Arrange Mode rounds, which allow up to four players to play on stages with exciting new features such as new enemies and stage layouts. There are also Super Mode rounds for you to enjoy. Obtain the true ending by solving puzzles hidden on each stage to defeat the final boss. You can also play Ranking Mode where you compete with players from around the world to get the highest score by registering your scores via Nintendo WFC for each game mode. On top of all that, you can enjoy a further 100 rounds, facing off against new boss characters by purchasing the ""Expert Mode 1"" and ""Expert Mode 2"" add-on content. [Nintendo]",76,5.7
7003,Strong Bad's Cool Game for Attractive People Episode 1: Homestar Ruiner,2008-08-11,"[WiiWare] Charming. Suave. Awesome. These are the words Strong Bad would use to describe himself. In a world gone mad, only one man can be trusted to save the day. A man with an attitude. A man called Strong Bad. As the star of the Homestar Runner Web cartoons, Strong Bad has been answering e-mails (in boxing gloves), pranking his friends, pummeling his enemies, and making people with questionable taste snort milk out of their noses for years now. And he's branched out to star in Strong Bad's Cool Game for Attractive People, a monthly five-episode series. In Episode 1: Homestar Ruiner, Strong Bad's plans to beat the snot out of Homestar backfire, and he ends up with an unwanted houseguest cramping his style. Now he needs to get life back to normal by any means possible. But wait, there's more: Teen Girl Squad comics, achievements, funny costumes and arcade games. You can even send pictures and messages to Wii Friends using Strong Bad's computer. So how about it? Can you handle Strong Bad's style? [Nintendo]",76,7.9
7032,Final Fantasy Fables: Chocobo's Dungeon,2008-07-08,"Chocobo and Cid, Final Fantasy mainstays-turned-treasure hunters, are magically transported to a mysterious town whose people’s memories are lost with each bell toll of the clocktower. One day, a strange boy named Raffaello arrives and creates dungeons of memories to help the townspeople remember who they are. Now it's up to Chocobo to journey through the dungeons and retrieve everyone's memories! A gaming experience utilizing a variety of classic FINAL FANTASY job classes such as the knight, black mage and white mage to aid Chocobo in his fight against evil. Duel against friends via Nintendo Wi-Fi Connection in addictive card battles featuring popular FINAL FANTASY creatures in a unique 3D pop-up book style. Collect hidden letters throughout the adventure and form special phrases to unlock secret dungeons and job classes. The signature Mog House offers arcade-style mini-games that can be played with intuitive Wii Remote controls. [Square Enix]",76,8
7053,Bit.Trip Runner,2010-05-17,"[WiiWare] Race across the moon, kicking down crystal walls and sliding under chomping moon-slugs. Bound through the Robotic Mines and face off against the MinerMech. Dash through the Big City on a quest to find friends and defeat the final boss together. RUNNER is the fourth entry in the award-winning and critically acclaimed BIT.TRIP series. You control CommanderVideo as he runs, jumps, slides and kicks. With exciting modern and retro challenges, you can move through more than 50 levels of game play. Chiptune supergroup Anamanaguchi makes a guest appearance. Join CommanderVideo on his most epic journey yet! [Aksys]",76,8
7157,NHL Slapshot,2010-09-07,"For the first time ever, EA SPORTS brings NHL to the Wii with NHL Slapshot. Along with it, the game introduces a revolutionary hockey stick controller that allows players to shoot, pass and body check just like the pros.",76,8.5
7178,Art Style: light trax,2010-05-24,"[WiiWare] Art Style: light trax takes racing to whole new (and very surreal) levels as you control a white beam of light moving perpetually forward while your viewpoint shifts between 2-D and 3-D perspectives. Start by choosing one of the two main modes of game play, each with its own distinct goal. In light tours mode, you vie with other light beams for the most points in a three-course racing tour. Watch out for obstacles, use items and strategically use your dash ability to finish first. In freeway mode, your objective is to set a high score by traveling the greatest distance within a set amount of time. Mastering the intricacies of each setting is crucial: you'll have to alternate between them in order to progress through the game and unlock all of its modes. With precise controls packed in and a driving techno soundtrack, Art Style: light trax offers an experience unlike any other. Are you ready to compete in a mind-bending race at the speed of light? Games in the Art Style series feature elegant design, polished graphics and pick-up-and-play controls, creating an experience focused purely on fun and engaging game play.",76,
7215,Order Up!,2008-07-22,"Welcome to Port Abello, one of the most important locations on the culinary map. As the town’s newest upcoming, chef you have a lot to prove. After learning your trade in a local fast food joint, you decide to buy your own local diner. But being the proud owner of your own restaurant isn't your only goal. The Fortified Chef Competition is about to visit town and winning it would launch you to the centre of the culinary stage. On your journey you'll become master of all types of fare until you own your a World Class eating establishment. With the Wiimote in hand, you'll be taught every aspect of running a kitchen from burgers to chateaubriand using the Wii’s motion sensing technology to simulate cooking, with real kitchen tools like knives, wooden spoons, tongs, spatulas and more. [Zoo Digital]",76,8.5
7243,Phantom Brave: We Meet Again,2009-08-14,"Return to Ivoire to face new challenges or take pleasure in your first visit to a beautiful island paradise. Revel in the enhanced graphics, remixed score, and improved controls, and celebrate the return of the gridless map, giving you total freedom. [NIS America]",76,8.2
7259,Wii Sports,2006-11-19,"Tennis (1-4 players): Players grab the controller like a racket and swing – the game will register forehands, backhands, volleys, lobs, slices, spin and power depending on how fast the user swings and at what angle. Don't worry about moving around the court to get to the ball – the game automatically moves players into position. Baseball (1-2 players): Grip the controller like a bat and swat fastballs out of the park in a home run derby. Timing and bat speed will make all the difference between going yard and whiffing, so keep an eye on the ball and swing for the fences. In the two-player game, one player pitches and the other bats. Golf (1 player): Step up to the tee, hold the controller like a golf club and swing naturally to smack the ball onto the green. The harder players swing the club, the farther the ball will fly, so be sure to take some practice swings before going for the pin. After reaching the green, line up putts carefully, practice the stroke and try to hole out. [Nintendo]",76,8.1
7291,Max & the Magic Marker,2010-03-08,"[WiiWare] In the game Max has a magic marker, that makes it possible for him to draw anything he wants – and it becomes real! Unfortunately the monster he drew also became real – so he's got to find and catch it before it causes too much trouble. [Press Play]",76,8.4
7297,Ghostbusters: The Video Game,2009-06-16,"The Ghostbusters are back in an all new story penned by the original creators. With Manhattan newly overrun by ghosts and other supernatural creatures, it's up to you to take on the role of a new recruit joining the original film cast of the famous Ghostbusters team. Equipped with a variety of unique weapons and gadgets, you will hunt, fight and capture a wide range of uncanny phantasms and demons in an all new funny and frightening battle to save New York City from its latest paranormal plague. To deliver a special gaming experience to the tremendous Ghostbusters’ fan base around the world, the game features the original film cast from the classic Ghostbusters films, Bill Murray, Dan Aykroyd, Harold Ramis, and Ernie Hudson, back again for the first time in more than 20 years. Supporting the ghost busting crew are the talents of Annie Potts, Brian Doyle Murray and William Atherton. [Sierra Entertainment]",76,8.2
7313,Resident Evil Archives: Resident Evil,2009-06-23,"You take control of S.T.A.R.S. Alpha team members Chris Redfield and Jill Valentine (both recently seen in the smash hit, Resident Evil 5). Your mission is to investigate the ominous mansion at the core of the horrific disaster and uncover the secrets behind a radical, genetic research facility. With unspeakable horrors lurking around every corner, the ultimate test will be to make it out alive! Relive the thrills and terror that defined the genre of Survival Horror and launched a franchise that has sold over 40 million games worldwide. [Capcom]",76,8.7
7325,Bonsai Barber,2009-03-30,"[WiiWare] The village residents are hungry for the latest in foliage fashion, and it's up to you, the new barber, to fix them up. Use the tools of your trade: scissors, clippers, spray can, and more in this humorous, first-of-its-kind ""first-person-groomer"" game. Bonsai Barber features a colorful cast of 12 intriguing customers, including a temperamental shallot starlet (don't call her an onion), an oddball strawberry boffin, a cactus cowboy, a daredevil carrot, and a suave banana with top-secret clearance. Each day, five customers arrive to test your stylistic skill. If the customer requests a specific style, you'll plow that furrow, or you can rely on your expertise to pick from more than 30 popular fashions. Or, why not turn over a new leaf? Be creative and see how they react. They're a demanding bunch, so if you miss an appointment, you'll hear about it-on your Wii Message Board. If you do a good job, you may receive a gift or even a postcard from an exotic destination as your happy customers travel to distant lands and show off their exquisite coifs. [Nintendo]",75,7
7357,Resident Evil: The Umbrella Chronicles,2007-11-13,"Resident Evil: The Umbrella Chronicles is a brand new game in the Resident Evil franchise, with familiar locales from the entire series, created specifically for the unique characteristics of the Wii hardware. This action/shooter hybrid reveals the back story behind the fall of the Umbrella Corporation by exploring locations from Resident Evil 0, 1, 2 and 3 as well as new never-before-seen locations, such as Umbrella's stronghold. Resident Evil: The Umbrella Chronicles combines first-person, light-gun style combat with interactive pathways, multiple weapons and new enemies to create an entirely new Resident Evil experience that could only be delivered on the Wii. [Capcom]",75,7.6
7377,Groovin' Blocks,2008-09-08,"[WiiWare] A music-based game like no other, Groovin' Blocks adds innovative musical game play to an addictive action/puzzle game foundation. Play to the rhythm of the music to increase your score, and try to hit ""Superbeats"" to double your multiplier. Go for the high score in each of the 27 stages as you collect stars to unlock 15 levels of power-ups. Groovin' Blocks features three skill levels, from the accessible Casual to the fiendish Hard mode. Play with your friends in co-op mode or against them head-to-head. Head-to-head brings it up a notch as the power-ups now become attacks on your opponent. Play head-to-head with people of all skill levels using a golf-style handicapping system. [Nintendo]",75,8.5
7419,Battalion Wars 2,2007-10-29,"Tricked into believing that the Solar Empire is developing a devastating super-weapon, Commander Pierce and Colonel Windsor of the Anglo Isles launch a pre-emptive strike on the Coral Atolls. The world is once again at war. New naval units, new vehicles and loads of missions makes this an explosive Wii debut. Giving Gamers Total Control: Players drive tanks, command ships, pilot planes and direct their troops into the heart of the action in the return of the popular tactical action game for Wii. Online Multiplayer: The battle wages online in three modes: Assault, Skirmish and Co-op. Fight with or against others in land, sea and air combat. Precision Fighting: Wii Remote controller provides intuitive, precise control to bring out the action of this tactical thrillfest. The tactical depth, replay value and online game play makes this a must-have game. [Nintendo]",75,7.8
7454,FIFA Soccer 10,2009-10-20,"FIFA Soccer 10 Wii is an over-the-top, non-stop soccer game that is designed exclusively for the platform. A polished gameplay experience that emphasizes action, approachability and responsiveness has been created that contains various key gameplay improvements and innovations. Shooting has been refined for improved shot power, accuracy and the ability to score from a greater range of distances and angles. Passing has been refined for faster and more accurate execution, while improved pass targeting and AI logic will create more open spaces and generate greater scoring opportunities. Goalkeepers will be more responsive when positioning themselves for a save, while still allowing for juicy rebounds adding to the non-stop soccer theme. The defending AI has also been reworked to allow for more urgency in the 18 yard box, meaning more block attempts and better player positioning to provide better team defensive coverage. When packaged together these gameplay improvements will keep the action fast and furious on the pitch. [Electronic Arts]",75,6.1
7517,Resident Evil: The Darkside Chronicles,2009-11-17,"Resident Evil: The Darkside Chronicles's story is based on ""Resident Evil 2"" and includes the popular characters, Leon S Kenney and Claire Redfield. Its on-rails style gameplay and active camera creates a more immersive Chronicles survival experience. As in the last installment, this is a first-person game with extreme shooting gameplay and interactive pathways. Filling in many of the missing pieces of storyline that were not covered in the original Umbrella Chronicles, Resident Evil: The Darkside Chronicles gives hardcore fans the chance to re-live some of the most classic moments of the Resident Evil franchise, while allowing new players to take advantage of the intense action-horror experience only possible on the Wii. Gamers can choose to take on their enemies with the help of an A.I.-controlled character or enlist the help of a friend to fight via two-player co-op. Adding new dimension and strategy to the arcade-style gameplay in the Chronicles experience, the new Evade system will utilize the Wii Remote for a more intense experience when fighting enemies. [Capcom]",75,7.8
7712,We Love Golf!,2008-07-15,"We Love Golf! presents a realistic golfing experience with a new spin, incorporating the Wii Remote's unique motion-sensing functionality. Players use the controller to choose clubs, line up shots, swing and even add a touch fade or draw with a flick of the wrist. Just as on a real course, gauging wind conditions, correct club selection and careful reading of the greens are all essential for victory. The game features a variety of game modes, multiple characters, and unlockable content. [Capcom]",75,6
