index,name,release_date,summary,meta_score,user_review
5048,OlliOlli,2014-01-21,"OlliOlli mixes one-life gameplay with over 120 tricks and grinds across 50 levels, 250 Challenges, Spots Mode and Daily Grind. Complete all challenges to unlock the super skillful RAD Mode. Rack up the biggest and coolest combos along the way then time your landing to perfection to rule the leader-boards. Just don’t slam on your face (you will slam on your face). OlliOlli rewards the most skillful and riskiest players, always tempting them to go for that for that audacious 360 backside flip and ludicrous chain of combos leaving them to time their landing to perfection - or risk losing their score.",79,7.8
5148,Shiren the Wanderer: The Tower of Fortune and the Dice of Fate,2016-07-26,"Legend has it that Reeva, god of Destiny, holds sway over the past, present, and future. Said to dwell in the mysterious Tower of Fortune, Reeva decides the fates of all mankind with a trio of magic dice. Lead Shiren The Wanderer and his sidekick Koppa in their quest to conquer the Tower of Fortune. [Playstation.com]",79,8.3
5242,Atelier Rorona Plus: The Alchemist of Arland,2014-07-22,"The alchemic RPG franchise from Gust carries on the tradition of the Atelier series, using alchemy as the main focal point. Atelier Rorona Plus focuses on the exploits of Rorolina Frixell, one the most beloved characters of the Arland trilogy (Ateliers Meruru/ Totori/ Rorona), a young girl who is assigned to complete alchemy tasks over 3 years in order to keep her alchemy workshop and not be banished from the kingdom of Arland. Players can craft new items and also battle enemies using the power of alchemy. As all games in the Atelier series, this title is set against an anime-like background with 3D graphics and is characterized by an elaborate crafting and synthesis system.",79,8
5338,Muramasa Rebirth,2013-06-25,Muramasa Rebirth is the follow-up to Muramasa: The Demon Blade that tells the tale of two souls and 108 deadly blades.,78,8.3
5477,MotorStorm RC,2012-03-06,"A unique blend of old-school and contemporary racing gameplay, MotorStorm RC is an addictive racer, with social interaction at the fore. Players will be able to build an impressive garage of vehicles, with 24 vehicles initially available to unlock in the game, with DLC and expansion packs allowing gamers to access new tracks, vehicles, and more, planned after launch.",78,6.8
5583,Stealth Inc: A Clone in the Dark,2013-07-23,"Stealth Inc: A Clone in the Dark is a fast-paced stealth platformer featuring brutal hazards, ruthless enemies, fiendish puzzles and red pixels galore. Jump, sneak, and be chunked through 80 levels. Will you make it out alive? Armed with only your wits and a pair of top-of-the-line Stealthing Goggles, it's your job to sneak your way through a deadly facility that's determined to extinguish your fragile little life. With no weapons and no armor, being seen means instant death. Stay out of the light to avoid the attention of deadly security robots! Leap like a lusty salmon to avoid those zap-happy lasers! Think fast as the walls close in around you! And once you've defeated these deadly chambers (or they've defeated you), create your own fiendish death-rooms in Stealth Inc's fully-featured level editor. This game supports Cross Buy and entitles you to both the PS3 and Vita version!",78,8
5652,Killzone: Mercenary,2013-09-10,"Killzone: Mercenary proides a new perspective on the Killzone Universe. You’re not simply an Army grunt folling orders - you’re freelance gun for hire, a merc - a soldier of fortune - someone who doesn't play by the rules or fight for any particular flag. They’re in it for the cheddar. The client might enumerate the objective, but he won't tell you how to do your job. You formulate your own tactics and choose your own weapons; so long as you get the job done. The game provides a full single player Campaign, spread over 9 missions. In addition to the primary missions, there is a new Contracts mode, offering an additional 27 sets of objectives. You select from three difficulty settings; Recruit Trooper and Veteran. The harder the difficulty selected the higher the rewards earned.",78,8.8
5744,Disgaea 3: Absence of Detention,2012-04-17,"Disgaea 3: Absence of Detention will feature new characters, stories, and systems from the original Disgaea 3 game.",78,8.3
5783,Oreshika: Tainted Bloodlines,2015-03-03,"Oreshika is a tale of revenge that takes place in ancient Japan. Your clan was sentenced to death for crimes they did not commit, and then had two curses placed on them. You have just been resurrected by a god and are now searching for those who cursed and conspired against your clan so that you may redeem the honor of your family name. [Playstation.com]",78,8
5807,Thomas Was Alone,2013-04-23,"Thomas won't be entirely alone, he'll be joined throughout by the awesome Mr Danny Wallace (XFM, Yes Man and Assassin's Creed) who will be narrating his adventures.",78,6.8
5814,Atelier Shallie Plus: Alchemists of the Dusk Sea,2017-01-17,"Choose to play as either the reserved, mission-focused Shallistera or as ambitious, energetic Shallotte. While their personalities and appearance are drastically different, both girls share the nickname ""Shallie."" Shallistera is the daughter of a tribal leader who embarks on a voyage to find a solution to the crisis affecting her homeland. Shallotte, on the other hand, has been struggling to bring success to the alchemy workshop since the passing of her father. Uncover each of their journeys using the dual main character system, which has been improved with multiple separate stories and endings for Shallistera and Shallotte.",78,7.8
5917,Bad Apple Wars,2017-10-13,"After a sudden car accident on her first day of school, the protagonist finds herself in the afterlife, standing before a strange school for lost souls. The confounded protagonist attends the school’s opening ceremony. Then, chaos strikes…",78,7.1
6021,Puddle,2012-07-24,"Experience a brilliantly designed physics-based puzzle/platform game where you must guide a puddle of fluid to its target destination, not by moving the fluid, but by tilting the game world. The player must work with friction, momentum, and the unique properties of each type of fluid and environment to send as much of each puddle past fires, rifts, potential spills and more. But watch out: the fluid motion is realistic! Tilt too quickly and some droplets are left behind; tilt too slowly you may not be able to make certain jumpsÃƒÂ¯Ã‚Â¿Ã‚Â½ or may simply evaporate away.",77,5.5
6064,Proteus,2013-10-29,Proteus is a minimalist game of pure exploration and sublime discovery in a musical wilderness environment. There are no challenges and no goals other than those set by the player. A reactive audio mixing system allows the player to explore the environment as music.,77,6.1
6254,Surge Deluxe,2014-02-04,"Surge Deluxe is the block-matching puzzle game that promises to electrify your fingertips with lightning fast gameplay, unique mechanics & strategic depth.",77,7
6412,Soul Sacrifice,2013-04-30,Soul Sacrifice is a brutal combat experience where every decision made will have consequential results.,77,8.2
6433,Dragon's Crown,2013-08-06,"Dragon's Crown thrusts you into a fantastical medieval world packed with labyrinthine dungeons to explore, vile monstrosities to smite, and nearly endless online adventure. Your mission is to dive into the dank underworld, uncovering treasure and strengthening your mettle as you unlock the secret behind the ancient dragon threatening the world. Simple, easy-to-learn controls allow anyone to dive into the fray and enjoy the breathtaking sword-and-sorcery action. In addition to long-lasting gameplay, the game also features a vast array of character customization features - with six wildly different classes to play as, raiding the catacombs for epic loot remains fresh and engaging.",77,8.4
6469,Virtua Tennis 4: World Tour Edition,2012-02-15,"Virtua Tennis 4 with the PlayStation Move is more than just hitting the ball; it's about the angle of the racquet, the spin and speed of the ball and the power of the shot. The advanced motion sensors of PlayStation Move precisely track both the fast and subtle movements of the controller allowing for pinpoint accurate shots as players improve their racquet skills. Virtua Tennis 4 will also support 3D technology delivering unprecedented realism to the tennis experience, bringing you closer than ever to being out on the court.",77,7.9
6536,Ar nosurge Plus: Ode to an Unborn Star,2015-07-02,"In AR NOSURGE: ODE TO AN UNBORN STAR, the player follows two sets of characters: Delta and Casty, whose goal is to protect humanity and save the world, and Ion & Earthes, who are trying to find Ion a way home to Earth. The player can interchange between both pairs and soon discover a way to combine their storylines and strengths to eventually solve the mystery that shrouds their ongoing struggle.",77,8.3
6549,Plants vs. Zombies,2012-02-21,"Now you can zap zombies on the go in PopCap's award-winning game! Enjoy thrilling new minigames, take on a friend in Versus mode, and make your own zombie with the Zombatar! Plus, you'll get all the fun of the original hit game: Fight the fun-dead with your arsenal of plants through day, night, fog, in the swimming pool and on the roof. It's a powerful, portable new way to play Plants vs. Zombies. The fun never dies!",77,7.8
6612,The Legend of Heroes: Trails of Cold Steel,2015-12-22,"At the elite Thors Military Academy, Erebonias best and brightest learn everything from the art of war to the liberal arts. Rean Schwarzer, a new student, learns that hes been selected as a member of the newly-minted Class VII, made up of students from both noble and commoner backgrounds. Class VII has no shortage of issues to overcome, but Rean and his classmates will have to work past their differences and hone their skills, because theyll need more than just top marks to make the grade theyll need to safeguard their country from those who would plunge it into war. - A World of Lore Return to the Zemurian continent, setting of the Trails in the Sky titles, with a new adventure for old and new fans alike. - Tactical Thinking Execute your strategies in exciting turn-based battles where timing and distance can make the difference between victory and defeat. - Combat Links Link any two characters in battle, enabling unique synergies between them.",77,8.4
6685,Skullgirls: 2nd Encore,2016-04-05,"Skullgirls 2nd Encore is a beautiful, fast-paced 2D fighting game that puts players in control of fierce warriors in an extraordinary Dark Deco world. Each of the 14 wildly original characters features unique gameplay mechanics and plenty of personality. Skullgirls 2nd Encore is the perfect fighting game for casual and competitive fighting game fans alike. Casual players will enjoy the fully voiced story mode, gorgeous animation and soundtrack by Michiru Yamane, while hardcore players will appreciate its balance, cross-platform multiplayer, and support for PlayStation3 system fight sticks. Use of PSN and SEN account are subject to the Terms of Service and User Agreement and applicable privacy policy (see terms at sonyentertainmentnetwork.com/terms-of-service & sonyentertainmentnetwork.com/privacy-policy). *Online multiplayer also requires a PlayStationPlus subscription.",76,7.7
6729,Persona 4: Dancing All Night,2015-09-29,"Persona 4: Dancing All Night is a story-driven music game of Persona 4, developed by ATLUS. Replacing the RPG elements are dance battles that challenge players' dexterity and accuracy as they tap out re-mixes of fan-favorite themes and brand new music tracks.",76,5.4
6761,Dokuro,2012-10-16,"Dokuro is a stoic, little skeleton who is a mere peon in the Dark Lords army. One fateful day he witnesses his master returning with a helplessly abducted Princess he intends to force into marriage. At once smitten by her plight, Dokuro resolves to free her from the Dark Lords treacherous, monster-infested castle. Along the way, he happens upon a mystical blue potion with the power to transform him into a dashing Hero; tragically, this is the only time the Princess can witness his noble endeavors. Heedless of any danger, the Princess will continue to walk forward until she encounters an obstacle she cannot overcome on her own. Dokuro must switch between his Skeleton and Hero forms to utilize his various skills and abilities. While the Skeleton form allows him to stalk about in the shadows and ensure her safe passage, the Hero form enables him to mount a gallant offensive against the armies of darkness! -Captivating chalk style art Immerse yourself in the gorgeous fairytale setting as you help Dokuro save the Princess from the Dark Lord. -Unique, intuitive controls Toggle switches, hack away at your foes, and draw your solutions in chalk to help keep the Princess safe. You will also make use of both the touch screen and the rear touch panel to switch between hero and skeleton modes. -Tons of engrossing content Features almost 150 platform/puzzle filled levels that will require dexterity of both body and mind as you fight through 20-30 hours of gameplay. -Full compliment of trophies to earn Master the Dark Lords trecherous puzzles, collect the coins in each level, and complete all challenges ahead of you to earn the coveted platinum trophy.",76,7.9
6862,Grand Kingdom,2016-06-21,"After the fall of the once-prosperous Uldein Empire over one hundred years ago, the Four Great Nations now wage war to claim dominion over the Resonail continent. Battles are no longer fought by honorable knights loyal to a nation, but by mercenaries who sell their services to the highest bidder. As the leader of a mercenary squad, the player will lead their troops across a battle-scarred continent, overcoming obstacles and adversaries as they complete quests doled out by each nation. In doing so, they will unravel the mystery behind the downfall of a mighty empire.",76,8.3
6900,Atelier Ayesha Plus: The Alchemist of Dusk,2015-01-13,"Atelier Ayesha Plus: The Alchemist of Dusk tells the stpru of Ayesha Altugle, who after the death of her grandfather and the disappearance of her younger sister Nio, lives alone blending healing cures to sell in her workshop. When she sees a vision of Nio appearing near her empty grave, Ayesha, convinced she is still alive begins her search to save her. The enhanced PlayStation Vita version brings new features including dual audio, bosses from Atelier Escha & Logy: Alchemists of the Dusk Sky, new costumes, a hard mode and the Album missions which unlock exclusive costumes and gameplay features and the ability to change party members at any time. Additionally, almost all content from the original PlayStation 3 version can be carried over.",76,8.3
6995,MLB 12: The Show,2012-03-06,"MLB 12 The Show builds on what has been delivered in previous franchise releases, adding compelling features that bring unparalleled innovation.",76,7.7
7030,Rocketbirds: Hardboiled Chicken,2013-02-12,"Rocketbirds: Hardboiled Chicken builds upon the browser-based game Rocketbirds: Revolution! and expands the Rocketbirds universe with new characters, missions, puzzles, exclusive music videos, retro cut scenes and more. Set in Albatropolis, a land full of birds taken over by a totalitarian penguin regime, Hardboiled Chicken, the original Coq of War, must assassinate the evil penguin leader Putzki. His mission will unlock the secrets to his mysterious, hard boiled past and uncover the real enemies of Albatropolis. In single-player mode, take on the role of Hardboiled Chicken and destroy your enemies with a slew of weapons you collect and unlock in each chapter. Master fowl play in the co-op campaign as a pair of Budgie commandos on a mission to save the general's daughter. Many lives will be destroyed, countless penguins will die, and an astonishing past will be unveiled through a series of unlockable cut scenes and videos.",76,7.2
7049,Hot Shots Golf: World Invitational,2012-02-07,"The over-the-top golf franchise is back using a wide array of PS Vita system features including front and rear touch for shot preparation, 3G asynchronous gameplay, online tournaments, and the ability to peruse the course in real time. [Sony]",76,8.1
7161,Ratchet & Clank Collection,2014-07-29,"(Also known as ""The Ratchet & Clank Trilogy"") Experience the classic adventures of the universe's favorite Lombax, Ratchet and his robotic sidekick Clank in this classic PlayStation 2 Action-Adventure trilogy now fully remastered in high definition. Wield the original tools of destruction as you travel from planet to planet unraveling their original story and explosive adventures in this PlayStation 3 exclusive.",76,7.8
7229,Sayonara UmiharaKawase +,2015-04-21,,76,8.2
7289,Mary Skelter: Nightmares,2017-09-19,"Escape from the living prison jail in Mary Skelter: Nightmares for the PlayStation Vita system. The Nightmare monster actively stalks the player as you run through the dungeon, so you must use the dungeons' gimmicks to impede its movements. This dungeon RPG features a turn- based battle system that includes class change, a strategic blood-licking transform system, and a blood-rubbing system to power up your party. As you solve the dungeons' mysteries and satisfy the prison's desires, you just might make it out alive. FEATURES: Walking Nightmares - The dungeon-crawling RPG genre gets a twist when special enemies can chase you through the dungeons. Lay traps to make your escape, or try to face them down. Blood-drenched Transformations - Characters can transform with stronger stats and extra skills, but if they fight too much they may enter Blood Skelter Mode, where they go completely berserk. Everyone's got a Job - Strategise your dungeon battles by assigning different classes to your characters, unlocking new skills, stats, and character portraits.",76,8.6
7281,Tales of Hearts R,2014-11-11,"Kor Meteor is a youngster surviving in a small village by the sea who trains with his grandfather in the ways of the sword. Impressed by Kor’s increasing skills, his grandfather leaves to him an atypical weapon known as a Soma. Kor meets a young lady, Kohaku Hearts who is in search of a Soma weapon along with her brother Hisui. Amidst their search, a mysterious witch surfaces and casts a spell on Kohaku’s Spiria, the embodiment of her heart and soul. Kor tries to lift the spell by connecting to her Spiria but inadvertently shatters her Spiria Core, the font of all her emotions. Kor, armed only with the Soma left to him by his grandfather, must now embark on a journey to discover a way to make Kohaku’s Spiria whole once again.",76,8.1
7493,Sly Cooper: Thieves in Time,2013-02-05,"Sly Cooper Thieves in Time continues to chronicle the adventures of the Sly Cooper gang from where Sly 3: Honor Among Thieves concluded. After completing their latest heist, Sly carries on with a case of alleged amnesia and dances off with gal pal Carmelita, leaving Bentley as the keeper of the treasured Thievius Raccoonus, The Cooper family’s ancient book of master thievery. When Bentley discovers that pages of the book have begun to disappear in front of his eyes, he must round up the gang and save the Cooper Clan legacy from being destroyed forever.",75,7.9
7506,Hakuoki: Edo Blossoms,2018-03-13,"This is a story about a girl who allies with the warriors of the Shinsengumi, who are struggling to uphold their faith in an era of rapid social change in Japan, and the fate of those who sought to resist that change.",75,6.8
7514,Actual Sunlight,2015-08-11,"Actual Sunlight is a short interactive story about love, depression and the corporation. The game puts you in the role of Evan Winter, a young professional in Toronto, as he moves through three distinct periods of his life. The story is linear, unavoidable and (hopefully) thought-provoking. You experience his perceptions, fall under the consequences of his decisions, and meet everyone who didn't change him.",75,6.3
7516,Hustle Kings,2012-02-21,Hustle Kings is a pool game for the Next Generation Portable that utilizes the touch screen and rear touch pad.,75,7.4
7524,A Rose in the Twilight,2017-04-11,"A girl awakens in a castle void of color and time, affixed with the Curse of Thorns upon her back. After meeting a sleeping giant, the two work together to escape. Help them unravel the mystery of the thorns and the history behind the somber castle.",75,7.9
7573,Norn9: Var Commons,2015-11-03,"While on a school field trip, child prodigy Sorata Suzuhara wanders off after hearing a mysterious song and blacks out. When he comes to, he finds himself in unfamiliar place, and soon encounters a girl who informs him that hes currently in turn of the century Japan! In order to help him get home, Sorata follows her to a ship that shes waiting for but when it appears it is not a wooden sailing ship, but a round aircraft that flies using technology that is beyond Soratas imagination. Even stranger, he discovers that the other 12 passengers 3 young women and 9 men are all supposedly espers with special powers, and are on some kind of journey at the behest of a multinational entity only known as The World. What is the purpose of their journey? What is their destination? Who is The World? Before Sorata can even begin to take stock of his situation, the ship is attacked, and the mystery surrounding the ship only deepens. Delve into the story of the ship and its occupants through the point of views of each of the three girls, and unravel the mysteries trapped within.",75,7.2
7582,Sonic & All-Stars Racing Transformed,2012-12-18,"Sonic and the All-Stars cast battle for supremacy across land, water and air in transforming vehicles that change from cars to boats to planes mid-race.",75,7.8
7659,Dengeki Bunko: Fighting Climax,2015-10-06,"Dengeki Bunko: Fighting Climax sports a character roster of 14 playable characters and 23 assist characters including playable bosses Akira Yuki from Virtua Fighter and Selvaria Bles from Valkyria Chronicles. With playable characters such as Asuna from Sword Art Online or Kuroyukihime from Accel World and support characters like Touma Kamijou from A Certain Magical Index or Izaya Orihara from Durarara, Dengeki Bunko: Fighting Climax makes the most unlikely of character matchups a reality.",75,8.4
7691,Atelier Escha & Logy Plus: Alchemists of the Dusk Sky,2016-01-19,"For the first time on PlayStation 3, Atelier series players can choose if they will follow the story of Escha or Logy, a novelty that offers a unique story perspective and gameplay experience. Escha's story is a delightful tale of the everyday adventures of an alchemist that Atelier series' fans love, whereas Logy's story follows a darker approach filled with traditional RPG elements and focused on world exploration.",75,8.3
7730,MLB 13: The Show,2013-03-05,"Improvements to Diamond Dynasty, Franchise and Road To The Show modes promise to make MLB 13 The Show the most realistic baseball game ever, while the addition of all-new game modes expand gameplay options even further.",75,7.3
7808,PlayStation All-Stars Battle Royale,2012-11-20,PlayStation All-Stars Battle Royale is a four-player brawler pitting a vast array of Sony and third-party game characters against each other. Take the fight online or mix it up with your friends in your living room.,75,7.5
7844,Yomawari: Night Alone,2016-10-25,"Yomawari: Night Alone is an isometric survival horror where you guide a young girl through the streets of her hometown, ridden with unnerving spirits, to help find her missing dog and sister.",75,8.3
8006,Tokyo Xanadu,2017-06-30,"Tokyo Xanadu a massive action RPG. When high school student Kou Tokisaka encounters the nightmare realm known as the Eclipse, his world is forever changed. Reality distorts as monsters threaten the safety of Morimiya City. Kou must transform his soul into a powerful weapon to defeat the vile Eclipse once and for all. [Playstation.com]",74,8
8048,Atelier Meruru Plus: The Apprentice of Arland,2013-10-01,"ATELIER MERURU PLUS: THE APPRENTICE OF ARLAND is the next installment in the popular series from famed developer GUST. ATELIER MERURU PLUS adds new elements of land development to the RPG and simulation game system, providing additional depth and gameplay in this anime-style adventure. In addition, extra content and features are packed in including new costumes, new endings, and all the DLC from the PS3 version. Fans will have an opportunity to see what unfolds in this third and final game in the Arland series.",74,8.1
14690,LEGO Batman 2: DC Super Heroes,2012-06-19,"Lego Batman 2: DC Super Heroes is a sequel to Lego Batman: The Videogame and includes appearances from the likes of Wonder Woman, Superman, and The Green Lantern.",62,6.6
8153,Jacob Jones and the Bigfoot Mystery: Episode One - A Bump in the Night,2013-05-14,"Something strange is going on at Camp Eagle Feather. Campfire stories tell of strange creatures in the woods, and why are the camp counsellors fattening up all of the kids? Only Jacob Jones and his mythical companion can solve the mystery. Jacob Jones and the Bigfoot Mystery is a beautifully realised episodic 3D puzzle adventure game designed specifically for mobile and touchscreen devices.",74,7.7
8146,Frobisher Says!,2012-10-23,"Join the party and discover all that PS Vita has to offer. -Enter Frobisher's colourful world and prepare to face one of the weirdest, funniest and most addictive gaming experiences around. -Try out the full range of the PS Vita system's features in a series of fast-paced mini-games. -Poke otters with sticks, deliver puddings, draw on eggs or smile at ladies as you respond to Frobisher's commands. -Pass the PS Vita system around up to seven of your friends for hilarious multiplayer sessions.",74,7.3
8316,Collar x Malice,2017-07-28,"A dangerous shadow organization launches a campaign of fear and violence in the city of Shinjuku, pushing society to the brink of chaos. As a young police officer tasked with restoring order, you become the target of an attack, and have a poisonous collar attached to your neck. With the situation spiraling out of control and time running out, five mysterious strangers appear to aid you in your quest for the truth.",74,7.5
8745,When Vikings Attack!,2012-11-06,"In this all-action fighting adventure, a battalion of Viking invaders, 1200 years late to the party, are causing havoc in your town. Imagine getting together a posse of local citizens: a construction worker, a butcher, a policeman, a pastor, and a schoolboy, then ripping up a phone booth or picking up a car,and hurling it at the advancing Viking hordes. That's the sort of crazy action you can expect in this totally new and original PSN title for PS3 and PS Vita.",73,6.9
8752,Baboon!,2015-01-28,"Baboon! explores a mix of genres, from platform to puzzles, dexterity and physics with a healthy dose of adventure. Test your skill helping Tumbili reach the top and collect all the bananas. The dread Pirate Baboon is wrecking havoc in Banana Island. Help the brave little monkey Tumbili travel through an exotic island filled with Pirate Monkeys, Flying Penguins and all shorts of wacky characters on a sprawling adventure. Can you unlock every secret? [Sony]",73,7.6
8968,Dungeon Travelers 2: The Royal Library & the Monster Seal,2015-08-18,"There once was an era in which the earth was inhabited by gods, humans, and an evil deity from the underworld known as the Demon God. Under the flag of the holy maiden Vitoria, humans fought against the spirits, or monsters, who worked as the Demon’s pawns for ages. – God's Era, Year 395. A technique for capturing monsters into a magical tome called a Sealbook was invented by the first royal alchemist, Siegdrad. A new, special class called Libras handled this sealing magic, and they garnered tremendous results in regard to monster suppression. Thanks to their efforts, the monsters’ population plummeted, and eventually the Demon God herself was sealed away. The world began to operate under the rule of humanity. Then came the King’s Era, Year 1. Vitoria had achieved continental unification through the hard work of mankind, and succeeded the throne as First Queen of the Kingdom of Romulea. [Atlus]",73,8.4
9297,Nihilumbra,2015-01-27,"Nihilumbra is a dark, atmospheric 2D puzzle platform game boasting hand painted dark environments, nightmarish monsters, and a hauntingly beautiful soundtrack. It tells a story that really panders to the existential dread lurking within us all.",73,6.4
9298,God of War Collection,2014-05-06,"Two Epic Adventures of Conquest, Destiny, and Vengeance, God of War and God of War II, return for the first time on BluRay Disc. In God of War: Colleciton, you will experience the dark world of Ancient Greece through Kratos, a brutal warrior determined to murder the God of War and alter what no mortal has ever changed... fate itself.",73,7.8
9300,Dustforce,2014-02-04,"In Dustforce, players stylishly flow through precarious environments, sweeping up dust, leaves, trash and slime. The cleaners face off against the fourSprites who are determined to make a mess of the whole world",73,6.9
9390,Earth Defense Force 2: Invaders From Planet Space,2015-12-08,"Earth Defense Force 2: Invaders from Planet Space is an expanded remake of the second entry in the acclaimed action series. Players take on the role of a ""Ranger"" military soldier armed with conventional weaponry, a ""Pale Wing"" special ops soldier equipped with a jetpack and armed with energy weapons, or new to this version, an ""Air Raider,"" who fights indirectly through the strategic placement and dispatch of trip mines, sentry guns, air strikes and more. Players must fend off the invaders in each mission area, either alone or with up to three friends, through frenetic real-time combat set in real-life locations. Helmed by the original developers at Sandlot, this is the definitive version of what fans typically consider to be the best EDF title.",72,8.2
9408,Lost Dimension,2015-07-28,Find the traitor who hides among your members!,72,7.8
9473,Oddworld: Munch's Oddysee HD,2014-12-16,"Munch, the Gabbit with odditude and his sidekick Abe lead an off-beat revolution to save the world. With their sacred land in jeopardy of being destroyed by the greedy Glukkons, Munch and Abe team up to teach those rascals a lesson by using their chanting prowess to control the enemy, arming themselves with wacky weapons, and acquiring power-ups for extra boosts. You can switch between Munch and Abe at anytime to utilize each character's unique abilities and access certain areas.",72,8.2
9604,Ray Gigant,2016-05-03,"This adventure is set in the not-too-distant future... Earth’s major cities have been ravaged by giant, terrifying creatures known as Gigants. Across the globe, military forces from every nation attempted to counter the attacks but, to their horror, failed miserably. In a twist of fate, it was reported that a boy named Ichiya Amakaze defeated a Gigant. The boy defeated the Gigants using a mysterious power called the Yorigami. This victory was short-lived, however. Ichiya lost control of his power and tragically destroyed the city he tried so hard to protect. After this fateful experience, he fell unconscious. Ichiya was then detained and sent to a safe location where his fate would soon unfold...",72,8.1
9615,Superdimension Neptune VS Sega Hard Girls,2016-10-18,"Our story begins in the mysterious halls of an ancient library... The Grand Library holds the history of the world within its shelves. Legend says that if one was to tamper with the books kept there, the past itself could be completely rewritten... A daring adventurer known as IF discovered the location of this revered library and finally crossed its threshold. Little did she know, a disaster of historical proportions was about to occur before her very eyes. Books began to vanish from the library's shelves; the history of the world was disappearing before her and the reasons for this occurrence were shrouded in mystery. IF sets out on a journey across time to uncover the truth! Will she be able to work together with both the Sega Hard Girls and Goddesses to recover the lost history? Will they really be able to save the world?",72,8.1
9801,Open Me!,2013-08-13,,72,8
9802,Ninja Gaiden Sigma Plus,2012-02-21,"Ninja Gaiden Sigma is an upgraded, more complete version of ""Ninja Gaiden Black."" As a new element in this version, Rachel, the heroine, is playable. The main character Ryu Hayabusa also features new actions, new weapons, and new combinations. Of course, the level of visual detail is enhanced from previous iterations.",72,7.4
9808,Danganronpa Another Episode: Ultra Despair Girls,2015-09-01,"After the horrors have ended at Hope's Peak Academy, society is on the verge of collapse and violent anarchy has engulfed the whole world in despair. Danganronpa Another Episode: Ultra Despair Girls is the pre-sequel to the mystery adventure game Danganronpa 2: Goodbye Despair. Unlike the first 2 installments, players assume the roles of two heroines, Komaru Naegi and Toko Fukawa, as they are thrust into a despair-ridden Towa City with one goal: to escape.",72,8.3
9858,Valkyrie Drive: Bhikkhuni,2016-10-11,Action and adventure merge.,72,8.1
9870,Smart as...,2012-10-23,Smart As is a logic puzzle game that utilizes the various features of the PlayStation VITA.,72,7.2
9883,Amnesia: Memories,2015-08-25,"On the 1st of August, you awake as the Heroine, with previous memories of who you are somehow snatched away from you. In your confusion, a mysterious spirit named Orion appears to help you regain your memories. Youll explore your own world as a complete stranger, trying to understand what was once familiar all while hiding your condition from the five men close to you. Because, as Orion warns, you may jeopardize any chance of recovering your memories if anyone finds out. Its now up to you recover the past to rewrite your future love story!",72,7.1
10145,Woah Dave!,2015-01-06,"Woah Dave! is a frantic, score-chasing arcade game where players gun for digital glory by destroying monsters, stealing their loose change, and triggering more than enough explosions to deplete the O-Zone entirely. Have we mentioned it's also incredibly difficult? Everything on the map--including your ammunition--is trying to kill you. And don't even get me started on the game's hard mode. It's borderline impossible, because apparently people who play games are masochists.",71,5.8
10195,Toukiden: The Age of Demons,2014-02-11,"TOUKIDEN takes Tecmo Koei's expertise in historically themed games to an expansive fantasy world influenced by historical and traditional Japanese elements. Developed by the same studio that created the famed Dynasty Warriors series, this all-new franchise casts players in the role of a demon-fighting Slayer. Starting from the Utakata Village headquarters where they will accept quests, players will venture out to battle monstrous and deadly Oni (demons) before they destroy all of humanity.",71,8
10248,Unit 13,2012-03-06,"Jump into the action with Unit 13 and conquer 45 tactical missions as you help take down global terror networks and prove your place in the military elite. With the precision of the Vita's dual analog sticks, unique touch interface, Wifi connectivity for fast action and 2-player co-op, and 3G compatibility for instant social updates and daily challenges, Unit 13 promises to be the perfect on-the-go action shooter. [Sony]",71,7.1
10304,Stranger of Sword City,2016-04-26,"STRANGER OF SWORD CITY is the next step in the evolution of the traditional dungeon RPG genre. This title contains the three core elements of attraction for dungeon RPGs: character creation, conquering various dungeons, and dungeon crawling gameplay. Furthermore, our experience and know-how with a large number of titles within the Dungeon RPG genre has allowed us to create enhanced support features that allow our users to enjoy the title to their hearts content. Players can switch between the beautiful and fantastical art style of Yoko Tsukamoto, or the art style of Oxijiyen, an artist renowned for their cute character graphics, for the NPC illustrations in game.",71,8.1
10356,Escape Plan,2012-02-14,"From the producers behind Fat Princess, comes an original new experience -- Escape Plan. Escape Plan takes advantage of the Vita system's multi-touch display, rear touch panel, swipe interfaces and motion sensor, putting the fate of the hapless heroes in the palm of your hand. Players can swipe, squeeze, poke and slap Lil and Laarg to manipulate the characters and interact with the diverse environments. Only you can help them survive each deadly room before their captor and nemesis, Bakuki, recycles them and turns them into his minions... or sheep. [Sony]",71,7.3
10684,Assassin's Creed III: Liberation,2012-10-30,"It's 1765. 10 years before the American Revolutionary War in the north, Spanish forces plan to take control of the Louisiana Territory in the south...but they have yet to reckon with Aveline, a deadly Assassin who uses every weapon and well-honed skill in her arsenal to win freedom for her land and her people. Whether silently eliminating her enemies with vicious slow-motion chain kills or luring them into deadly traps, Aveline strikes mortal fear into the hearts of any who stand in her way. As an Assassin, Aveline finds herself on an unforgettable journey that will take her from the crowded streets and voodoo-haunted swamps of New Orleans to ancient Mayan ruins. She plays a pivotal role in the turbulent birth of the new nation and fights for freedom not only for herself, but for her fellow citizens, as well. [Sony]",70,7.1
