index,name,release_date,summary,meta_score,user_review
5714,Crimson Gem Saga,2009-05-26,"The game, a lovingly crafted exploration into the fundamentals of RPG fun, delivers lush hand-drawn visuals, an engaging fantasy tale, and an easy-to-use interface. [Atlus USA]",78,7.5
5723,Cladun: This is an RPG,2010-09-20,"Cladun is a retro style dungeon crawler game. Players can create their own main character from scratch using a graphics editor and the dungeons that you will be adventuring in are randomly created for infinite replay value. You can even explore the dungeons with your friends, using the ad-hoc feature of the PSP.",78,8.4
5778,Metal Slug Anthology,2007-02-20,"SNK Playmore, in celebration of the 10th Anniversary of their classic arcade franchise Metal Slug, releases the greatest array of Metal Slug titles ever assembled for the PSP including Metal Slug, Metal Slug 2, Metal Slug X, Metal Slug 3, Metal Slug 4, and Metal Slug 5. The METAL SLUG COLLECTION is a ""perfect translation"" of the arcade classics and features Wireless support for intense two-player action. [SNK Playmore]",78,7.6
5797,Mercury Meltdown,2006-10-03,"Once again taking control of the liquid Mercury 'blob', players must avoid various obstacles and hazards to reach the end goal. The Mercury blob itself has now been given an overhaul and has 4 varying 'states' – Normal, Solid, Fast and Slow. These states allow for larger more complex levels, which in turn mean a greater challenge and more enjoyment to be had for the player. The number of levels has more than doubled – now 160+, and with the newly added feature of Downloadable Content more levels will be made available at a later date. Wireless 2 Player modes have also been an important addition, with 5 sub games each providing a challenge against the computer or a friend. [Ignition Entertainment]",78,7.8
5833,WWE SmackDown vs. Raw 2007,2006-12-06,"A brand new Analog Control System makes fighting more realistic than ever with intuitive movement and new elements of control. An enhanced Season Mode provides multiple branching storylines and unprecedented levels of player choice. In and out of the ring, dozens of user-controlled environmental hotspots let players take advantage of anything at their disposal to inflict damage on opponents in new and unique ways. Additionally, new high impact combination moves let players take the power of WWE Superstars into their own hands. Experience the intensity of WWE fans in a brand new, fully loaded interactive fighting area. Players can take advantage of multiple weapons, environmental damage and grabbing signs and weapons from the crowd. WWE SmackDown vs. RAW 2007 offers multiple enhancements, including incredible high definition graphics, updated rosters for both RAW and SmackDown, an expanded General Manager Mode, online multiplayer game play with voice chat support and more. [THQ]",78,8.4
6090,Angry Birds,2011-01-04,"Use the unique powers of the Angry Birds to destroy the greedy pigs' defenses!**The survival of the Angry Birds is at stake. Dish out revenge on the greedy pigs who stole their eggs. Use the unique powers of each bird to destroy the pigs’ defenses. Angry Birds features challenging physics-based gameplay and hours of replay value. Each level requires logic, skill and force to solve.**If you get stuck in the game, you can purchase the Mighty Eagle! Mighty Eagle is a one-time in-app purchase in Angry Birds that gives unlimited use. This phenomenal creature will soar from the skies to wreak havoc and smash the pesky pigs into oblivion. There’s just one catch: you can only use the aid of Mighty Eagle to pass a level once per hour. Mighty Eagle also includes all new gameplay goals and achievements!**In addition to the Mighty Eagle, Angry Birds now has power-ups! Boost your birds’ abilities and three-star levels to unlock secret content! Angry Birds now has the following amazing power-ups: Sling Scope for laser targeting, King Sling for maximum flinging power, Super Seeds to supersize your birds, and Birdquake to shake pigs’ defenses to the ground!**#1 IPHONE PAID APP in US, UK, Canada, Italy, Germany, Russia, Sweden, Denmark, Finland, Singapore, Poland, France, Netherlands, Malta, Greece, Austria, Australia, Turkey, UAE, Saudi Arabia, Israel, Belgium, Norway, Hungary, Malaysia, Luxembourg, Portugal, Czech Republic, Spain, Ireland, Romania, New Zealand, Latvia, Lithuania, Estonia, Nicaragua, Kazakhstan, Argentina, Bulgaria, Slovakia, Slovenia, Mauritius, Chile, Hong Kong, Pakistan, Taiwan, Colombia, Indonesia, Thailand, India, Kenya, Macedonia, Croatia, Macau, Paraguay, Peru, Armenia, Philippines, Vietnam, Jordan and Kuwait. **Note: if you are having a problem with your device crashing after installing the update, try shutting down and restarting the device. If you are still having problems, contact support@rovio.com.#1 IPHONE PAID GAME in more countries than we can count!Terms of Use: http://www.rovio.com/eula*Privacy Policy: http://www.rovio.com/privacy*This application may require internet connectivity and subsequent data transfer charges may apply.",77,3.6
6096,Final Fantasy IV: The Complete Collection,2011-04-18,Final Fantasy IV: Complete Collection contains both Final Fantasy IV and The After Years in one collection.,77,8.9
6103,Field Commander,2006-05-23,"Field Commander is the first military turn-based strategy game for PSP and the only title that offers engaging, challenging skill based warfare in a realistic military setting. You play as a Field Commander working for the Global Defense League, an independent organization established by the Allied Nations to defend the world against covert organizations whose goals include terrorism, genocide, and global domination. Your main enemy in these scenarios is Shadow Hold, an evil terrorist organization bent on inciting wars, illicit arms deals and global domination. Command the land, skies and sea. Orchestrate an offensive attack through 30 unique missions, each one coming alive in beautiful 3D environments with highly-detailed terrain and dynamic visual effects. With an arsenal of 15 army divisions and 11 commanding officers to choose from, the power is yours to outwit the enemy at every turn.",77,7.9
6171,Killzone: Liberation,2006-10-31,"In Killzone: Liberation, two months after the events of ""Killzone,"" (PS2) most of southern Vekta is still under Helghast control. The rules of war have been cast aside with the Helghast General, Metrac, employing brutal measures in order to seize the initiative and strengthen his position further. Returning as Templar, players will be sent on a mission to undertake a covert operation to save hostages captured by Metrac, while ISA troops continue the fight for liberty. Featuring an intelligent third person camera system, Killzone: Liberation allows players a more tactical surveillance viewpoint to view their action and read the enemy’s behavior during gameplay. Set in an intense postmodern war reminiscent of the previous PS2 title, Killzone: Liberation features the unique graphical style to showcase pure grit and realism. During gameplay, players will have access to variety of weapons that are unique and innovative, inspired by modern military equipment. [SCEA]",77,8
6241,FIFA Soccer 06,2005-10-11,"FIFA Soccer 06 brings the total football experience to your fingertips. It delivers a combination of attacking gameplay, complete customization, pure authenticity and the deepest manager mode ever. Intuitive gameplay enables you to command every move of your player with pinpoint accuracy. Passing, shooting and tackling is now more responsive than ever and enables you to trap, shield and dribble like a world-class football player. Experience 90 minutes of heart pumping football, feel the Team Chemistry of your side and the sense of momentum shift as you battle for supremacy on the pitch. As the Midfield General you'll control the overarching strategy of the game, dictating the pace and performance of your players as you execute strategic decisions on the fly using the tactical play button configurations. [EA Sports]",77,7.7
6405,Downstream Panic!,2008-02-05,"The game offers unpredictable, fast-paced, tactical puzzle-action that places players in the position of a sea-creature preservationist out to save the world from a fantastic cyclone that has blasted the world's fish into the Earth's atmosphere. It is up to the player to protect fish from land, predators and other obstacles through the use of a variety of innovative tools as they guide fish on their descent back into the ocean. In Downstream Panic! players save their scaly sea-friends in more than 80 different levels with five different customizable environments. Three different game modes (adventure, free play and survival) bring more of a challenge to the aquatic mix. [Atari]",77,8
6429,MLB 11: The Show,2011-03-07,"The #1 selling, highest rated baseball franchise is back in MLB® The Show '11. Experience new ways to play The Show with the NEW PURE Analog controls. Team up in ALL NEW CO-OP play, get called up to the Big Leagues with new and improved Road to the Show features and compete for real world prizes in MLB® The Show's ALL NEW Challenge of the Week.",77,6
6438,Exit,2006-02-14,"As ""Mr. ESC"", a professional escapologist who can rescue people from just about any situation, Exit players must guide themselves through numerous obstacles while rescuing victims from life-threatening situations. Situations include braving fires, earthquakes and other disasters in various environments such as buildings, hospitals and subways. Players will undertake myriad actions, including running, jumping, climbing onto ledges and climbing down ropes on their way to becoming the ultimate escape artist. Players use decision-making skills and wits to escape various obstacles while rescuing people from more than 100 different emergencies. Additional levels are also available for download. Do whatever it takes to get everyone out in time: Rescue people and find the fastest way out while braving exploding factories, burning buildings and flooding subways. Players will climb ladders, move objects, slide down ropes and collect numerous rescue devices to assist them in their missions. Turn victims into allies: Saved characters can be enlisted to help move heavy objects, master tricky obstacles and help each other. Smooth, stylish character design and movement: Accompanying the intense action are some of the most stylish graphics to be seen on the PSP system, allowing for a viscerally and aesthetically satisfying experience. [Ubisoft]",77,7.6
6539,BlazBlue: Continuum Shift II,2011-05-30,"BlazBlue: Continuum Shift II contains the complete set of single player features from the console version, such as Arcade, Story Attack, Training, and Story mode, and also has an ad-hoc Network mode for multiplayer play. This impressive list of features is topped off with new content created solely for the handheld version, including extra story material and brand new modes such as Legion 1.5 and Abyss Mode.",77,6.6
6546,Guilty Gear Judgment,2006-09-05,"(Also known as ""Guilty Gear X2 # Reload"" It has been a week since the world has heard from the small Eastern European kingdom of Villtania. As scattered reports from the Villtanian refugees who have fled the country dribble in, the world is hearing a horror-filled tale of devastation by monsters and biogeocenosis experiments summoned for war and world domination by Villtania's leading scholar, and self-described sorcerer, Raimond. The once beautiful Villtanian countryside now runs red with the blood of its people. The United Nations have declared an international emergency and while unable to commit any of the world's armies to this strange, supernatural conflict, they have offered a huge reward to any hot-shot mercenaries or hunters brave enough to take on theses monsters from another dimension and restore order to Villtania. Warriors from around the world, some for the sake of justice, others for money, have stood up and gathered in the Villtanian battle field. Now, a new war has begun.",77,6.7
6566,Pangya Fantasy Golf,2009-06-23,"In PANGYA: Fantasy Golf, players practice and perfect their swing on the nine fantasy fairways of Pangya Island. Combining golf gameplay, endless customization options and a slew of sassy female characters set in beautiful environments, PANGYA: Fantasy Golf is based on the global PC MMO PANGYA game developed by Ntreev Soft, and boasts an original storyline with new, exclusive features for the PSP system. Players can utilize the in-game Pangya Shop to customize as many as 18 playable characters and their golf equipment with thousands of unlockable accessories, outfits, gear and power items to improve their golfer's stats and land that hole-in-one. Multiple gameplay modes including Story, Free Round, License, Tournament and Network Mode offer an engaging and varied golf experience. Additionally, Network Mode allows the ultimate golf gaming fan to connect with up to eight players and compete against one another in either single or team-based tournaments. [Tomy Corporation]",77,7.2
6701,LEGO Indiana Jones: The Original Adventures,2008-06-03,"LEGO Indiana Jones: The Original Adventures takes the fun and creative construction of LEGO and combines it with the wits, daring and non-stop action from the original cinematic adventures that enthralled audiences everywhere (Indiana Jones and the Raiders of the Lost Ark, Indiana Jones and the Temple of Doom and Indiana Jones and the Last Crusade). With a unique tongue-in-cheek take on the original adventures, LEGO Indiana Jones follows Dr. Jones escapades through the jungles of South America to the mountaintops of India. Fans can build, battle and brawl their way through their favorite cinematic moments, from Indy's entanglements with snakes to his dashing boulder run. Pop culture's most iconic archeologist whips through all the classic moments with the help of a host of supporting characters including Marion Ravenwood and Short Round. Players can also mix and match the body parts of more than 60 playable characters to create new heroes just as they could in the LEGO Star Wars games. [LucasArts]",76,8.3
6817,Shift Extended,2011-01-18,,76,7.5
6867,Gradius Collection,2006-06-06,"Gradius Collection is a compilation of five beloved games in the Gradius series available for the first time on the PSP system. Spanning more than 20 years, the five games Gradius, Gradius II, Gradius III, Gradius IV, and the long awaited Gradius Gaiden (never before released in the U.S.), deliver hours of classic 2D shooting action on the go. Taking advantage of the PSP system’s technology, The Gradius Collection offers a Gallery Mode that is full of unique features. This includes the opportunity to view movies from various games in the series, as well as the ability to listen to the pulse-pounding music from each title. Additionally, gamers can choose their own screen orientation, giving them the option to view the game in the original arcade specs or use the full PSP system screen to increase the game viewing area. [Konami]",76,8
7045,Brave Story: New Traveler,2007-07-31,"On a day that starts out like any other, an 11-year-old boy's life is changed forever. As the main character and his friend Miki pass a leisurely afternoon, Miki suddenly collapses from an unknown illness. When the girl shows no sign of waking, the main character grows distraught over not being a better friend and not having the means to save her. Suddenly, a strange voice offers him a second chance: ""Beyond the door you can change your destiny!"" He soon leaves the real world and journeys to the world of Vision, where, as a novice ""Traveler,"" he will surmount myriad ordeals in hopes of ultimately meeting with the Goddess of Fortune to have a single wish granted. The would-be hero quickly makes friends both strange and fascinating as he finds himself blossoming into a successful Traveler. His courage and resolve are tested time and again as he and his newfound companions travel the mysterious lands of Vision. The challenges he faces are daunting, but his growing sense of self and responsibility propel him ever forward. Valuable friendships, unbounded courage, and his own personal growth will all prove indispensable as he seeks out his destiny: a life-changing adventure and the discovery of a hero inside an ordinary kid. [XSEED]",76,7.7
7046,ATV Offroad Fury Pro,2006-10-26,"Supporting up to four players via wireless multiplayer connectivity, players will speed through more than 30 visually stunning environments with six distinct terrain types including snow, dirt, mud, ice, water, and grass. Featuring five new events, new vehicles and mini-games, and cross compatibility with ATV Offroad Fury 4 for the PlayStation2, ATV Offroad Fury Pro will provide players the opportunity to tackle the trickiest off-road courses anytime, anywhere. [SCEA]",76,7.5
7056,NHL 07,2006-09-12,"The golden age of console hockey returns with NHL 07, featuring gameplay innovations that make players feel like they are actually on the ice. Featuring an unmatched level of freedom and control, NHL 07 allows hockey purists and casual fans alike to feel like they can play like a pro. [Electronic Arts]",76,6.6
7057,Ultimate Block Party,2005-12-13,"(Also known as ""Kollon"" in Japan, ""Koloomn"" in the UK/EU) Match and twist colored blocks to clear the playfield as quick as you can – it sounds simple, but blocks change sizes, are sometimes hidden or worse. You’ll need fancy footwork and a fast thumb – keep up or get kicked out. Experience the first Tetris-like puzzle game for the PSP and join the party. Five Exciting Modes of Play: Arcade, Campaign, Versus CPU, Single Player, and Wi-Fi support for riveting, head-to-head action. 8 Japanese Anime-style characters. Each character features advanced A.I. for even more challenge.",76,
7147,Lemmings,2006-05-23,"Controlling an army of lemmings, the aim is to get as many of these cute characters as you can from the entrance point to the exit point of a level within a time limit. Easy to learn, difficult to master; Lemmings is a test of strategy and fast thinking as you make 'on the spot', life or death decisions for your band of trusting little creatures. Use the unique skills of your Lemmings team to overcome the hazards ahead: The 'Bomber' explodes at will, the 'Floater' can survive high falls and the 'Basher' digs horizontally just when you need it. The 'Climber' is at hand for those tricky mountain ranges, the 'Blocker' creates an obstacle in the path ahead and the 'Builder' is there to construct walkways for his friends. Stretch your strategies across 100 plus levels as you lead your lemmings across an immense variety of challenging backdrops. The levels are arranged into five striking themes, each with its own unique visual flavour. So, whether it's going underground into the sewers or marching through fields and forests, the lemmings always have new terrain to explore. [SCEE]",76,7.9
7202,Burnout Dominator,2007-03-06,"Burnout Dominator is the next installment in the legendary Burnout series, loaded with intense racing action and dozens of retina-searing World Tour events. Burnout Dominator challenges gamers to face off against a series of hot-blooded rivals in brutal tests of aggressive driving techniques where performing burnouts gives you the advantage and multiplies your score potential. For the ultimate nerve-wracking experience, Burnout Dominator takes you to the very edge of control, punishing the smallest mistakes and rewarding drivers for taking outrageous risks. [Electronic Arts]",76,8.1
7234,Snoopy vs. the Red Baron,2006-10-24,"Play as WWI Flying Ace Snoopy in an adventure that includes cameo appearance from 12 characters such as Charlie Brown, Woodstock, Linus, Lucy, Marcie and Sally. Barnstorm your way across six vividly rendered worlds and collect clues to reveal the whereabouts of the Red Baron's top secret hideout. Pilot Snoopy's famous Sopwith Camel and other unique aircraft in perilous sky-high dogfights, no-holds-barred air races and heart-pounding missions behind enemy lines. Upgrade your craft with a comical collection of 25 weapons and gadgets, including the lightning fast, player-guided Woodstock missile, the Bee-Shooter and the Potato Cannon. Fight your way through 50+ single-player and co-op missions in a heroic attempt to foil the plans of the Red Baron. Play in any of five modes: Single-player, Cooperative, Team Multiplayer, Versus Multiplayer and Battle. [Namco]",76,8.2
7312,Who's That Flying?!,2010-11-16,"""Who's That Flying?!"" is a left-to- right side-scrolling shoot'em-up where the player takes control of the ""Guardian of Earth"" to fight off hordes of Doom Beast that threaten to escape and destroy the cities of Earth over five unique stages.",76,
7323,Star Ocean: Second Evolution,2009-01-19,"Following the exploits of humankind’s journey across the stars, the STAR OCEAN saga comes to life in the completely remastered STAR OCEAN: Second Evolution, exclusively for the PSP system. Now with a revised game engine, an improved battle system and fully voiced, all-new animated scenes displayed in 16:9 widescreen, players can experience their journey through the rich STAR OCEAN universe like never before. [Square Enix]",75,7.8
7343,Capcom Classics Collection Reloaded,2006-10-24,"(Also known as ""Capcom Classics Collection Volume 2"") Capcom Classics Collection Reloaded offers arcade classics which can all be enjoyed alone or via multiplayer using the PSP system's wireless ad hoc mode. Game sharing abilities not only pushes Reloaded over the compilation echelon, but presents the opportunity to be challenged just like the good ole arcade days. For those wanting to experience the games in their original presentation, the screen settings can be changed to suit just that. Relive Capcom's history and savor bonus features by earning credits towards Reloaded's themed slot machine to unlock a buffet of goods including original art, playing tips and secret codes. More than 15 arcade-perfect classics on a single UMD including Eco Fighers, King of Dragons, and Knights of the Round. A wealth of added features including game history, playing tips, original artwork, and new secret codes. Customizable controls to suit any gaming style. [Capcom]",75,8.3
7409,Activision Hits Remixed,2006-11-08,"Activision Hits Remixed lets PSP system gamers relive the dawn of home console gaming while on the go by delivering over 40 of the biggest Atari 2600 titles, such as Pitfall, Kaboom!, Chopper Command, Stampede, Keystone Kapers, to the PSP. With the game's multi-player supported classics, players can choose whether they want to game together utilizing a Game Share feature that allows two friends to play together using only one copy of the game or take turns on one PSP system or play via the game’s wireless functionality. Activision Hits Remixed also features a rockin' 80’s themed soundtrack, modernized front-end graphics, classic game manuals which include tips and photographs, and a host of retro unlockables. [Activision]",75,
7458,Dracula: Undead Awakening,2010-01-28,"[PSP Minis] Dracula - Undead Awakening is a top-down shooter, with players controlling a vampire hunter who must combat hordes of undead enemies like zombies, ghouls.",75,6.7
7494,Knights in the Nightmare,2010-11-05,"Enhanced to take full advantage of the power of PSP system, this new version of the game features remastered visuals and sounds, optimized controls, and a new opening movie from visionary director Yukio Takatsu (Persona 3, Persona 4, Yggdra Union). Originally, players could choose from two different characters with two unique perspectives on events. This new release adds a third character, Princess Yggdra, offering even more replay value and shedding more light on the game's enchanting narrative. Moreover, this release further expands on what was already one of the deepest, most substantial tutorials of all-time, giving players introductory missions filled with instructions and tips, making the game's learning curve easier than ever. Dripping with style and originality, Knights in the Nightmare delivers an unforgettable experience.",75,7.8
7511,NCAA Football 07,2006-07-18,"Momentum changes everything - now college football's most celebrated videogame turns the tide with NCAA Football 07. Whether battling your biggest rival or playing for the first-ever BCS National Championship Game in Dynasty Mode, success on the field depends on your ability to maintain momentum. Featuring unprecedented graphics that capture every moment in complete detail—from the authenticity of the stadiums, mascots, and marching bands, to the true-to-life look and feel of the players on the field. [Electronic Arts]",75,7.9
7542,Shin Megami Tensei: Persona 2 - Innocent Sin,2011-09-20,"Over 12 years in the making, the official localization of Innocent Sin provides patient fans with the other side of the Persona 2 arc, a dark adventure about high school students who find their reality being twisted by rumors, and who must draw on their inner strengths, their Personas, to bring back order. Taking advantage of PSP system's 16:9 aspect ratio, higher resolution display, superior audio, and increased horsepower, this remastered version of one of the pinnacles of ATLUS' flagship Shin Megami Tensei franchise delivers the game in style with a sleek new interface, new sidequests in the Climax Theater, and the player's choice of the fully remixed or original soundtrack.",75,5.2
7531,Ace Combat X: Skies of Deception,2006-10-23,"With licensed aircraft such as the F-14D and Tornado F3, and a strategic AI system where the course of the player’s actions directly affect their mission objectives, Ace Combat X: Skies of Deception allows the player to take on the role of an ace pilot trying to liberate his home country of Aurelia from its neighbor, Leasath. A country filled with secretive motives veiled behind long-internal conflicts, Leasath, has invaded and taken over Aurelia. Defending the invaded country, the player's mission is to take them to the battle-filled skies in order to take down the enemy and restore freedom and peace to his homeland. Rounding out the list of features, Ace Combat X: Skies of Deception allows players to tune their original aircrafts with parts unlocked in Campaign Mode to further enhance their flying experience. [Namco Bandai]",75,8.4
7669,NBA 08,2007-10-12,"NBA action on the go is back once again with NBA 08 for the PSP system. Delivering an engaging NBA experience with quick action and fluid gameplay, NBA 08 continues to expand on the franchise. NBA 08 introduces a number of brand new quick action mini-games that players can enjoy anytime, anywhere. All-new carnival-style games, as well as contests such as Fast Break, Block-a-Shot, and Alley-Oop, are all available to provide fast and engaging action that further adds to the stable of traditional and non-traditional basketball gameplay. Additionally, players will experience a more challenging Season Mode, where player management and balancing team chemistry come into play. Refined gameplay mechanics and Artificial Intelligence (A.I.) also help to create a more realistic and action-oriented gameplay experience. [SCEA]",75,7.5
7698,Pursuit Force,2006-03-07,"Pursuit Force is a driving/combat game that gives you the unique ability to jump between and fight on vehicles. The game follows the adventures of a rookie Police Officer working for Pursuit Force - an elite, vehicle-based crime fighting force chasing down criminal gangs across an entire fictional US state. Engage in deadly gun battles whilst chasing the criminals at top speed. Powerslide round corners, drive the wrong way thorugh traffic and push your vehicle to the max as you ride the enemies' customised cars with bullets. [BigBig]",75,7.6
7760,Madden NFL 08,2007-08-14,"All-New Read & React System: New player skill icons identify on-field strengths and weaknesses, providing an immediate read on what your opponent is giving you. Quickly react, create mismatches, and exploit opponent weaknesses before every play. New Superstar Challenge: A PSP exclusive, play as an NFL superstar and determine the outcome of the biggest moments from the 2006 NFL season. [EA Sports]",75,7.4
7782,Me & My Katamari,2006-03-21,"Taking a break from celestial construction, the King of All Cosmos takes the royal family on vacation to a tropical island paradise, where they become tasked with the responsibility of creating new katamari islands for homeless animals. An epic undertaking of this time, earthly proportions, the King calls upon his pint-sized son, the Prince, and all of his cousins for help. New features found in Me and My Katamari include: Wireless play for up to four people on the PSP system; A cast of playable characters that includes the Prince and his cousins – a mix of familiar faces and new additions; A host of customization options for player characters, including new masks and headgear, as well as the ability to wear them on the head, face and body; A new island interface that highlights player options and the different stages represented by animals in need of new homes. [Namco]",75,8.6
7783,Archer Maclean's Mercury,2005-04-06,"Using the PSP's powerful graphics, processing abilities and Wi-Fi modes, Awesome Studios has produced a brand new genre-defining puzzle game, the aim of which is simple: Guide your various, colored mercury blobs around each 3D maze simply by ""tilting"" the level. Watch as the liquid metal blobs ebb and flow around the countless challenges encountered along the way. After a short spell in the training camp world, experience a smooth learning curve as you work your way through each level from start to finish, eventually unlocking the next world beyond. Negotiate obstacles and hazards, solve puzzles, and compete against ever- tightening time and percentage limits while avoiding traps and predators. Finally, defeat end of level boss modes to complete each world. The game has instant pick-up-and-play appeal with no instructions needed, and you can spend minutes or hours immersed in the game. Skill, timing, and dexterity are all required to navigate the 72 levels that spread across 6 unique, thematic worlds. [Ignition]",75,6.7
7839,Dead Head Fred,2007-08-28,"Dead Head Fred draws players into an original alternative universe as they embark on a quest for vengeance to solve their own murder by using the decapitated heads of enemies to battle through environments designed to showcase each head's unique abilities. In Dead Head Fred, players take on the persona of private detective Fred Neuman. Savagely murdered and then resurrected in a bizarre scientific experiment, Fred is without his memory or his head! The game immerses players in the action with the most revolutionary camera to date on a handheld device as they collect, upgrade and switch heads on the fly to strategically fight malformed mutants, ghoulish gangsters, and maniacal mob bosses in a unique and compelling story of revenge and redemption. [D3Publisher of America]",75,7.6
7855,Pro Evolution Soccer 2009,2008-11-11,"Known by fans for its superior gameplay and incredible realism, PES 2009 further bridges the gap between PES and the real thing. The game has undergone a graphical update to ensure its players look more like their real-life counterparts. Similarly, all-new options allow users to tailor the game to their own tastes, while new stylish moves, innovative control schemes and key online elements further the realism. [Konami]",75,7.6
7866,Metal Gear Acid,2005-03-22,"Offering gameplay based on strategy and sharp decision-making skills, Metal Gear Acid is a turn-based, tactical espionage game requiring players to collect cards and strategically construct their own decks to complete various missions and objectives. Metal Gear Acid takes place in 2016 on Lobito Island, located in the fictitious Tejan Republic of South Africa. Players once again take the role of Solid Snake, the famed top-secret agent, who has been called out of his retirement when a plane is hijacked over U.S. airspace. Tasked with infiltrating an unknown terrorist organization holding passengers hostage thousands of feet in the air, players must diffuse the situation to save hundreds of innocent lives. While playing through the game, Solid Snake encounters numerous dynamic characters, including a new playable female heroine. Players will have the ability to strategically control both Solid Snake and the new female character to defeat their enemies. [Konami]",75,7
7878,echoshift,2010-02-24,echoshift is a franchise spin-off of the previously released PlayStation Network title echochrome.,75,8.3
7906,NBA Street Showdown,2005-04-27,"Rule the Streets: Take on the biggest stars of the NBA in full Street style, battle it out with a 3-on-3 game, or go on the ultimate quest to become a Street legend in the King of the Court mode. Create Your Own Baller: Add your personal style to your created street baller and hold your own against the greatest legends in King of the Court mode. Two Unique Game Modes: Earn style points in Shot Blocker and Arcade Shootout modes and enhance your status as the game’s newest street legend. Wireless Head-to-Head Play: Play one-on-one against a friend in the original Pick Up game mode. Party Play: Up to four players can compete in two high-flyin’ game modes: Shot Blocker and Arcade Shootout using one PSP. EA Pocket Trax: This new feature designed for PSP allows you to listen and watch music content via this built in player. [Electronic Arts]",75,8.2
8013,Every Extend Extra,2006-11-07,"Every Extend Extra is a unique ""puzzle shooter,"" brought to the PSP system by the creators of the critically acclaimed hit Lumines. Every Extend Extra delivers an addictive gameplay experience through a fusion of arcade-style shooting action, cutting-edge music and visuals. Players evade enemy attacks and then use perfect timing to blast their foes in a colorful display of explosive chain reactions. The bigger the chain reaction results in the higher the score and the larger the rewards. [BVG]",74,7.3
8029,Chili Con Carnage,2007-02-27,"Out to avenge the assassination of his father, Chili Con Carnage hurls Ramiro Cruz deep into the seedy underworld of Los Toros, Mexico, where he must single handedly create maximum carnage throughout the inner circles of local kingpin, Cesar Morales’ drug cartel. Featuring non-stop, over-the-top action, Ramiro comes equipped with a vast arsenal of weaponry along with signature super-spicy, gravity-defying special moves. Engage in gun frenzies against comical fiends such as mustached mercenaries, mutated super-Mamas and even killer exploding chickens. The action frenzy remains intense across seven unique 3D exotic locations from the trenches of a drug city to the heart of a dense jungle – an extensive varied landscape for a portable title. Three difficulty settings make the game appeal to casual shoot-em-up gamers as well as the most hardcore battle strategists, and the wireless multiplayer features of the PSP ensure that the game is enjoyable as a single player experience as well as a fun party game. [Eidos Interactive]",74,7.4
8077,Patapon 3,2011-04-12,"The greatest portable adventure of rhythm and war is back with robust online support. Devastate your opponents with attacks as Superhero Patapon in the third iteration of the critically acclaimed rhythm-based action/ adventure. Play campaign with friends, go head-to-head or take on a clan of other Patapon gamers with network play allowing up to eight people. Customize your tribe with different weapons and abilities in the greatest portable adventure of rhythm and war.",74,7.6
8107,Darkstalkers Chronicle: The Chaos Tower,2005-03-24,"(Also known as ""Vampire Chronicle"") Darkstalkers Chronicle: The Chaos Tower possesses a compelling cast of monster warriors, each possessing their own unique fighting skills and abilities including Demitri Maximoff, the Vampire; Jonathan Talbain, the English Werewolf; Victor von Gerdenheim, the Frankenstein Monster; Lord Raptor, an Australian undead hard rocker; Anakaris, the Mummy; Rikuo, a Brazilian Merman; Sasquatch, the Canadian Snowman; and Felicia, the Cat Woman. Arcade Mode is a seamless conversion where players must defeat numerous CPU-controlled characters. Training Mode gives gamers the option to choose their favorite character and hone their skills. Network Mode allows friends to engage in two different wireless head-to-head networked battles: verses or limit battle. Verses offers true two-player competitive matches. Limit Battle randomly assigns a handicap to both challengers, forcing them to strategize their moves in order to claim victory. In the new Tower Mode, select three characters from the extensive roster and ascend to the pinnacle of a mysterious tower where many opponents await upon each floor. The course taken and fighting conditions will change dynamically based on performance during the multitude of one-on-one battles. Pitting the right competitor against an opponent will be the key to success. [Capcom]",74,7.9
8134,Need for Speed Underground Rivals,2005-03-14,Customize and take on the pinnacle Japanese & American tuner cars in a pursuit of total ownership of the street racing scene. A uniquely designed racing game based on the legacy of the hugely successful Underground series. All New Tracks & Environments – Compete against your rivals in 10 all new & visually distinct tracks. Each one has been specially designed to maximize the experience on the handheld platform. Japanese Customs vs. American Muscle Cars – Customize and compete against a host of high performance tuner cars from Japan and America. Take on these rivals and find out who's best. Head-to-Head Rivalry – Take on friends and foes in a range of new modes specifically designed for use via Wi-Fi. It’s multiplayer gaming in which you earn respect and own the competition. New Ways to Go Underground – Brand new game modes that capitalize on the cutting-edge hardware features of the PSP handheld videogame system and deliver a highly competitive game play experience. [Electronic Arts],74,8.2
8174,Fat Princess: Fistful of Cake,2010-05-04,"Rescue your beloved princess through teamwork in this comic medieval battle royale. There's a catch, though - the other team has been feeding her magical cake, making her harder to escort back to your castle.",74,8.5
