index,name,release_date,summary,meta_score,user_review
3545,Cotton Reboot!,2021-07-20,"Japan's favorite shooter mascot finally gets a worldwide release as a beautiful HD game with stunning graphics and remixed soundtracks. This is the original ""Cute em' up"", and will test your skills as well as tug on the heartstrings as Cotton and her friends are finally back in the ultimate celebration of one of Japan's most beloved gaming mascots. Choose between the HD Reboot mode or go legit with the X68000 original mode with pixel perfect graphics from the iconic Japanese home computer.",81,7.5
3546,Jet Lancer,2020-05-12,"Jet Lancer is a high-velocity aerial combat shooter where you duel enemy aviators, hunt giant robots, and defy death at supersonic speeds. You are Ash Leguinn: badass pilot, highly paid mercenary, and flight-school drop out. Your day job is fine - the daily grind of dealing with Sky Pirates pays the bills - but nothing compares to the rush of demolishing a ninety-ton mechanical monstrosity at the speed of sound. And you’ll have your chance. As mechanized weapons converge on Root City, you’ll have to be at the top of your game to survive, and you’ll have to surpass your limits if you want to save the world.",81,
3548,Aviary Attorney: Definitive Edition,2020-01-30,"Take yourself back to 1848 in Aviary Attorney: Definitive Edition. Paris is on the brink of yet another revolution, and the prisons are overflowing with guilty and innocent alike.",81,7.8
3588,VOEZ,2017-03-09,"VOEZ is played by touching falling notes in time with the music. Set in a fictional town named Lan Kong Town, which is modelled after Yilan in Taiwan, the story is centred around six high school students who form a band that eventually achieves international fame. Gameplay is simple, requiring players to touch vertically falling notes that have hit a bar on the bottom of the screen. Depending on the song, the number of lanes for the notes increases and they shift side to side, making the screen look as if it is dancing to the music. There are over 100 songs in the library. Three difficulty levels Easy, Hard and Special are available. Players are able to choose difficulty levels according to their skill so they may enjoy all pieces.",81,8
3590,Untitled Goose Game,2019-09-20,"It's a lovely morning in the village and you are a horrible goose. Untitled Goose Game is a slapstick-stealth-sandbox, where you are a goose let loose on an unsuspecting village. Make your way around town, from peoples' back gardens to the high street shops to the village green, setting up pranks, stealing hats, honking a lot, and generally ruining everyone’s day.",81,7.6
3614,Dodgeball Academia,2021-08-05,"In a world where dodgeball is life, you join Otto at the academy and train to become the ultimate dodgeball champion. Across eight episodes, you’ll forge friendships and create rivals, all in the name of developing the best dodgeball team. Level up Otto and develop a dynamic team across a vast and customizable party progression system. All the while, explore the vast Dodgeball Academia and uncover the long hidden truths that reside within the very walls you live, learn, and dominate in.",81,8.7
3622,Operencia: The Stolen Sun,2020-03-31,"Operencia: The Stolen Sun embraces everything you love about classic first-person dungeon-crawlers, enhancing the old-school turn-based RPG experience with modern sensibilities. Gather your team of memorable characters and guide them through a world inspired by Central European mythology, where history meets legend. Unreal Engine 4 powers breathtaking environments, from traditional tombs and dungeons to enchanted castles and a forest made of copper.",81,7.7
3630,Fly Together!,2021-04-29,"Fly TOGETHER! is a multiplayer game of explosive airplane action that will challenge your inner air traffic controller. The sequel to the award winning Conduct TOGETHER! takes players to the skies in a race against time to bring passengers safely to their destination by drawing flight paths and avoiding collisions in increasingly challenging action-puzzles. Fly Solo or hand a Joy-Con™ to your friends and co-pilot through an expansive campaign. Complete contracts, upgrade your airport and collect a growing fleet of airplanes. Fly against your friends in hectic up-to-8-player battles: throw meteors, invoke tornadoes or drop a giant cake on your opponents. The pilot who gets the most passengers safely to their destination wins. Here’s some rad things in this game • Pilot planes in a beautiful 3D world with handheld, stick and motion controls. • Simple and intuitive gameplay for everyone • Seamlessly shift between single and multiplayer. Play as the solo pilot or pass the Joy-Con™ to friends for up to 8 players • Transport passengers, earn coins and unlock new airplanes • Progress through exotic islands with unique themes • Fantastic soundtrack by composer Mikkel Gemzøe • From the Award winning team that brought you Conduct TOGETHER!",81,
3646,Rune Factory 4 Special,2020-02-25,"Rune Factory 4 marks the return of the popular Harvest Moon spinoff that combines farming with dungeon adventuring. For the first time in the series, the player can select to play as a male or female hero, and potential suitors of either gender are also available in order to pursue love, marriage, and possibly a child. As the newly-appointed prince or princess, you can fulfill your royal duties of protecting the town from invaders, or take a more rural approach to governing by raising your own fruits and vegetables and helping townsfolk. Should some dungeon adventuring be on the days itinerary, you can select from the castles vast armament of swords, spears, and staffs along with magic for battle against dangerous foes, or even bring along a companion or friendly monster to aid you during your travels.",81,8.1
3652,WindJammers,2018-10-23,"A dazzling new game combining the thrills of tennis, the dangers of the discus, and the heart-stopping competition of competition sports. Six of the world's toughest and most clever athletes take court in the most thrilling new sport of the fin-de-seicle! WINDJAMMERS - It will blow you away!",81,8.1
3659,The Legend of Heroes: Trails of Cold Steel IV,2021-04-09,"The Erebonian Empire is on the brink of all out war! Taking place shortly after the ending of Trails of Cold Steel III, the heroes of Class VII find themselves against the full force of the Empire in an attempt to stop its path of total domination. Further, the hero of the Erebonian Civil War and Class VII's instructor, Rean Schwarzer, has gone missing. Now, the students of Class VII, old and new, must unite with heroes from all over the continent to create the only chance the world has to be spared from total destruction.",81,8.1
3681,Going Under,2020-09-24,"Going Under is a satirical dungeon crawler about exploring the cursed ruins of failed tech startups. As an unpaid intern in the dystopian city of Neo-Cascadia, you’ll wield office junk as weaponry as you make your way through the offbeat procedural dungeons beneath your company campus. [The Future is Wack] Failed businesses no longer just cease to exist--they sink beneath the earth, and their employees are cursed to wander the halls for eternity as monsters. It’s your duty to put these monsters out of their misery and repossess their assets--so that your boss can afford a new car, or something. [Not All Heroes Get Paychecks] Battle through the remains of failed startups themed off of gig workers, dating sites, and cryptocurrency. Uncover the true motives of your employer, a carbonated drink startup known as Fizzle, and their parent company, a subscription box manufacturer with an army of helpful shipping drones. Make friends with your co-workers! Hire a freelance goblin! Date a slime! Invest in crypto! Set a rideshare on fire! [Fight Flexibly] In the dungeons of Going Under, almost everything can be used as a weapon, from laptops to brooms to body pillows. Proper weapons can be found as well, but even they can break at a moment’s notice if you aren’t careful. Playing cautiously and picking the right weapon for the situation are musts if you intend on surviving your internship.",81,8.2
3682,Torchlight II,2019-09-03,"Beyond the town of Torchlight lies a world shrouded in adventure and mystery. Guardian-warrior Syl appears in a prophetic dream, summoning the player to the Estherian Steppes. There, you meet with the Destroyer and soon venture across the continent of Vilderan, an exotic frontier besieged by forces of evil. A discovery unfolds, that the Alchemist, following his conquest of dark ember, disappeared on his quest to defeat the unknown corrupted force responsible for destroying the mystical race of Estherians. Aided by Syl, the remaining Estherian Guardians, and clues left behind by the missing Alchemist, you will find yourself battling a powerful enemy that threatens to unravel the elements of the entire world.",81,8.4
3732,The Legend of Zelda: Skyward Sword HD,2021-07-16,"Take to the skies, draw your sword, and experience the earliest story in the Legend of Zelda series. Join Link in his high-flying quest to save Zelda, a childhood friend who must confront her destiny. Soar between floating islands and descend to the treacherous surface world in this updated HD version of the Legend of Zelda: Skyward Sword. Master realistic swordplay that matches your movements. Swing your sword and angle your slashes to uncover and break through opponents’ defenses using intuitive motion controls. Link will match the angle of each strike you make with the Joy-Con controller, creating immersive swordplay that relies on strategy and accuracy. Movements feel smoother and more immediate thanks to the Nintendo Switch system’s increased processing power and HD graphics. Take advantage of the newly-added button only control scheme—perfect for playing in handheld mode or on the Nintendo Switch Lite system.",81,7
3745,Puyo Puyo Tetris,2017-04-25,"Two puzzle game juggernauts collide as Tetris, one of the largest-selling and recognized brands in gaming history, and Puyo Puyo from SEGA have combined to create a fun-to-play, fast-paced, competitive party game like no other! The game has tons of different styles of gameplay from the single-player Adventure and Challenge modes to the ferocious competition of the up-to-four player Arcade modes. There's plenty of Tetris/Puyo variety, even an in-game Shop where players can unlock new characters, new skins for Puyos and Tetriminos, new backgrounds and more. Features: * Adventure Single-player mode offers ten unique acts, each with ten stages featuring different characters from the Puyo Puyo and Tetris universes. Each stage contains unique challenges players will need to overcome in order to win and move on! * Multiplayer Arcade For up to four local players, Multiplayer Arcade offers a wealth of variety that will bring out players' competitive nature! * Online Players can try their puzzle skills on a global scale by playing any of the multiplayer modes with up to four players online, in Puzzle League or Free Play modes. * Solo Arcade Play any of the Multiplayer Arcade modes against the CPU in Battle or Endurance matches, or try the single-player Challenges!",81,8.1
3827,Hand of Fate 2,2018-07-17,"Hand of Fate 2 is a dungeon crawler set in a world of dark fantasy. Master a living boardgame where every stage of the adventure is drawn from a deck of legendary encounters chosen by you! Choose wisely -- your opponent, the enigmatic Dealer, will pull no punches as he shapes you into the instrument of his revenge. The table has changed, but the stakes remain the same: life or death!",81,8.5
3788,Embracelet,2020-09-24,"Embracelet is an adventure game set in Northern Norway - a unique coming of age story about love, loss, friendship and family - and a magical bracelet with mysterious powers. Embracelet is a puzzle adventure game with a gripping story, gentle and satisfying puzzles, exploration and a beautiful, orchestral soundtrack. You play as Jesper, a Norwegian teenager who lives with his mom in the city. One day he is handed an old bracelet by his Grandfather who grew up in a fishing community up north. This bracelet has powers - strange, mysterious powers. Jesper is given the task to unravel the mystery behind the bracelet. Where does it come from? Who does it belong to? And why did his Grandfather leave the island and his old life behind?",81,8.8
3816,Monster Hunter Stories 2: Wings of Ruin,2021-07-09,"Monster Hunter Stories 2: Wings of Ruin offers both RPG and Monster Hunter fans a unique new experience with a rich storyline featuring charming characters, challenging quests and friendly encounters with familiar monsters from the Monster Hunter series. Assuming the role of a young Monster Rider who can use a Kinship Stone to form strong bonds with monsters, players can gain experience and improve their skills to form deeper connections with these wonderful creatures. When ready, players can embark on memorable adventures filled with dramatic events and heartwarming friendships as the epic tale unfolds.",81,8.4
3818,Littlewood,2021-02-25,"The world has already been saved. Now it's time to rebuild your town, learn new hobbies, and forge lifelong friendships in this peaceful and relaxing RPG.",81,7.8
3867,Street Fighter: 30th Anniversary Collection,2018-05-29,"Celebrate the 30th Anniversary of the iconic Street Fighter franchise with the ultimate tribute to its arcade legacy in the Street Fighter 30th Anniversary Collection. This content-rich all-in-one package highlights the series' past in an anthology of 12 classic titles with arcade-perfect balancing including the original Street Fighter, Street Fighter II, Street Fighter II: Champion Edition, Street Fighter II: Hyper Fighting, Super Street Fighter II, Super Street Fighter II: Turbo, Street Fighter Alpha, Street Fighter Alpha 2, Street Fighter Alpha 3, Street Fighter III, Street Fighter III: 2nd Impact and Street Fighter III: Third Strike. The collection also offers a definitive online experience across four of the included titles; Street Fighter II: Hyper Fighting, Super Street Fighter II: Turbo, Street Fighter Alpha 3 and Street Fighter III: Third Strike. Street Fighter players can recreate the classic arcade gaming experience by competing against the CPU whilst waiting for friends in online battles where they can put their fighting skills to the ultimate test. Fans of the series can also enjoy diving into the past 30 years of Street Fighter history with rich character bios, a huge Museum Mode including never before seen art and interactive timeline, and listen to tracks in the Music Player. GAMEPLAY FEATURES: * Celebrate 30 years of the most iconic fighting game series The hit series with over 39 million units in global sales returns for its 30th anniversary celebration with a compilation of 12 classic arcade titles in one package. * Relive the titles that made gaming history Includes the original Street Fighter released in 1987 which introduced two of gaming's most famous heroes, Ryu and Ken. Additionally, the iconic Street Fighter II became the first ever one-on-one video game that gave players a choice of characters, including the debut of the series' strongest female Chun-Li. Street Fighter III continued the core numbered series and was the first game to introduce the parry attack. * New gameplay options including online play Players can utilize save states as they progress through the game offline. In addition, players can duke it out online in four classic titles (Street Fighter II: Hyper Fighting, Super Street Fighter II: Turbo, Street Fighter Alpha 3 and Street Fighter III: Third Strike). In addition to Ranked and Casual Match options, up to four players can join a lobby where they can play against the CPU while waiting for their match. Each title will have their own Global leaderboard and the ""rewind"" tech ensures low-latency online battles. * Hadoken your way down memory lane Revisit historic moments from the series and explore an interactive timeline of events that helped create one of the world's leading fighting game series. View stunning pieces of concept art and uncover little known facts behind each game release. * Learn more about fan-favorite characters Scroll through character bios and learn new details about series favorites whilst enjoying sprites and key animations to see how the classic fighters have evolved over time. * Remember the tunes! Sit back and enjoy the most memorable Street Fighter tracks from the collection in the Music Player.",81,7.7
3875,Gunvolt Chronicles: Luminous Avenger iX,2019-09-26,"The hero, Copen, can dash into enemies to lock-on onto them so his shots never miss their mark. Put your ingenuity to the test, and you can use his ""Bullit Dash"" to fly through stages without touching the ground! You have many tools at your disposal, so make find a style that works for you and conquer each stage with style.",81,8
3905,Phoenix Wright: Ace Attorney Trilogy,2019-04-09,"Defend the innocent and save the day! Courtroom hero Phoenix Wright lays down the law this Winter in the digital release of Phoenix Wright: Ace Attorney Trilogy. Experience the original trilogy like never before in clear, high-resolution re-drawn graphics and immersive 3D visuals optimized for the Nintendo 3DS system. Join rookie lawyer Phoenix Wright through the early years of his career in his quest to find the truth behind all of the classic cases! Prepare for intense courtroom showdowns by investigating crime scenes, collecting evidence, and questioning witnesses. Use evidence and the testimonies of witnesses to your advantage as you battle for the innocence of your client. Nothing less of a full acquittal will do in this court of law. Find the contradictions in witnesses' testimonies to expose the truth! As a new feature, the Japanese version of the game, ""Gyakuten Saiban 123 Naruhodo Selection,"" will be included, giving players the option to switch between the Japanese and English versions in-game. Phoenix Wright: Ace Attorney Trilogy includes Phoenix Wright: Ace Attorney, Phoenix Wright: Ace Attorney - Justice For All, and Phoenix Wright: Ace Attorney - Trials and Tribulations and will be available to purchase as a digital download title exclusively on the Nintendo eShop for Nintendo 3DS. -Three beloved games in one: For the first time ever on Nintendo 3DS, experience all of the classic courtroom drama from the original Phoenix Wright trilogy in one epic collection. -Familiar faces return: Join Phoenix Wright in his early years, as he gets introduced to his colorful cast of friends and foes, including Pearl Fey and rival prosecutor Miles Edgeworth. -Two classic gameplay segments: --Investigation phase - survey crime scenes, interview witnesses and gather evidence that will be used in court. --Court phase - present findings from the investigation to support your case, listen to testimonies and examine witnesses. -Play two versions: the Japanese version of the game, ""Gyakuten Saiban 123 Naruhodo Selection,"" will be included, giving players the option to switch between the Japanese and English versions in-game.",81,8.4
3907,Winds of Change,2021-06-03,"Winds of Change is a 2D Adventure game set in a living, breathing fantasy world. Embark on the journey of a lifetime! Join The Rebellion, amass an army, and liberate the world! Fully voice acted, with romance options, side quests, and optional content! Inspired by Dragon Age and Mass Effect. A huge amount of dialogue choices let you role play exactly as you want! Huge conversational trees! A game-changing 2D adventure project! STORY: In the world of Alestia, the sheltered forest village of Valinorth exists largely independent from every other nation, never taking sides in political conflict and remaining non-partisan. Every generation, a special child is born in Valinorth. They house a vast amount of spiritual energy within them, and they use this to commune with the realm of spirits. Harnessing that energy to induce premonitions of the future, Valinorth has remained forever safe, taking care of any threat foreseen by the ""Seer"". However, the recent threat is too much to handle on their own. Forced to take sides, the Seer is thrust into the larger world of Alestia and taken in by the wings of The Rebellion after an unbelievable vision shakes the very foundation of Valinorth. Taking up arms against the tyrannical rulers of Alestia -- The Triumvirate -- you take on the role of the Seer. Explore the world, form alliances, and build an army. Every step you take will determine the fate of the world, and everyone in it. The only chance of liberating the world rests in the hands of you, the Seer. The vast amount of spiritual energy within you makes you uniquely capable of wielding a mystical blade: The Blade of Exodus. Capable of manipulating spiritual energy in a remarkable fashion, the fate of the world is in your hands. Explore a large world with an even larger cast of characters. Bond with your comrades, form friendships and relationships, and fight to liberate the world from the clutches of tyranny. The fate of the world rests in your hands, Exodus wielder. FEATURES: * In-Depth point and click interface! * Massive story line set in an incredible fantasy world!* * Voice acted by a stellar cast!** * Bond with your comrades! * Pursue friendships, and even romances! * Non-linear story flow! Feel free to stop and explore! * Open world atmosphere. Return to past areas at any time! * Find hidden objects and books in the environment! Learn about the world! * Stop and chat with your party members at any times! * Watch your party members interact with each other in skits! * View parallel scenes taking place all across the world! Multiple stories at play! * Experience side quests and optional stories! ABOUT THE VOICE ACTING: Winds of Change features a massive voice cast, featuring top talent from the industry! ADDITIONAL NOTES: * Trailer will be updated before final launch with a final version. * This game is a 2D Point and Click adventure game! Dialogue intensive. * More story will be added with frequent patches as we progress through Early Access. ** More voice acting will be added with frequent patches as we progress through Early Access.",81,8.4
3908,Genesis Noir,2021-03-26,"A noir adventure spanning time and space. You play as No Man, a watch peddler caught in a love triangle with other cosmic beings, Miss Mass and Golden Boy. When your affair turns into a bitter confrontation, you will witness a gunshot fired by a jealous god—otherwise known as The Big Bang. Jump into the expanding universe and search for a way to prevent or destroy creation and save your love. A NON-TRADITIONAL POINT AND CLICK ADVENTURE With a focus on tactile puzzles and exploration, you’ll experiment with objects in small slivers of the universe to discover how they can be manipulated to progress your journey. Dial a rotary phone; destroy a civilization; plant a garden; improvise with a musician; create life—all in your search for a way to save Miss Mass. JUMP INTO THE EXPANDING UNIVERSE The Big Bang isn’t just the birth of creation as we know it, it's also a gun blast frozen in time, with the bullet speeding towards the love of your life. You’ll jump into pockets of time, explore moments throughout the lifespan of the universe, and search for a way to change the course of destiny. WITNESS THE BIRTH AND HISTORY OF MANKIND You’ll observe moments in the history of the universe, from the first microseconds of Life to trillions of years in the future. What will you learn about these new creations, in your search to destroy them?",81,7.3
3911,Nowhere Prophet,2020-07-30,"Prepare your decks and go on a pilgrimage through the wasteland! Travel across randomly generated maps and lead your followers in deep tactical combat. Build a loyal band of followers and survive the journey across a broken world. Barely. Take on the role of a powerful leader and mystic. Empowered with the gifts of technopathy, the ability to sense and affect electrical currents. You are the last hope to a band of outcastes and refugees. Lead them across the randomly generated wastelands. Pick fights with greedy slavers and crazy machines using the turn-based card combat. Can you survive long enough to reach the mysterious Crypt?",81,6.5
3916,The Darkside Detective,2018-02-07,"Where cultists crawl, where demons dwell, where the occult occults? *ahem* That's where you'll find Detective Francis McQueen, the lead investigator of the criminally underfunded Darkside Division. When evil darkens the doorsteps of Twin Lakes City hell, even when it just loiters around shop fronts or hangs out in shady alleyways he's there, ready to investigate the cases that nobody else will. He is The Darkside Detective. This multi award-winning comedic serial adventure sees Detective McQueen and his sidekick, Officer Patrick Dooley, investigating cases plaguing Twin Lakes and its colorful citizens. Point at everything in sight, click around mysterious and eerie locations, and use your wits (or borrow a friend's) to lay these cases to rest!",81,8.4
3939,SteamWorld Quest: Hand of Gilgamech,2019-04-25,"SteamWorld Quest is the roleplaying card game you’ve been waiting for! Lead a party of aspiring heroes through a beautifully hand-drawn world and intense battles using only your wits and a handful of cards. Take on whatever threat comes your way by crafting your own deck choosing from over 100 unique punch-cards. What awaits you is a luscious treasure chest filled with gold, dragons, vivid worlds, magic, knights in shining armor as well as XP, turn-based battles and all that good RPG stuff! The game’s humorous mix of traditional fantasy and steampunk robots makes for an unforgettable experience with lots of laughs",81,7.7
3953,Disc Room,2020-10-22,"The year is 2089, and a giant disc has appeared in orbit of Jupiter. A crew of international scientists is formed in a desperate attempt to understand the mysterious secrets contained within. Step into the oversized space suit of a brave but reluctant scientist and explore this sprawling slaughterhouse from outer space. Attempt to discover the method behind its madness as you are relentlessly chased down by intelligent alien saw blades amid a seemingly endless labyrinth of interconnected death chambers. Stay sharp in order to navigate this murderous maze, as the seemingly straightforward slaughter unfurls into far more puzzling complexity. But, what kills you only makes you stronger. Absorb extraordinary abilities from the very discs that dice you into pieces. Invincibly dash, bend time, even clone yourself as you become one with the disc. Persistent punishment quickly solidifies into razor-sharp survival skills, as our scientist dies their way toward the deeper more devastating purpose of the disc. In Disc Room, the only way out is through Death.",81,
3955,Songbird Symphony,2019-07-25,"Songbird Symphony is a musical adventure game that combines platforming and rhythm gameplay mechanics to emulate the magical role music plays in a Disneyesque storytelling experience. Join Birb as he leaves the safety of his nest in search of his parents, confronting the dangers of the outside world and ultimately unveiling his destiny.",81,7.9
3964,The Legend of Zelda: Breath of the Wild - The Champions' Ballad,2017-12-07,"New adventures and challenges have come to the world of Hyrule. Players won't have to wait long for it. Players tackle a never-before-seen dungeon, defeat enemies using the One-Hit Obliterator, and explore new shrines. Upon completing these tasks, Link gain access to a powerful new way to travel: the Master Cycle Zero.",81,8.5
3979,BoxBoy! + BoxGirl!,2019-04-26,"The fan-favorite puzzle series is back for the first time on Nintendo Switch with a brand new game. In addition to 270 new levels, two players can work as a team to solve puzzles in a new co-op mode. As a bonus, players who complete the game can access a new adventure starring Qudy.",81,7.9
3982,Battle Chef Brigade,2017-11-20,"In the fantasy realm of Victusia, the members of the elite Battle Chef Brigade are revered for their ability to skillfully take down monsters and transform their kills into delicious cuisine! But getting in isn't easy; chefs from across Victusia must vie for their spot in a high stakes competition. Follow two contestants, Mina and Thrash, as their journeys through the tournament unfold. In order to become a Brigadier you'll need to hunt monsters with combo-based attacks and prepare your freshly caught ingredients in puzzle-based cooking challenges to serve up winning dishes to the judges – all while the round clock ticks down. [Nintendo]",81,8.3
3987,AVICII Invector Encore Edition,2020-09-08,"Soar through vocal melodies, sweep each fade and attack every beat in 25 of AVICII’s biggest hits, in this enthralling futuristic rhythm-action experience – AVICII Invector.",81,7.7
3988,Yooka-Laylee and the Impossible Lair,2019-10-08,"Yooka & Laylee are back in a brand-new platform hybrid adventure. They must run, jump and roll their way through a series of challenging 2D levels, face a puzzling Overworld and rally the Royal Bee-tallion to take down Capital B and his Impossible Lair. * The overworld isn't just a hub to hop from level to level, it provides a whole separate gaming experience. Explore and unlock more 2D levels by completing objectives and puzzles, rescue Royal Bees and find collectibles. * Alternate Level States. Think you've got a level figured out? Try it in its alternate state! Flip switches in the overworld to create new landscapes. * Bee-at the Impossible Lair. Players are free to tackle Capital B's Impossible Lair at any time; however, they may find it too much of a challenge without the help of the Royal Bee Guards.",81,7.7
4006,Catherine: Full Body,2020-07-07,"Dark. Intense. Intoxicating. Our indecisive protagonist, Vincent, has been with his long-time girlfriend, Katherine, for five years. But instead of taking the next step into marriage, Vincent finds himself in an affair with the provocative blonde bombshell, Catherine! Thrown into discord by his own infidelity, he finds solace in the innocent Rin – further complicating matters. Adding to Vincent’s dilemma, he begins having nightmares that force him to climb for his life... Will he survive the trials and tribulations of love, or fall to temptations?",80,8.3
4021,The Red Strings Club,2019-03-14,"The Red Strings Club is a cyberpunk narrative experience about fate and happiness featuring the extensive use of pottery, bartending and impersonating people on the phone to take down a corporate conspiracy. The professed altruistic corporation Supercontinent Ltd is on the verge of releasing Social Psyche Welfare: a system that will eliminate depression, anger and fear from society. However, the bartender of a clandestine club and a freelance hacker don't regard this evolution as an improvement but as brainwashing. Alongside unwitting company employees and a rogue empathy android, the duo will pull all the strings they can to bring down this scheme.",80,7.4
4028,Rogue Legacy,2018-11-06,"Each time you die, your child will succeed you. Every child is unique. One child might be colorblind, another might have tourettes-- they could even be a dwarf. That's OK, because no one is perfect, and you don't have to be perfect to win this game. But you do have to be pretty darn good because this game is HARD. Fortunately, every time you die all the gold you've collected can be used to upgrade you manor, giving your next child a step up in life and another chance at vanquishing evil.",80,8.5
4031,Metro Redux,2020-02-28,"In 2013 the world was devastated by an apocalyptic event, annihilating almost all mankind and turning the earth’s surface into a poisonous wasteland. A handful of survivors took refuge in the depths of the Moscow underground, and human civilization entered a new Dark Age. The year is 2033. An entire generation has been born and raised underground, and their besieged Metro Station-Cities struggle for survival, with each other, and the mutant horrors that await outside. You are Artyom, born in the last days before the fire, but raised underground. Having never ventured beyond the city limits, one fateful event sparks a desperate mission to the heart of the Metro system, to warn the remnants of mankind of a terrible impending threat. But will they even listen? Rather than stand united, the factions of the Metro are locked in a struggle for the ultimate power, a doomsday device from the military vaults of D6. A civil war is stirring that could wipe humanity from the face of the earth forever. Including the epic single-player campaigns of both Metro 2033 and Metro: Last Light, Metro Redux takes you on a journey from the forgotten catacombs beneath the subway to the desolate wastelands above, where your actions will determine the fate of mankind. Metro Redux is the ultimate double game collection, including the definitive versions of both Metro 2033 and Metro: Last Light, now available on Nintendo Switch™ Newcomers to the series will get the chance to experience two of the finest story-driven shooters of all time in one vast package; an epic adventure combining gripping survival horror, exploration and tactical combat and stealth. Those who favoured the more survival-horror oriented gameplay of ‘Metro 2033’ can play both campaigns in the ‘Survival’ Play-Style, a fraught, slow burn fight for survival. Those who enjoyed the more action-oriented gameplay of ‘Metro: Last Light’ can try the ‘Spartan’ Play-Style, providing Artyom with a powerful set of combat skills. With the legendary Ranger Mode included to offer an extra layer of challenge and immersion, and all previous released DLC, Metro Redux offers 50+ hours of AAA FPS gameplay for an incredible price.",80,8.4
4039,Crash Team Racing: Nitro-Fueled,2019-06-21,"Crash is back in the driver’s seat. Get ready to go fur-throttle with Crash Team Racing Nitro-Fueled. It’s the authentic CTR experience plus a whole lot more, now fully-remastered and revved up to the max: • Start your engines with the original game modes, characters, tracks, power-ups, weapons and controls • Power slide to glory in additional karts and tracks from beyond the original game • Race online with friends and Crash the competition with online leaderboards With Crash Team Racing Nitro-Fueled, the stakes are high and the competition is fierce. It's the CTR you love, now kicked into the highest gear.",80,6.4
4047,ABZU,2018-11-29,"Discover a lush hidden world as you descend into the heart of the ocean, where ancient secrets lie forgotten and encounters with majestic creatures await. ABZU is an epic descent into the depths of the sea, where players will explore beautifully rendered ocean environments with fluid swimming controls. The experience draws inspiration from the deep innate narrative that we all carry within our subconscious: the story of ABZU is a universal myth that resonates across cultures. The name references a concept from the oldest mythologies; it is the combination of the two ancient words AB, meaning ocean, and ZU, meaning to know. ABZU is the ocean of wisdom.",80,7.4
4083,Vitamin Connection,2020-01-17,"By blasting subatomic foes with your Vitamin Beam, utilizing a special claw tool, and navigating maze-like stages, you'll save the members of the Sable family - including the dog! - from a variety of hazardous and increasingly wacky predicaments. Each level also includes sub-games featuring rhythm challenges, Pong-like reflex tests, and more.",80,8
4084,Children of Morta,2019-11-20,"Children of Morta is a narrative-based roguelike hack’n slash game for PC, Mac and Linux which will involve you in the adventures of a family.",80,8.4
4094,"Snipperclips - Cut it out, together!",2017-03-03,"Cut paper characters into new shapes to solve dynamic puzzles and play activities in a wonderfully creative and imaginative world. Work together with friends to cut paper characters into new shapes and solve puzzles – Communicate and cooperate (or not) and move the paper characters on the screen. Get creative and cut shapes out of each other to interact with the environment, move objects, and solve puzzles.",80,8.2
4096,Resident Evil 4,2019-05-21,"Six years after the destruction of Raccoon City, Leon Kennedy, now an agent with the US Secret Service, is sent on a rescue mission in Europe. His target is Ashley Graham, the president's daughter. Leon locates a man in a remote house in the mountains and inquires about Ashley's whereabouts, but receives no answer. Suddenly, the man turns and attempts to strike Leon! Visions of the horror of Raccoon City flood Leon's mind as he realizes his nightmare has not yet ended.",80,8.6
4100,Persona 5 Strikers,2021-02-23,"The sequel to the international smash-hit Persona 5 (3.2 million copies world-wide) is now available as the series' first action RPG! Featuring an all-new story set up half a year after the events of P5! Travel Japan! Following the events of P5, the Phantom Thieves of Hearts gather once more during their summer break to solve the mystery behind new change of heart cases that are occurring all over Japan! Persona 5 is now an action RPG! The new action battle system makes hitting enemy weak points to activate a 1 More or All-Out Attack, which fans have come to love, even easier! You can even use Baton Pass to play as other characters! In the newly introduced Jails, you can switch controls between characters at any time! Clear the game with style by using different characters in unique situations! New character! Who is this new mysterious girl you meet in the Shibuya of the other world? Find out as she fights alongside you as the newest member of the Phantom Thieves of Hearts!",80,7.9
4102,Trine 4: The Nightmare Prince,2019-10-08,"The Trine series returns to the magic of 2.5D with Trine 4: The Nightmare Prince! The three heroes of the best-selling adventure series are back, sent on a quest to retrieve the troubled young Prince Selius. Amadeus the Wizard, Pontius the Knight, and Zoya the Thief are joined together once again on a thrilling quest through fantastical fairytale landscapes teeming with danger. Prince Selius suffers from intensely dark dreams and, due to his magical talents, monstrous nightmares are able to slip into reality and wreak havoc on the waking world. Amadeus, Pontius, and Zoya must find the afflicted prince and resolve the desperate situation before the world is engulfed by the Nightmare Prince's shadows.",80,7.7
4103,Pinball FX3: Bethesda Pinball,2018-04-04,,80,8
4116,Assassin's Creed: The Rebel Collection,2019-12-06,"Become the most feared pirate in the Caribbean in Assassin’s Creed IV Black Flag. Take part in an award-winning naval experience and explore a massive open world. Become the ultimate assassin hunter in Assassin’s Creed® Rogue, and play as a Templar for the first time in franchise history. Experience enhanced features like Handheld Mode, HD Rumble, Touch Screen Interface, and Motion Control Aiming.",80,8.2
4153,N++,2018-05-24,,80,8.6
