index,name,release_date,summary,meta_score,user_review
3848,Pokemon Pinball: Ruby & Sapphire,2003-08-26,"It's time to retire your copy of Pokémon Pinball for the Game Boy Color and upgrade to Pokémon Pinball: Ruby & Sapphire for Game Boy Advance. Pokémon Pinball challenges you to rack up huge Hi-Scores as you catch over 200 Pokémon from Pokémon Ruby and Sapphire. Use the fast flippers to shoot the Poké Ball at targets on either the Ruby or Sapphire fields and catch your favorite Pokémon. With the coins you earn during the game, you can visit the Pokémon Mart to purchase special bonus items. Pokémon Pinball: Ruby & Sapphire is easy to pick up and play, but only true masters will have the skill and determination it takes to catch every last Pokémon.",81,7.7
3885,Pokemon FireRed Version,2004-09-07,"Pokémon Fire Red adds more content and features to one of the first Pokémon games ever released. In this version of the classic role-playing game, you can collect all of the monsters from different Pokémon installments, including Ruby, Sapphire, and Colosseum. The game comes with a wireless adapter, which lets you connect with your friends' Game Boy Advances to chat, trade Pokémon, and participate in battles. Other new features include a tutorial mode, a recap system, minigames, and more.",81,8.6
3927,Pokemon LeafGreen Version,2004-09-07,"Pokemon Leaf Green adds more content and features to one of the first Pokemon games ever released. In this version of the classic role-playing game, you can collect all of the monsters from different Pokemon installments, including Ruby, Sapphire, and Colosseum. The game comes with a wireless adapter, which lets you connect with your friends' Game Boy Advances to chat, trade Pokemon, and participate in battles. Other new features include a tutorial mode, a recap system, minigames, and more.",81,8.5
3933,Harvest Moon: Friends of Mineral Town,2003-11-17,"It's up to you to successfully build and maintain a farm while befriending the people of the town. In Harvest: Moon: Friends of Mineral Town, you can do anything from planting vegetables and raising different animals to marrying the woman of your dreams and starting a family. The game lets you choose which events, minigames, and adventures to complete. Through the Game Boy Advance link cable, you can connect this game with Harvest Moon: A Wonderful Life to unlock new events and surprises.",81,8.7
3999,Mega Man Battle Network 2,2002-06-17,"Enter the futuristic universe of Mega Man.EXE in this new adventure in the Battle Network series. Join him in his battle to fight cyber crimes in this mega role playing adventure. Now, there's a new net crime organization in town and its computer hacking has created a virus that's quickly gaining momentum. It's up to Mega Man.EXE, his pal Lan and friends to join the Net-Battlers and win this new cyber battle. Stop it before it spreads!",81,8.7
4000,Breath of Fire II,2002-04-16,"One of the most popular RPGs of all time continues in this epic quest. Enter the magical life of a hero Ryu, a dragon morphing warrior, as he embarks on a vast adventure in search of his missing father and little sister. Eight mysterious characters will join you along the way to help you find and master the hidden secrets of the amazing lands you will explore. Discover the right combinations of magical spells, strength, wisdom, guts, and luck to determine your fate as you master the world of dragons, demons, and mystery.",81,8.3
4060,Ecks vs. Sever,2001-11-27,"An FBI agent and a rogue NSA agent are pitted against each other in a deadly game of cat and mouse. Both skilled assassins bent on personal revenge, each must terminate the other in order to survive. But unknown to each other, they are both pawns in a much larger conspiracy. Now the as the hunters become the hunted, they must both determine who the real enemy is.",80,8
4133,Broken Sword: The Shadow of the Templars,2002-03-17,"A quiet drink in a Cafe in Paris is the start of a mysterious adventure for young American George Stobbart. Unwittingly he is drawn into a web of archaic and sinister plots, with origins that extend back to the earty 14th Century and the deadly order of the Knights Templar. Dive into an adventure of global exploration: cryptic puzzle solving; and fight for survival. Feast on over 60 beautifully animated characters in over 70 breathtaking, hand drawn locations. Answer the call to action and challenge yourself to the limit with compelling game play for the would-be adventure.",80,8.5
4172,TMNT,2007-03-20,"The new NT video game uses the same dark and dangerous environments and adventurous themes featured in the new NT CGI film being developed by Imagi Animation Studios and Mirage Licensing. The NT movie takes place in a New York City plagued by secretive villains and strange, otherworldly creatures. Faced with these perils, the Turtles will experience their most trying time as heroes and as a family, as Raphael, Donatello and Michelangelo lose their focus and struggle to maintain their unity and ninja discipline.",80,7.3
4206,The King of Fighters EX2: Howling Blood,2003-12-11,"In The King of Fighters EX 2: Howling Blood, you can play as or against 21 characters from the King of Fighters series, including three characters that are exclusive to this version. Each new match gives you an opportunity to refine your fighting skills, unlock secrets, and master powerful moves. If you need help during a match, you can call on your partner to temporarily fight by your side. Perfect your fighting strategy in a variety of gameplay modes, such as 3-VS-3 Battle, two-player VS, and Story.",80,8.1
4352,Disney's Lilo & Stitch,2002-06-07,"WARNING: Stitch is extremely dangerous. The result of an illegal genetic experiment by a mad scientist, Stitch appears to be harmless - small, furry, with six legs - but his very existence is an abomination to all that's decent in the galaxy. Last seen on the island of Hawaii in the company of a little named Lilo. Fugitive may be disguised as a family pet.",80,7.4
4401,Fire Pro Wrestling,2001-06-10,Step into the Fire Pro Wrestling ring and experience blistering hot wrestling action that will blow you away! Extreme Wrestlers. Masked Luchadores. Martial Artists. Ultimate Fighters. They're all here and they all have one mission--win at any cost. Chose Slams. Flying Backbreakers. Pile Drivers. Skull Crushers. No move is too extreme and nothing is illegal unless you get caught!,80,8
4421,Donkey Kong Country 2,2004-11-15,"The Donkey Kong Country series returns to the Game Boy Advance in a sequel that features Dixie Kong. She and Diddy Kong must team up to rescue Donkey Kong from the evil Kaptain K. Rool. You'll play as both Diddy and Dixie, and master their different attacks. Test your skills and beat the clock in Diddy's Dash, or race against your friends to see who's the fastest. You can play the game solo or challenge your friends in new bonus games such as Funky's Flights and Bag a Bug.",80,8.6
4541,Medal of Honor Infiltrator,2003-11-17,"Medal of Honor Infiltrator puts you in the role of Corporal Jake Murphy, a man who must complete five daring missions to defeat the Axis powers in WWII. From sabotaging enemy resources to capturing key personnel to all-out firefights, you'll need to master a variety of gameplay styles to overcome the enemy. On foot, in a tank, or even in disguise, you must engage opponents on the battlefield with an assortment of WWII-era weapons, including machine guns, grenades, bazookas, and more.",80,7
4542,Rock 'N Roll Racing,2003-06-23,"With music and engines scream'n, you pick your car, driver, and weapons--then slam it into gear. Annihilate the competition with laser cannons and cluster bombs as you pit yourself against other lead-footed crazies bent on ruining your day.",80,8.8
4549,Baseball Advance,2002-03-20,"Grab you bat and ball and get ready to hit a few homers! Whether you take your favorite MLB team through a full season or compete in the All-Star Game, you'll be throwing curve balls and fielding pop flies ar major league ballparks across the country. So batter up and play ball!",80,7.8
12551,Yu-Gi-Oh! Dungeon Dice Monsters,2003-02-12,"In Dungeon Dice Monsters, a new strategic board game, duel against characters from the Yu-Gi-Oh! TV series using magical dice, powerful traps and fierce monsters. Create dungeons, defeat your opponents and become the ultimate dice duelist!",67,8
4810,Pac-Man Collection,2001-07-12,"From 2D to 3D, Pac-Man has been through it all. Now, you can relive four of his greatest adventures in Pac-Man Collection, which includes the original Pac-Man, the fast Pac-Attack, and the challenging Pac-Mania. A special Pac-Man Arrangement mode offers more power-ups and items for you--and the ghosts--to use. Over the years, the pellet-mucher has learned how to dodge, eat, and jump over ghosts, but the chase continues.",79,7.4
4836,Final Fantasy I & II: Dawn of Souls,2004-11-29,"Relive the first two chapters in the Final Fantasy saga--this time with all-new story elements and gameplay. Now you can experience new dungeons, storylines, and characters. Furthermore, you can master the enhanced control systems, and you can save your game at anytime. In Final Fantasy, you control a group of heroes on a mission to save a kingdom in turmoil. The sequel lets you swap out members of your parties during the game, allowing you to experience the adventure with more characters.",79,7.9
4933,Tak and the Power of Juju,2003-10-15,"Tak and the Power of Juju tells a tale of good versus evil, set in an ancient world where magic really works. You'll take on the role of Tak, a shaman's apprentice, as he sets off on an action-filled journey to save his village from an evil Juju Man. Tak's inventory of tools include the pole vault, spirit rattle, blowpipe, and explosive eggs. Through 10 different environments, you must use your wits, your environment, and the power of the Juju gods to complete your quest.",79,8.2
5077,Namco Museum,2001-06-10,"Keep your quarters in your pants and your favorite arcade games too. Namco Museum for the Game Boy Advance puts some of the greatest coin-op classics such as Ms. Pac-Man, Galaxian, Pole Position, Galaga and Dig Dug into the palm of your hand.",79,7.6
5012,Activision Anthology,2003-12-09,"Be a flying ace, a race car champion, a tennis star, and a space pioneer all in one afternoon. Activision Anthology lets you go back in time with all your old favorites, including Pitfall 1 and 2, Commando, Freeway, Keystone Kapers, Seaquest, River Raid 1 and 2, and Spider Fighter. Whether it's trying to get Pitfall Harry past the third pit on the right or breaking 15,000 points on River Raid to earn a patch, Activision Anthology is sure to conjure plenty of gaming memories.",79,6
5028,Mega Man & Bass,2003-03-10,"Join Mega Man and Bass's fight for humankind as you face off with the newest menace in town--Robot King. King's captured all of the data plans for Dr. Wily's creations. They will equip King with all the knowledge he needs to build his own indestructible army of robots. As either Mega Man or Bass, you'll set out separate adventures using a variety of battle moves and weapons to defeat robot masters. Hidden bolts and CDs give you extra items to assist in battles.",79,8.8
5082,Metal Slug Advance,2004-12-02,"Now you can have all the 2D arcade action of Metal Slug in the palm of your hand, because Metal Slug Advance has arrived on the Game Boy Advance. Through five action-packed missions, you must move out on foot or in slug vehicles across rugged terrain and underwater bases. Your objective is to rescue hostages by destroying enemies and solving strategic puzzles. Completing your missions becomes easier when you collect more than 100 types of E-cards, which enhance your character's abilities.",79,8.6
5112,Summon Night: Swordcraft Story 2,2006-10-17,"Banpresto's sequel to the series continues to take place in the world of Linbalm, a fantasy-themed world.",79,8.6
5194,Super Dodge Ball Advance,2001-06-10,The year is 20XX and dodge ball has become the number one sport in the world. Teams from all over the world now compete in dodge ball tournaments to prove once and for all who is the best dodge ball team ever.,79,7.8
5216,Sonic Advance 3,2004-06-07,"Sonic is back, and this time, he needs the help of all of his friends to defeat the evil Dr. Eggman. In Sonic Advance 3, Sonic and Tails must reunite with their friends Cream, Knuckles, and Amy. Team up with any of the five characters to gain special attack moves: Sonic increases your speed, Tails increases your jump power, Knuckles increases your attack power, Amy offers the Piko Piko hammer attack, and Cream lets you perform a homing attack. With a Game Boy Advance link, you and three of your friends can battle it out in multiplayer modes.",79,8.2
5248,Breath of Fire,2001-12-13,"Long ago in the days of darkness and magic, a young wanderer comes face to face with his destiny. You control the fate of Ryu, a young warrior and descendant of the Light Dragon Clan. Together, with your mystical friend, Nina, you must search for magic spells and mysterious secrets. Along the way, gain experience and skill as you battle against strange monsters. Uncover valuable secrets that will help you on your adventure and unlock the secrets of the Dragon Clan.",79,7.3
5316,Madden NFL 2005,2004-08-09,"Madden NFL 2005 introduces the Hit Stick, a new feature that lets players turn a game around with a crucial tackle. Along with all-new defensive preplay controls and defensive artificial intelligence enhancements, the defense now has a diverse arsenal of weapons available. Also, the depth of Franchise mode grows with the addition of Storyline Central, a weekly radio talk show that discusses current stories regarding your team and the league. With even more Franchise mode additions, hundreds of new animations, and the new Create-a-Fan feature, Madden NFL 2005 takes the series to the next level.",79,7.8
5324,Mega Man Battle Network,2001-10-30,"In the future, a young net-battler named Lan, boots his 'personal exploration terminal' (PET) and prepares to hack into the network to battle net crime. Lan's PET is no ordinary network navigator. It's Mega Man.EXE, the cyber-identity, which infiltrates the crime-ridden network to battle destructive computer viruses. Defeat viruses in real time and collect Battle Chips program data, containing valuable weapons data and critical system info. Collect over 175 Battle Chips to help Land and Mega Man.EXE restore peace and order to the network.",79,8.7
5374,Wade Hixton's Counter Punch,2004-03-15,"After his car breaks down, Wade Hixton stumbles upon the little-known town of Big Piney. Wade, however, gets himself into even more trouble, as town members challenge him to fight. Step into Wade's shoes as he boxes nine different fighters, each with a unique personality and fighting technique. Give yourself a competitive advantage by upgrading your attacks, purchasing new moves, and even paying off characters to assist you during matches.",78,8.2
5398,Klonoa 2: Dream Champ Tournament,2005-02-23,"Floppy-eared hero Klonoa returns in another fast-paced, colorful side-scrolling adventure for the Game Boy Advance. In his latest challenge, Klonoa must race against time and other dream travelers in the Dream Champ Tournament to collect stars, sun and moon stones to become the ultimate Dream Champion. Combining platform, puzzle and adventure elements, Klonoa 2: Dream Champ Tournament is just the adventure fans of the series have been anticipating. Explore the intricate and puzzle-packed worlds where you’ll meet a wide variety of interesting creatures! Solve Fiendishly-Designed Puzzles — Use Boxes, Bomb Boxes, Switches, Pressure Switches, Goomis, Springs and Scales in your quest for glory. Hoverboard Races — Each world contains a fast-paced thrill ride of gem collecting fun! Master your Skills to Win — Klonoa must prove his skills against other dream travelers in the Dream Champ Tournament.",78,8.6
5452,Konami Collector's Series: Arcade Advanced,2002-03-21,"Six Konami arcade classics arrive in Konami's Collectors Series: Arcade Advanced. For the first time in over ten years, play the original arcade version of the classic hit Frogger. Search the solar system, travel through time and space, and infiltrate enemy bases in Gyruss, Time Pilot, Rush 'n Attack, and Scramble. And test your martial arts skill in Yie Ar Kung Fu. With better graphics, levels, difficulty, and a multiplayer mode, Konami's compilation shows that its greatest games improve with age.",78,8.6
5453,Gradius Galaxies,2001-11-12,The classic franchise Gradius comes to Game Boy® Advance! An evil force has taken over a distant star system and only you can stop them. Soar through a myriad of enemy attack units and blow them to bits using ultra powerful weapons including photon missiles and laser beams.,78,8.3
5484,Donkey Kong Country,2003-06-09,"Welcome to Donkey Kong Country, a place where ostriches wear running shoes, apes wear neckties, and rhinoceros gracefully leap across gaping canyons with a style and flair that would make the great Evel Knievel envious. This remake of the SNES classic revamps the Donkey Kong Country gameplay with new minigames, a new Attack mode, and the ability to save your progress anywhere. Whether you're looking for a nostalgic stroll through the jungle or you're new to the Donkey Kong world, Donkey Kong Country keeps you on your toes with platform challenges, dance minigames, and unique enemies.",78,8.6
5503,Super Ghouls 'n Ghosts,2002-09-23,"As dauntless knight Arthur you are caught up in the most dangerous of quests! A spell has been cast upon the kingdom. Your fair maiden, Princess Prin Prin has been snatched up by the evil emperor. Only as Arthur can you get her back from the creatures of the undead that haunt the land. Test your courage and skill to the limit. You must keep up the quest. On your journey, your mightiest weapon of all awaits you... MAGIC!",78,7.3
5747,Max Payne,2003-12-18,"Max Payne is a man with nothing to lose--a fugitive undercover cop framed for murder, and now hunted by the cops and the mob. As Payne, you'll uncover plot twists, engage in dramatic ""bullet-time"" firefights with thugs, and fight your way through an unforgiving New York blizzard. Max can wield a variety of weapons including pistols, submachine guns, shotguns, sniper rifles, grenades, and Molotov cocktails. Prepare yourself for an involving story combined with slick action.",78,8.1
5816,Rebelstar: Tactical Command,2005-09-06,"You can play as the leader of a revolt in the turn-based strategy game Rebelstar: Tactical Command. The Arelian Empire seized control of Earth 70 years ago and has since become an oppressive regime, controlling the world with fear and marauding shock troops. You can fight back by equipping a team of rebels and controlling them in battle. Rebelstar: Tactical Command includes campaign, skirmish, multiplayer hotseat, and multiplayer link mode.",78,8.2
5825,Konami Krazy Racers,2001-06-10,"Race your favorite Konami characters through 16 action packed, fun-filled courses on your way to the checkered flag! 16 challenging courses showcase the power of hame Boy Advance graphics, including Cyber Field, Ice Paradise, Pop 'n Beach, Skybridge, and many more! 8 Classic Konami characters to choose from, including Ninja from Metal Gear Solid, Dracula of Castlevania fame, and Goemon the Mystical Ninja.",78,8
5843,Top Gear Rally,2003-10-28,"Hop in the driver's seat of a freewheeling rally car in Top Gear Rally. You can hone your driving skills in Practice, Quick Race, and Time Attack modes before shifting into Championship mode. If you're among the fastest cars to cross the finish line, you'll earn points that can unlock more challenging courses. As you race to the top of the amateur, professional, and Top Gear World leagues, you'll unlock faster cars, bonus car colors, and car upgrades.",78,7.6
5893,Boktai 2: Solar Boy Django,2004-10-19,"Boktai 2 continues the adventures of Django the Solar Boy as he sets out to rid the world of evil vampires and demons. The second installment in the franchise brings back the solar sensor technology, which incorporates natural sunlight into gameplay. Take advantage of natural sunlight through the built-in solar sensor on the Game Boy Advance cartridge to power up and fuse more than 60 weapons and items. Now you can head outdoors and battle enemies with more weapons, new characters, and a larger game environment.",78,8.2
5895,Road Rash: Jailbreak,2003-09-17,"Road Rash Jailbreak puts combat racing right in the palm of your hand. You'll join a motorcycle gang in its attempt to break a friend out of jail. In each motorcycle race, you can use kicks, punches, and weapons to knock your competitors off their bikes. The game features multiple tracks and terrains and a variety of gameplay modes. In both single-player and multiplayer modes, you must prove that you're the fastest and toughest biker of them all.",78,8.5
5896,Iridion II,2003-05-29,Iridion II is a great-looking shoot-'em-up that borrows many of its play nuances from the classics of yesteryear.,78,8.3
5981,Crash Bandicoot: The Huge Adventure,2002-02-25,"Tired of endlessly doing battle with meddling bandicoots, the nefarious Dr. Neo Cortex shrinks the entire Earth, and Crash and Coco along with it, to the size of a wumpa fruit. Luckily, Coco invents a machine to reverse the effects, but she needs crystals from around the world to power it. Crash must retrieve the crystals to help return the entire planet to its natural state. Experience Crash's biggest adventure yet, with gameplay modes ranging from side-scrolling to 3D chase levels to aerial dogfight combat sequences. Battle your way through over 20 huge levels and six unique locations to defeat Cortex and save the world.",78,7.9
15225,Robotech: The Macross Saga,2002-10-27,The Macross Saga would be forgettable if not for its strong license.,61,6.4
6110,Hamtaro: Ham-Ham Games,2004-07-27,"Put your athletic skills to the test with Hamtaro and his Ham-Ham pals as they compete in the 2004 Ham-Ham Games. You must guide different Ham-Hams to victory in 15 sporting events; including archery, sprinting, sailing, swimming, and more. Root for your favorite Hamtaro characters as they go head-to-head with new Ham-Hams, such as the pirates of Team Seaham. Also, with the Game Boy Advance Game Link Cable, you can trade statistics and collectible costumes with your friends.",77,8.3
6155,Mega Man Zero 3,2004-10-05,"Mega Man Zero 3 continues the saga of the main character, Zero, and introduces new gameplay elements that build and expand upon previous games in the Zero series. While Zero and his Reploid (robot) allies continue the fight for peace in Neo Arcadia, a new reploid, Omega, attempts to brainwash the Resistance. Now, as Zero, you must save your allies by using new customizable chips, a new Recoil Rod weapon, Cyber Elves that increase your abilities, and secret disks that offer valuable information.",77,8.8
6167,Car Battler Joe,2002-10-21,"Rampaging rogues roam the highways and byways that surround your village. If your believed the rumors, you would blame your missing father for the surge in vehicular violence. That's why you've decided to lead the life of a car battler, transporting cargo between towns and running down every lethal lead foot foolish enough to cross your path. This gritty work isn't easy. Other car battlers fight for money or fame, but you have a higher calling: You're determined to restore your family's lost honor and bring your father home.",77,
6260,Stuntman,2003-06-24,"In the world of stunt driving, all it takes is one slip to end your Hollywood dreams. As a stunt driver, you can't afford to fail when performing dangerous stunts. In six famous movie locations, you'll smash up vehicles ranging from TukTuks and snowmobiles to Jeeps and high-performance sports cars. Begin a career in the stuntman industry or practice your skills in the stunt arena. After another hard day of risky work, replay the action as a polished movie trailer.",77,7
6363,Yggdra Union,2006-11-21,"Ruled by a royal family said to be descendants of the gods themselves, Fantasinia is a prosperous and peaceful land -- until the peace is shattered by the invading forces of the Empire of Bronkia. Led by the young emperor Gulcasa, who seized control of the Empire in a brutal coup d?etat, Bronchia's Imperial Army cuts a bloody swath through the people of Fantasinia and the Royal Armies of King Ordeene. Amidst the chaos, a young woman escapes from the besieged capital of Partina -- a woman with innocence in her face, and a sword in her hand. The girl?s name is Princess Yggdra, the last surviving member of the royal family; the sword is the Gran Centurio, a legendary blade once wielded by the founder of Fantasinia, and passed down through generations of royalty. Fleeing to to a remote valley at the southern tip of the continent, Yggdra meets up with Milanor, the charismatic leader of a band of thieves, and readies herself for a war of liberation.",77,7.7
6408,Mega Man Zero 4,2005-10-04,"After falling under the evil rule of Dr. Weil, Neo Arcadia has collapsed into a state of chaos and confusion. Zero discovers this disastrous turn of events when he and his friends come to the rescue of a band of humans fleeing Neo Arcadia. Now it's up to our hero Zero to resolve this terrible conflict between humans and reploids to restore peace and security to the land. With new systems to seize enemy weapons and create strengthening chips and new Cyber elf programs to introduce new abilities.",77,8.7
6444,F-Zero GP Legend,2004-09-20,"The F-Zero series grows with new racing circuits, an intense storyline, and multiplayer modes. F-Zero GP Legend lets you take control of one of eight characters, including Captain Falcon, racing star Rick Wheeler, the evil lord Black Shadow, and more. Guide your character through various Grand Prix cups, time trials, and challenges that span multiple planets. In addition to conquering single-player challenges, you can challenge up to three of your friends in multiplayer competitions.",77,8.3
6486,Donkey Kong Country 3,2005-11-07,"In a world where ostriches wear tennis shoes and the Kongs clamber through exotic island adventures, KAOS is on the rampage and you must use Dixie's skills to save the day. Dixie and Kiddy Kong take a run through the jungle to rescue Diddy and Donkey Kong! Baron K. Roolenstein, the leader of the Kremlings, kidnapped Donkey and Diddy, and Dixie and Kiddy must run, roll, hop, and swing across enemy-infested stages. Let the Kremling-crushin' commence with all-new minigames, nine worlds to journey through, more than 50 levels and two-player mode. The beloved side-scrollin' sequel to Donkey Kong Country 1 & 2 is now in the palm of your hands! Use Kiddy Kong's and Dixie Kong's unique abilities like the water skip and helicopter spin to go ape on the baddies. A ninth world, Pacifica, has been added to the original eight worlds. It includes six all-new levels - set from the deepest drain pipes to the tallest treetops - and adds two to three hours of brand-new gameplay. Play all-new mini-games to earn money and items. Compete in a series of boat races in Funky's Challenge, use a shield to block an onslaught of spiked creatures in Cranky's Dojo, or race through tunnels collecting stars in Swanky's Dash. Check back for more information on this game as the release date approaches, and be on the lookout for ""Where is Donkey Kong?"" Help us find DK in a charity benefit for all his real-life animal friends.",77,8.2
6496,Summon Night: Swordcraft Story,2006-07-26,"Summon Night: Swordcraft Story is an RPG set in the strange world of Lyndbaum, a sacred land linked to four magical dimensions from which Summoners can call forth spirits called Guardian Beasts to do their bidding.",77,8.2
6516,Mega Man Battle Network 3 White,2003-06-24,"Join Mega Mega.EXE, his pal Lan and friends as they keep the net safe from viruses and cyber menaces. You'll travel through new virtual and real worlds, fight-off new bosses, interact with new characters and even find new Battle Chips. It's cyber mayhem at it's best!",77,8.9
6520,Mech Platoon,2002-01-03,"The wise men say ""there is no end to the truth."" In this war-town place, there are two things without end - the universe and greed. Glittering stars give the impression of eternal serenity, but the reality is that they hide a lie. Among them blazes an endless war over limited resources; skirmishes that grow as the universe expands.",77,7.6
6542,Shining Force: Resurrection of the Dark Dragon,2004-06-08,"Darksol, a mysterious traveler, plans to resurrect a dangerous creature, the Dark Dragon, to invade the kingdom of Guardiana. In Shining Force: Dark Resurrection, you play the part of a young warrior who was washed ashore in Guardiana, and you remember nothing from your past. Now, you must become a leader and control a band of up to 12 characters on the battlefield as you fight to save Guardiana from the forces of evil. On your journey, you'll discover a wide array of weapons, armor, and powerful magic spells.",77,8.7
6575,Disney's Kim Possible 2: Drakken's Demise,2004-09-15,"Kim Possible's new adventure leads her into battle with Falsetto Jones, Gemini, Duff Killigan, Shego, and Dr. Drakken in four intense episodes. In each new episode, Kim gains gadgets and acrobatic abilities that allow her to bounce up walls, judo-flip henchmen, reflect laser beams, and spray hot sauce to melt icy obstructions. If all else fails, you can engage her stealth suit and make her invisible to enemy eyes. Once Kim acquires new gadgets and abilities, you can then replay earlier levels to access areas that were previously unreachable.",77,8
6577,Tom Clancy's Splinter Cell,2003-04-27,"Infiltrate terrorists' positions, acquire critical intelligence by any means necessary, execute with extreme prejudice, and exit without a trace. In Tom Clancy's Splinter Cell, you are Sam Fisher, a highly trained secret operative of the NSA's secret arm: Third Echelon. Suit up with the latest classified field operative gear and weapons as you travel through diverse mission objectives. The world's future is in your hands, as cyber terrorism and international tensions are about to explode into WWIII.",77,8.7
6578,Doom II,2002-10-28,"Hell's fury has been unleashed. Billions are dead. To save humanity from certain extinction, you'll have to battle the most powerful demon scum to ever walk the Earth...alone. Blast your way through id Software's original mind-blowing, adrenaline-pumping, record-breaking sequel. It's your bloodiest demon slaughter yet. Now in an explosive handheld version!",77,8.8
6646,Need for Speed Underground,2003-12-18,"Enter the world of urban street racing with the latest title in the hit Need for Speed series: Need for Speed Underground. Take on today's most popular tuner cars from Mitsubishi Motors, Subaru, Toyota and many more, earning cash for car mods. Test your skills against the computer or online against up to 4 players. But creating a custom street racing machine will not get you to the top; it takes a certain amount of attitude and razor sharp driving skills to compete in the tough world of urban racing.",77,8
6647,The Lord of the Rings: The Return of the King,2003-11-05,"Return to Middle-earth in a game based on the epic final chapter of the The Lord of the Rings movie trilogy. Developed using the same digital assets as the films, The Return of the King recreates in stunning detail the final events of the War of the Ring. Become the heroes who determine the fate of Middle-earth as you traverse the haunted Paths of the Dead, defend Minas Tirith, and even play co-op multiplayer with a friend as you march against the impenetrable Black Gates of Mordor. The fate of Middle-earth is in your hands.",77,8.3
6648,Sonic Pinball Party,2003-06-01,"Shoot, tilt, and flip your way through 3 vibrant pinball boards full of SonicTeam™ characters, including Sonic & friends, Amigo and NiGHTS!",77,7.5
6650,Super Bust-A-Move,2001-11-27,This is the first handheld version of Bust-A-Move that's both playable and visually appealing.,77,7
6705,Tom Clancy's Rainbow Six: Rogue Spear,2002-03-18,"The action is still there, and, even more surprisingly, so are many of the frills that make the experience feel genuine.",76,7.2
6775,CT Special Forces 2: Back in the Trenches,2004-06-29,"Despite their latest failures, the CT Special Forces unit is called upon once again to diffuse increased terrorist activity around the globe. Armed with high-tech weaponry and equipment, you must thwart the plans of terrorist groups and ensure peace in several regions of the world. You'll have access to an array of vehicles and weapons, including shotguns, bazookas, sniper rifles, and more. CT Special Forces 2 lets you prove your combat skills in a variety of single-player and multiplayer modes.",76,8.5
6858,Tales of Phantasia,2006-03-06,"For young swordsman Cress Albane, it wasn't a typical day out hunting in the nearby woods. He had no hint of the tragedy unfolding back home. Battle in real time: The Linear Motion Battle System puts the emphasis on action as you attack your enemies without the use of menus. New game events, dialogue sequences, and other features enhance the adventure. Crack open the Monster Dictionary to view the strengths and weaknesses of the enemies you've met in battle. Players will want to collect data on them all. Use the innovative Cooking System to collect ingredients and recipes to brew up meals that restore your health and magic.",76,8
6909,Riviera: The Promised Land,2005-06-28,"In Riviera: The Promised Land, you'll follow two fierce warriors--each armed with godly weapons--in a mission to defeat demons once and for all. The adventure included lets you experience more than 30 hours of role-playing gameplay, complete with minigames, multiple endings, and secret paths and items. The game's unique item system allows items to function differently depending on which characters equip them.",76,8.6
6973,Spyro 2: Season of Flame,2002-09-25,"Magic fireflies are the source of fiery dragon breath, and someone has stolen them all! Spyro and his friends must capture all the fireflies and stop Ripto from activating a sleeping volcano and destroying the Dragon Realms!",76,7.1
6976,Boxing Fever,2001-10-11,"BOXING FEVER is the ultimate fighting challenge for the Nintendo Game Boy Advance system. Take on over eight of the fastest, strongest, and most brutal boxers from all over the world, or challenge your friends in a head to head knock down battle to prove who's the biggest, baddest boxer of all time.",76,
7033,Phantasy Star Collection,2002-11-24,"Relive the series that revolutionized RPG gaming! Explore the vast Algo Solar System and do battle with an arsenal of weapons, magical spells, and armor. Defeat the evil King Lassic to restore peace to the galaxy! Uncover the shocking secrets of the Motavian society! Live through three generations to conquer monstrous mutations!",76,8.2
7060,Kingdom Hearts: Chain of Memories,2004-12-07,"KINGDOM HEARTS® CHAIN OF MEMORIES delivers an entirely new adventure and sets the stage for KINGDOM HEARTS II. Sora, Donald and Goofy travel through many vast and colorful worlds in search of their missing companions.",76,8.7
7096,Baldur's Gate: Dark Alliance,2004-02-10,"Baldur's Gate: Dark Alliance is an action RPG with an epic tale of intrigue, explosive spell effects, and highly detailed creatures and environments. You play a one of three customizable characters, who returns to Baldur's Gate and joins the fight against the darkness that threatens its peace. Baldur's Gate: Dark Alliance is the first game to feature the real time application of the Dungeons & Dragons 3rd Edition rules.",76,7.4
7248,Harry Potter and the Chamber of Secrets,2002-11-14,"Be Harry Potter in a new adventure with more magic, friends, and danger. In his sophomore year at Hogwarts School of Witchcraft and Wizardry, Harry stumbles upon a dark chapter in the school's past. In an effort to confront the powers at the heart of the Chamber of Secrets, you'll learn new spells, undertake new quests, make new friends, and challenge new adversaries. Do you dare take the chance that you might face the evil Lord Voldemort again?",76,7.6
7279,Pokemon Emerald Version,2005-04-30,"Like previous Pokémon games, Emerald challenges you to collect, trade, and battle Pokémon. In this extension of Pokémon Ruby and Pokémon Sapphire, you must stop Team Magma and Team Aqua from expanding and taking over the world of Hoenn. Help maintain the balance by bringing your strategies and tactics onto all-new battlefields. In addition to single-player challenges, the game features multiplayer trading and battling with up to four players using a wireless adapter.",76,8.9
7316,Lufia: The Ruins of Lore,2003-05-06,"This exciting new chapter in the Lufia saga follows the adventures of Eldin, Torma, and Rami, a group of friends and would-be hunters as they set out in search of treasure, only to discover that fate has much more in store for them! Will they be able to solve the mysteries of the ancient ruins and stop the power-hungry leader Ragule from resurrecting the ancient beast, or will Ragules ambitions be realized at the expense of mankind? Prepare for the Adventure of a Lifetime!",76,8.1
