index,name,release_date,summary,meta_score,user_review
4141,Shin Megami Tensei: Strange Journey Redux,2018-05-15,"A spatial distortion full of demons appeared in Antarctica, threatening to engulf the Earth in Shin Megami Tensei: Strange Journey. The United Nations responded by tasking a team of highly advanced specialists with piercing the anomaly and figuring out how to stop it from the source. Well, get ready to don your Demonica once again in this new expanded port: Shin Megami Tensei: Strange Journey Redux. Expect new story content, additional endings, a new dungeon to explore, and more in the return of this sci-fi tinged SMT adventure.",80,4.5
4160,Etrian Odyssey Untold: The Millennium Girl,2013-10-01,"Etrian Odyssey Untold: The Millennium Girl is a first-person, map-making dungeon crawler for the Nintendo 3DS.",80,8.2
4184,Mutant Mudds,2012-01-26,"Mutant Mudds is an exciting new platform game for the Nintendo 3DS from award-winning developer, Renegade Kid. This marks the company's first self-published title, available exclusively on the Nintendo 3DS eShop in 2011. Our hero may be a 2D sprite, but he can take advantage of the third dimension by jetting between the background and the foreground playfields in this unique dimensionally-woven platform adventure (the stereo 3D effect looks amazing on the 3DS). Armed with a heavy-duty water cannon and H20-powered jet pack, Max steps out onto the porch of his (parents') home; determined to thwart the filthy plans of the Mutant Mudd army by blasting and hovering his way across the soiled landscape.",80,6.8
4197,Gunman Clive 2,2015-01-20,"After successfully rescuing Mayor Johnson's daughter, Gunman Clive returns to again find his home town under attack by bandits. To stop them once and for all, he must chase after their leader; an adventure that takes him all the way around the world. This follow up to the 2012 indie release retains the same classic gameplay formula, but dials the action up a notch further and adds many new features and improvements.",80,7.7
4301,Etrian Odyssey V: Beyond the Myth,2017-10-17,"Etrian Odyssey V chronicles the quest of a new adventurer as he or she attempts to reach the crown of the towering Yggdrasil Tree. For it is said that whoever braves the dangers of the dreaded Yggdrasil Labyrinth and reaches the summit will have their greatest wish fulfilled. Each culture has their own myth, some say great power will be granted, others believe the great mysteries will be solved. Some believe the ultimate techniques can be mastered there, and a number believe the lost treasures can be found at the top of the Yggdrasil Tree's boughs. There's a reason why no one has ever reached the top. Dangerous creatures and terrifying FOEs roam the labyrinth on every floor, so prepare to test your mettle with challenging turn-based battles. Form your own party and partner up to unleash devastating attacks. Personalize your party to work to your advantage. With endless character customization, adventurers will cast and create their own party from four unique races and ten different classes to explore the uncharted labyrinth. [Nintendo]",80,8
4339,Style Savvy: Styling Star,2017-12-25,"Also known as ""Nintendo Presents: New Style Boutique 3 - Styling Star""",80,7.8
4373,Yo-kai Watch 3,2019-02-08,"Mischievous beings known as Yo-kai are everywhere, and it's up to Nate and Hailey Anne to befriend, battle, and solve problems with them. Follow two parallel stories and unravel the mysteries behind strange sightings while meeting over 600 Yo-kai and using the new 3x3 grid battle system to strategically dish out or dodge attacks. More Yo-kai, more mysteries! 'Merican Yo-kai have made their way to YO-KAI WATCH 3 and they're rootin' tootin' troublemakers. Speaking of troublemakers, in BBQ, zombies rise from their graves and Nate must free the town during Zombie Night. If you're too afraid of zombies, you can always find treasure by exploring randomly generated dungeons and discover the truth about the mysterious ruins hidden all across the continent with the Yo-kai Blasters T group. * Meet Hailey Anne and Usapyon as they solve cases as Yo-kai detectives in Springdale * Explore the American-inspired location, BBQ, where 'Merican Yo-kai run rampant * Battle all-new bosses, meet over 600 Yo-kai, and use a new 3x3 grid battle system to strategically dish out attacks * In BBQ, go on a rafting adventure, try out a new Crank-a-kai, and interact with new 'Merican Yo-kai * Train up your very own Nyan, a cat like Yo-kai, in Build-a-Nyan * Bonk zombies on the head, in an all-new mode, Zombie Nightit's an invasion! * Link with versions of YO-KAI WATCH 2 and YO-KAI WATCH BLASTERS to earn special Yo-kai * Discover treasure as part of the Yo-kai Blasters T group and make your way through randomly generated dungeons",80,8.3
4491,BOXBOY!,2015-04-02,"Think outside the box to save a world in danger. Traverse tricky landscapes by creating boxes to help Qbby navigate more than 20 puzzling worlds. Just watch out—tons of obstacles stand in your way, so fortify yourself with a Shielding Afro or other boxy defenses. Then beat some more stages to earn sweet square costumes, like a superhero outfit.",80,8.1
4516,Kirby: Triple Deluxe,2014-05-02,"Pink? Check. Puffy? Check. Powerful? You have no idea. Devour trees, obstacles, and huge chunks of stages with Kirbys Hypernova ability and inhale enemies to copy epic new moves like Archer. Its a grand new Kirby adventure PLUS a new multiplayer battle mode, Kirby Fighters! When a mysterious being kidnaps King Dedede atop a giant Dreamstalk, only Kirby can save the day! Jump from the foreground to the background in dynamic 3D side-scrolling environments while using new and returning copy abilities to defeat enemies. Duke it out in Kirby Fighters, a fierce 4-player battle mode where you fight using a chosen ability like Sword or Ninja. The last Kirby standing reigns supreme. Whether youre new to Kirby or an old fan, the Kirby: Triple Deluxe game offers a triple threat-action, adventure, and a battle mode! -Kirby's powerful copy ability returns, allowing him to inhale, spit and transform -Jump from the foreground to the background in dynamic 3D side-scrolling levels -Employ new and returning abilities, including: -Archer - Kirby wields a bow to strike silently from a distance -Beetle - Kirby grabs foes with his horn and slams them into the ground -Fire - Kirby can roll into a fireball and scorch through the air -Sword - Kirby dons a green cap and wields a sword -Kirbys new Hypernova ability lets him inhale obstacles and big chunks of levels! -Use the Download Play feature to duke it out in Kirby Fighters, a fierce battle mode for up to 4 players! You can also sharpen your skills by playing solo -Enjoy a selection of additional game modes including Dededes Drum Dash and Arena -Collect hidden keychains in every level, each resembling legacy Kirby characters -Unlock improved items and new keychains by using the StreetPass function to tag other players",80,8.6
4604,Hatsune Miku: Project Mirai DX,2015-09-08,"Includes both Touch Mode and Button Mode, each featuring multiple levels of difficulty and an array of customization options. Gamers are able to adjust difficulty through challenge and support items, change timing indicators and target icons, and swap out vocals in certain songs. Players can peep their favorite videos and add scrolling commentary in the Mirai Theater, formulate unique dance routines in the Dance Studio, and compose their own song phrases in My Tune.",80,8.2
4780,Dead or Alive Dimensions,2011-05-24,"DEAD OR ALIVE Dimensions takes the vivacious characters and locales that have made the DOA franchise a hit with gamers everywhere and presents them in eye-popping 3D. All of the punches, kicks, counters and holds that have defined the series as a top-tier fighter are present for the first time on a portable gaming system - the Nintendo 3DS®. DEAD OR ALIVE Dimensions features some of the best content from the series spanning all of the titles from the original DOA up to DOA 4.",79,8.1
4839,Kirby's Extra Epic Yarn,2019-03-08,"Kirby can transform into knitted wonders like tanks and flying saucers. Plus, his new ravel abilities mimic his classic copy abilities, adding something new to every stage of this action-adventure game. Ravel abilities allow Kirby to drop buttons like bombs or wield a wire like a sword. And that’s just the beginning of all the makeshift magic. Dead end? Unzip a secret passage. Too dark? Unbutton the night to shed some light. Boss blocking your way? Unravel its face! As you play, you’ll collect decorative treasures for Kirby’s Pad. Show yours off with the StreetPassTM feature. If story mode isn’t tough enough, see if you can earn more collectibles in Devilish Mode. In this harder mode, you must survive without invincibility as devils obstruct your path through each stage. There are also all-new minigames starring Meta Knight and King Dedede.",79,6.8
4849,Monster Hunter 3 Ultimate,2013-03-19,Engage larger-than-larger-than-life monsters in battle. Create a myriad of weapons and armor. Discover the epic world of Monster Hunter as you wade through more than two hundred quests. Why hunt alone? Hunt with your 2 AI companions in single player quests or team up with up to three players through your local connection. A fully customizable touch screen allows you to personalize your hunting experience and local Nintendo 3DS search feature helps you find other hunters near you location. Nintendo StreetPass provides you the ability to share you guild card with your fellow hunters.,79,7.9
4950,Stella Glow,2015-11-17,The witch Hilda attempts to crystallize the world using her cursed song.,79,8.5
5080,ZEN Pinball 3D,2012-01-12,"Zen Pinball 3D on Nintendo 3DS will feature four of Zen Studios finest originally designed tables including Earth Defense, Shaman, Excalibur and Eldorado, all in stunning 3D. Zen Pinball 3D on Nintendo 3DS will feature local hot seat multiplayer, online leader boards and table rankings, multiple view points and rewards for playing and accomplishing table specific missions. In addition, players will compete to achieve the greatest Pro Score ranking, which is the sum of a player’s high score across all tables, and a Team Score which is the sum of a player’s score and friends score.",79,7.8
5211,Captain Toad: Treasure Tracker,2018-07-13,"The intrepid Captain Toad sets off on his own adventure for the very first time through a wide variety of tricky, enemy-infested, maze-like stages to find hidden gems and nab elusive gold stars.",79,6.8
5271,Mighty Switch Force!,2011-12-22,"Space Hooligans have escaped custody and are wreaking havoc all over Planet Land! HQ calls on cybernetic peace-keeper Patricia Wagon to bring these renegades to justice. With the help of Corporal Gendarmor and her trusty Pellet Gun, there's nothing she can't handle. When the going gets tough, Wagon activates her Helmet Siren, altering the world around her in 3D space. Even the third dimension can’t hide criminal ne’er-do-wells from the long arm of the law. Enter the mechanical shape-shifting, dimension switching world of Mighty Switch Force and blow crime away.",79,7.7
5302,Monster Hunter Stories,2017-09-08,"When a monster strikes, the fearful hide, but the brave? They ride. Venture into monster nests to collect eggs and hatch a wide array of species with uniquely powerful skills. Form teams, battle alongside them, crush opponents with combo attacks, and ride into the sunset a champion. Need more muscle? Then mix and match genes to create monsters with more abilities! When a monster infected by the Black Blight attacks your remote village of riders, tragedy will thrust you into an exciting yet dangerous world, where you must bond with monsters on your adventure. As the story snakes along, you'll encounter a wealth of side quests and hours of challenging turn-based battles where you must coordinate monster skills, rider skills and enemy attack patterns. The instinctive rock-paper-scissors combat system is a series first, a breath of fresh air for veterans and newcomers alike. It's the perfect entry point into the popular Monster Hunter universe and a game unlike anything else in the series! You can even battle other players online, locally, or via the StreetPass feature. [Nintendo]",79,8.3
5350,The Denpa Men: They Came By Wave,2012-09-27,"The Denpa Men: They Came By Wave is a role-playing game in which you collect Denpa Men to form a party, and use this party to explore dungeons.",78,7.5
5455,Metal Gear Solid: Snake Eater 3D,2012-02-21,"In the aftermath of the Second World War, the world was torn in two between East and West. It was the beginning of a new era- the Cold War. October 16, 1962. The President of the United States received word that the Soviet Union had deployed nuclear missiles in Cuba. The world trembled in fear as the prospect of nuclear war loomed ever closer. After days of tense negotiations, the Soviets finally agreed on the 28th to withdraw their missiles from Cuban soil. With the resolution of this incident, later to be known as the Cuban Missile Crisis, it seemed that humanity had survived yet another threat to its existence. However, there was a secret condition in the deal that put an end to the crisis. Nokolai Stepanovich Sokolov, a Soviet scientist who had defected to the West, was to be sent back to the Soviet Union. The U.S. government agreed to this stipulation, and returned Sokolov back to his native land. Little did they know that Sokolov was to be the designer of a nightmarish weapon. Now, with Sokolov back in their hands, the Soviets are ready to resume its development. If this weapon is completed, it will mark the beginning of a new age of fear. August 1964. Realizing at last the urgency of the situation, the CIA forms a plan to recapture Sokolov. They dispatch the covert FOX unit to Sokolov’s research facility, located to the south of the great Soviet fortress of Groznyj Grad. Led by former SAS member Major Zero, FOX is a next-generation special-forces unit that operates both as a specialized combat group and as a covert intelligence outfit. The FOX unit’s modus operandi is to send a single agent, backed by radio support from afar, into enemy territory to carry out solo sneaking missions. [Nintendo]",78,7.9
5480,Theatrhythm Final Fantasy,2012-07-03,"This year marks the 25th anniversary of FINAL FANTASY, and THEATRHYTHM FINAL FANTASY is the first music rhythm game in the history of the world famous franchise. Developed by rhythm game veteran indieszero, SQUARE ENIX brings more than 70 musical scores spanning 25 years to THEATRHYTHM FINAL FANTASY. The title features music from key events, lush field themes and decisive battle arrangements. THEATRHYTHM FINAL FANTASY features a hybrid of music rhythm gameplay with RPG elements. Adorably re-designed heroes from the catalogue of FINAL FANTASY titles will set out on an adventure to combat memorable villains with the rhythmic taps of the player's stylus.",78,7.8
5554,Fluidity: Spin Cycle,2012-12-27,"(Known as Hydroventure: Spin Cycle in the UK/EU) Fluidity: Spin Cycle lets players tilt, turn and even rotate their Nintendo 3DS system 360 degrees to maneuver a puddle of water named Eddy through a maze-like, magical world.",78,6.6
5580,Mario and Donkey Kong: Minis on the Move,2013-05-09,Mario and Donkey Kong: Minis on the Move is a Nintendo eShop exclsuive that challenges players to place tiles on the bottom screen to guide the Mini Marios to their goal on the top screen.,78,7.3
5640,Mario Golf: World Tour,2014-05-02,"Luigi and his Mushroom Kingdom neighbors are teeing up once again in Mario Golf: World Tour. The Nintendo 3DS game includes both simple controls and a deeper experience for golf fans, plus courses that range from traditional to those inspired by the Mushroom Kingdom. The game launches this summer.",78,8.1
5654,WarioWare Gold,2018-08-03,"The infamous schemer, Wario, is back! Play his brand-new microgame collection, where you'll have seconds to complete 300 different microgames. Better think fast to succeed! You'll use the touchscreen, tilt the system, push buttons, and rock the mic as you laugh through fully voiced stories featuring new and classic characters!",78,8
5806,Rune Factory 4,2013-10-01,"Rune Factory 4 marks the return of the popular Harvest Moon spinoff that combines farming with dungeon adventuring. For the first time in the series, the player can select to play as a male or female hero, and potential suitors of either gender are also available in order to pursue love, marriage, and possibly a child. As the newly-appointed prince or princess, you can fulfill your royal duties of protecting the town from invaders, or take a more rural approach to governing by raising your own fruits and vegetables and helping townsfolk. Should some dungeon adventuring be on the days itinerary, you can select from the castles vast armament of swords, spears, and staffs along with magic for battle against dangerous foes, or even bring along a companion or friendly monster to aid you during your travels.",78,8.1
5832,Inazuma Eleven,2014-02-13,"Take the world of soccer by storm! Genres collide in this soccer RPG! The original world-renowned soccer RPG INAZUMA ELEVEN is now available for digital download! Nobody loves soccer like Mark Evans. As captain of the Raimon Junior High soccer club, he dreams of taking his team to the top and winning the legendary Soccer Frontier championship. Unfortunately for him, nobody else in the club shares his passion... until theyre thrown into a match against the elite Royal Academy for the club's survival. It seems the only way Raimon will stand a chance is if Mark can convince new transfer student and ace striker Axel Blaze to come out of his mysterious early retirement... Train your team, find items, and level up; then take to the field for some tactical soccer action. The more soccer battles you win, the more special moves youll learn, and the stronger your team will be! Take on fierce opponents in eleven-on-eleven soccer matches! Field over 1000 potential recruits to craft your custom team and challenge your friends via local wireless play! The first few episodes of the INAZUMA ELEVEN anime are now available on the Nintendo eShop for FREE",78,7.9
5835,Shin Megami Tensei: Devil Survivor Overclocked,2011-08-23,"Expanded and enhanced, Devil Survivor Overclocked for Nintendo 3DS builds upon the game's original release with the addition of voice acting for the entirety of the game's lengthy, unconventional narrative. Moreover, that very story, already boasting multiple endings based on critical decisions by the player, now concludes with a special eighth chapter, a rousing epilogue for Shin Megami Tensei fans. The game's beautifully remastered hand drawn artwork and character portraits benefit from the new system's higher resolution screens, offering players a crisper, higher fidelity experience.",78,4.8
5854,New Super Mario Bros. 2,2012-08-19,"New Super Mario Bros. 2 is a traditional side-scrolling adventure game featuring Mario, Luigi and loads of other favorite characters from the popular Mario series. The game was created specifically as a pick-up-and-play experience that can be instantly enjoyed by players of all skill levels on the Nintendo 3DS system",78,7.2
5967,Style Savvy: Fashion Forward,2016-08-19,"Manage your very own boutique and become the star of the entire fashion business! Dive into the world of fashion! Run your very own business and help your customers to become truly stylish! The fashion is business in the palm of your hand - choose from your path and show your talent! - Share your best looks and challenge your friends - Participate in contests and take pics with your pals! - Decorate to your heart's content - Create the perfect showroom! - Choose from 19,000 items! - Manager your fashion store - Delight your customers",78,6.9
5989,Tom Clancy's Ghost Recon: Shadow Wars,2011-03-22,"Lead the Ghosts, the most elite special forces unit in the US Army, across multiple tactical missions to prevent a war from breaking out.",77,7.8
5994,Kokuga,2013-06-27,"After months of bitter conflict with its neighbor, country A is preparing to unleash its latest machine of war, code-named Kokuga. With access to 9 destructive weapons and an array of power-ups, the compact mobile tank is an elite military machine. Highly-reputed boutique game studio G.rev is pleased to offer this old-school strategic shooter for the Nintendo 3DS. Players are tasked with piloting Kokuga, and must destroy tanks, drones, gun towers and other mecha in 12 different training missions. Each stage culminates with a boss fight, pitting the player against massive heavily-armed bosses. Upon receiving orders for active duty, the player is thrust into action against enemy forces. Structured so gamers have maximum freedom in their game experience, Kokuga is great for both casual game sessions or long challenges. Local and Download Play is supported, so assemble your squad of up to four players! Develop new strategies and help out your teammates by coordinating card use.",77,7.5
6004,Mega Man Legacy Collection,2016-02-23,"Mega Man Legacy Collection is a celebration of the 8-bit history of Capcoms iconic Blue Bomber. Featuring faithful reproductions of the series origins with the original six Mega Man games, the Legacy Collection will remind long-time fans and introduce newcomers to what made Mega Man such a popular and iconic character. Mega Man Legacy Collection will feature all six games and more! In addition to the six Mega Man games, Mega Man Legacy Collection features new ways to experience the classic games with the Museum Mode and new Challenge Mode. Challenge Mode remixes gameplay segments from all six games, with plenty of scaling difficulty objectives for experienced players to conquer yet serving as a good starting point for new players, too. Museum Mode contains a comprehensive collection of history, high-res art and original concept pieces a mega treat for any fan of Mega Man and video game history. FEATURES * Six classic games in one Play a piece of video game history with the original six Mega Man games and experience the origins of the classic series. * 8-bit style with HD flair The games retain their retro 8-bit style with an added HD finish, giving a crisp, clean look to the charming, classic sprites. * Challenge remix mode for new and veteran players The robust new Challenge Mode remixes gameplay from all six games for a new type of challenge. It provides both increasingly difficult trials for experienced players and also teaches newcomers to become familiar with the style of the games and tackle some of the trickier areas. * Museum of the era The Museum Mode features a massive repository of history and art collected from the era of the games in this collection. Take a look back at the history of Mega Man with loads of information, high-res art, concept pieces, sketches and more in the Museum. * Developed with an all-new engine Using the newly developed Eclipse Engine, Capcom and Digital Eclipse are able to archive these six pieces of video game history with faithful reproductions of the originals for a new generation of gamers. * Leaderboards and video replays Fans will be able to watch video replays of the top players on the leaderboards, showcasing a whole new generation of Mega Man talent!",77,8.5
6030,Etrian Mystery Dungeon,2015-04-07,"Far off in the mountains, the small village Aslarga becomes a hub for adventurers looking for fame and fortune from the Mystery Dungeons. But dire challenges await even the most stalwart adventurers in Etrian Mystery Dungeon, a turn-based action RPG rogue like developed by ATLUS and Spike Chunsoft. The Nintendo 3DS exclusive mixes Etrian Odyssey's vast RPG party and skill customization aspects, and Mystery Dungeon's infinitely random dungeon adventures. There's no hand-holding in Etrian Mystery Dungeon. The action/turn based combat means that battling monsters is not just about using the right skills, but becomes an elegant Pas de Quatre of strategic positioning. Players form their parties with familiar Etrian Odyssey classes, such as Landsknecht and Runemaster, customize individuals using Etrian-style skill trees, and then take up to four members into the dungeons. Always randomized with various levels and paths, the dungeons require plenty of exploration, not to mention the incredible loot rewards -- just be wary of what waits among the deepest depths.",77,7.9
6053,Apollo Justice: Ace Attorney,2017-11-21,"This is the fourth game in the series and the first developed specifically for Nintendo DS and sees a change of direction for the story line with the introduction of new defense attorney Apollo Justice and a host of new characters. Players star as rookie defense attorney Apollo Justice as he visits crime scenes, questions key witnesses and collects vital evidence before stepping into the courtroom to prove his clients' innocence. Facing Apollo across the courtroom is the highly talented and flamboyant prosecutor Klavier Gavin who, in addition to being a legal genius, is also lead singer with Gavinners, a highly successful rock band with a string of hits to their name.",77,7.9
6148,Inazuma Eleven Go: Chrono Stones: Thunderflash,2015-03-27,"Fight for the future of football in Inazuma Eleven GO Chrono Stones: Wildfire and Thunderflash on Nintendo 3DS and 2DS, as the Raimon Jr. High team thrust themselves into a time-bending RPG, where new armourfied Fighting Spirits, new characters, and new footballing adventures await.",77,8
6180,Corpse Party,2016-10-25,"Corpse Party is an adventure game that uses hand-drawn 2D sprite and tile art to tell the story of a group of Kisaragi Academy High School students who are trapped in a haunted elementary school filled with the decaying corpses and tormented souls of countless children whod mysteriously vanished from the Japanese countryside years, months or sometimes only days prior. Desperately trying to escape and survive, players will experience unnatural, unnerving and decidedly uncensored horrors through the eyes and ears -- of these frightened teenaged victims. Detailed 2D sprite animations and art stills show the bloody and unsettling fates that await those who enter, and full Japanese-language voice-acting combines with 3D audio support to create a simulated surround sound experience when playing with headphones, offering players a delightfully uncomfortable level of immersion.",77,8.1
6233,3D Classics: Kid Icarus,2012-03-23,"Enjoy classic games with a new dimension via the 3D Classics range, remastered with immersive 3D visuals! From the creators of Metroid comes Kid Icarus: an action-platformer starring angelic warrior Pit, whose quest is to rescue the goddess Palutena and save Angel Land from the evil Medusa. Armed with his trusty bow and arrow, Pit must battle from the underworld to the sky, to seek out the Three Sacred Treasures - only then will Pit have the power to take on Medusa. Look out for Pit's return in Kid Icarus: Uprising for Nintendo 3DS!",77,7.4
6240,Azure Striker Gunvolt,2014-08-29,"When lightning strikes, a new legend will be born. Azure Striker GUNVOLT is a 2D side-scrolling action game. The heroe's agility and control over lightning create a fresh approach to the genre that gives the player a unique feeling of speed and power.",77,8.1
6251,Super Little Acorns 3D Turbo,2013-04-18,"Time for some squirreling action! Prepare for some super squirreling action! Now with 50% new exclusive level content, ninja completion bonuses, super high speed turbo mode and a whole bunch of zany new squirrel outfits! Run, jump, swing and smash Mr Nibbles through 90 frantic levels of pixel perfect platforming. Mr Nibbles goes nuts for acorns and he’s on a mission to reclaim his stash from the pesky critters who stole them so he can feed his growing family. Delivering some of the best platform gameplay yet and featuring wonderful crisp graphics, Super Little Acorns 3D Turbo is a must have for platform game fans. Grapple and swing Mr Nibbles through 30 exclusive Challenge stages to test your squirreling skills. Adventure through 60 main game stages spread across four seasons with epic boss levels and completion goals, enough to keep you playing until winter! Collect power-ups to supercharge Mr. Nibbles through his adventure, including Tough Nut to smash through enemies and walls!",77,7.2
6297,Poochy & Yoshi's Woolly World,2017-02-03,"Embark on a new Yoshi adventure in a world made from yarn, cloth and textiles. Explore the world by using yarn to weave wool platforms and warp pipes to reach new areas, and gleefully unravel its secrets and puzzles by pulling yarn walls apart. Add a little color to Yoshi's life with a spectrum of yarn balls. Then team up with a friend to have a ball together in this wild and woolly world.",77,7.8
6325,Tappingo 2,2014-09-04,Solve pixel art puzzles by making numbered blocks extend into lines. Sounds easy? Wait until you find out these lines keep running unless they hit something! Be smart and use other blocks and lines to stop the line at the correct length. -Line running action that will make your brain crack. -Over 100 puzzles for you to solve. -Divided over small and big grids. -Game keeps track of time it took to solve a puzzle... can you beat it? -Awesome funky fresh art style and tunes.,77,7.4
6326,3D Classics: Kirby's Adventure,2011-11-17,"Delve into the land of dreams-turned-nightmares as Kirby flies with the stars in 3D. 3D Classics: Kirby's Adventure offers you a chance to explore the world of Dream Land in a whole new way. The landscape comes to life as Kirby crosses land, sea, and sky in his quest to restore the Star Rod. After waking from a dreamless sleep, Kirby goes to investigate the Dream Spring only to find that its source of energy has been stolen by King Dedede. Broken and divided across seven worlds, Kirby will need to use his unique ability to steal enemies' powers as he battles and to restore the pieces of the Star Rod. Without it, how can a hero fight another day if he can't get a good night's sleep? Embark on this adventure as the beloved pink character tries to save the citizens of Dream Land from a lifetime of terrible nightmares.",77,8
6460,Inazuma Eleven Go: Chrono Stones: Wildfire,2015-03-27,"Fight for the future of football in Inazuma Eleven GO Chrono Stones: Wildfire and Thunderflash on Nintendo 3DS and 2DS, as the Raimon Jr. High team thrust themselves into a time-bending RPG, where new armourfied Fighting Spirits, new characters, and new footballing adventures await.",77,7.9
6554,The Keep,2014-09-11,"First-person dungeon crawler. Real-time combat. Rune magic. Fire, Ice and Lightning. Enter the Keep as an unsung hero on a quest to destroy the nefarious wizard Watrys. Explore the subterranean depths in this first-person dungeon crawler featuring real-time combat, a unique rune magic system, exploration, and puzzle solving. This game will awaken memories of what made old-school RPG dungeons so much fun to play while you fight, hunt for hidden treasures, and avoid deadly traps. Get to know your enemies, find their weaknesses, and crush them. Experiment with magic to discover powerful spells. Only the strongest will survive. To defeat the seemingly undefeatable Watrys, you will need to level up your character and find powerful armor and weapons. The game controls were designed with a stylus in mind so mastering both sword and magic is a fun and intuitive experience. Do you have what it takes to stand against such evil? Then dont procrastinate and enter. The Keep awaits you...",77,7.6
6600,Attack of the Friday Monsters! A Tokyo Tale,2013-07-18,"Millennium Kitchen's Kaz Ayabe is known for mesmerizing many Japanese fans with his heartwarming stories in the Boku no Natsuyasumi (Summer Holidays 20th Century) series. In ATTACK OF THE FRIDAY MONSTERS! A TOKYO TALE, he introduces for the first time, a Tokyo-life simulation game where players will take the role of a young boy named Sohta who lives where the giant monsters from the TV shows of Japan's 1970s come to life every Friday. In this rustic town of tranquil days and idyllic scenery, there lies a nostalgic tale sure to warm your heart. ATTACK OF THE FRIDAY MONSTERS! A TOKYO TALE will be the first of Kaz Ayabe's games to be released outside of Japan.",77,7.6
6824,Pokemon Art Academy,2014-10-24,"PokÃ©mon Art Academy boasts 40 lessons in which players can encounter favorite PokÃ©mon from throughout the series, such as Pikachu, Oshawott, Charizard, Torchic, Fletchling and Fennekin.",76,7.7
6906,Ketzal's Corridors,2012-04-12,"Known as ""SpeedThru: Potzol's Puzzle"" in the UK/EU. The game offers a unique gameplay mechanic in an immersive 3D world where your skills of spatial awareness are put to the test across more than 90 stages, three multiplayer modes, and three different lands. The game is themed around a mystic world, where Kaotl, the evil god of destruction is your foe. In an act of malice, Kaotl has stolen the heart of Creatl, the god of creation, and divided the world into three lands. Guided by Creatl’s loyal servant Potzol, you must aim to restore the spirit world, destroyed by the wicked god Kaotl, by collecting hearts hidden away in each stage.",76,7.6
6984,Yo-kai Watch,2015-11-06,"The YO-KAI WATCH game is about hundreds of sometimes cute, sometimes spooky, and usually mischievous Yo-kai that inhabit our world. Yo-kai are not ghosts, monsters or creatures. Yo-kai are, quite simply, Yo-kai. They cannot be seen by the human eye, but they are everywhere. Whether born from the soul of a deceased human, or an everyday object discovering its higher purpose, their personalities are distinctly humanlike.",76,8
6998,The Denpa Men 2: Beyond the Waves,2013-05-30,"The Denpa Men are mysterious little creatures that float around radio waves. They all have their own territory. You can't see them with the naked eye, but you can use your 3DS to find them and catch them. In this RPG, you can form a team of the Denpa Men you caught and take them on an exciting adventure across the world, in order to save the hero's family. Many wonders and strong enemies await you on your journey! This game supports StreetPass as well. By passing other players, you can exchange your party information and increase the amount of time you have to explore special dungeons. You can even battle online now! All you have to do is register for battle, and you'll be able to fight other players at any time you want. Keep winning to earn phenomenal prizes! If you played the previous game, ""THE 'DENPA' MEN: They Came By Wave,"" you'll be able to transfer your hero and you'll even be able to bring all of your friends from the previous game into this one!",76,6.4
7013,Azure Striker Gunvolt 2,2016-09-29,"The 2D high speed, old-school style side-scrolling action that you remember from Azure Striker Gunvolt is back. In this game, Gunvolt's rival Copen from the first installment returns to the fray as a playable character. Prevasion: This ability allows Gunvolt to neutralize enemy attacks at the cost of his EP energy. Copen also has an ability exactly like this. Kudos is a point system that increases whenever you deal damage to an enemy. Whenever you take damage, your Kudos are reduced to zero. When activating a save point, using a special skill or clearing a mission, Kudos are converted into bonus points. The Muse's song: For as long as you can maintain 1000 or more Kudos, the BGM will change and Lumen AKA The Muse (or in Copen's story, Lola) will sing for you. Anthem: When Gunvolt or Copen's HP reaches 0, the Muse's power can bring them back to life, with additional power-ups. In that state, the BGM will change to the Muse's song. [Nintendo.com]",76,7.8
7028,Ever Oasis,2017-06-23,"Explore the world to expand your oasis - and your adventuring horizons. From the team behind The Legend of Zelda: Majora's Mask 3D comes a daring new adventure that expands on everything RPG fans love about the genre. As a chosen Seedling, your mission is to build a prosperous oasis by working with your partner, lsuna. Meet and ally with members of other tribes to complete your mission, while battling against the Chaos threatening peace in the desert. Battle enemies in real-time combat as you switch between three party members and explore a savage desert. Forage for materials in caves and puzzle-filled dungeons to earn dewadems, which are used to grow new shops and even grow gear! Features: * Dive into a new take on the Adventure RPG genre in a brand new IP. * Explore a savage desert, deep caves, and puzzle-filled dungeons. * Forage materials to make products at shops, or synthesize equipment and items at your treehouse. * Complete missions to recruit new villagers, each with their own shops, weapons and abilities, then bring them exploring/foraging. * Earn dewadem, currency, over time as shops sell their wares to build new Bloom Booths. * Developed by GREZZO Co., Ltd. the team behind The Legend of Zelda: Majora's Mask 3D * Battle wildlife that are possessed by Chaos and other enemies in real-time combat, while actively switching between party members. * Immerse into a beautifully created world inspired by Egyptian culture/mythology.",76,8.1
