index,name,release_date,summary,meta_score,user_review
2148,Griftlands,2021-06-01,Griftlands is a deck-building rogue-like where you fight and negotiate your way through a broken-down sci-fi world.,84,7.6
2151,Hyper Light Drifter,2016-03-31,"Explore a beautiful, vast and ruined world riddled with unknown dangers and lost technologies. Inspired by nightmares and dreams alike. Hyper Light Drifter is a 2D Action RPG in the vein of the best 8-bit and 16-bit classics, with modernized mechanics and designs on a much grander scale.",84,8.2
2160,Age of Mythology: The Titans,2003-09-30,"Age of Mythology: The Titans Expansion adds a fourth mythology, the Atlanteans, to the existing Greek, Egyptian and Norse mythologies. A new single-player campaign will add yet another chapter to the franchise's expansive folklore along with the addition of new scenarios. Atlantean players will be able to call upon the might of the Titan gods (such as Atlas and Cronus) multiple times throughout the game, and may also upgrade human units to heroes. The expansion pack will introduce 12 new god powers, 15 new human units and 10 formidable myth units to the game. [Microsoft]",84,8.8
2161,SimCity 4,2003-01-12,"PLAY GOD - Sculpt mountains, gouge valleys, seed forests, and bring forth animals to create a world imagined only by you. Summon volcanoes, release tornadoes, and call down meteors and ligthening. PLAY MAYOR - Connect a massive region of SimCities, each sharing and competing for resources. Deploy emergency vehicles and join in the action as they battle blazes, mobs, and more. PLAY WITH YOUR SIMS - Place your Sims in your city to get the inside scoop on what life's really like around town. Feel the rhythm of the city: mellow cruising and commuter hell, noontime crowds and nighttime calm. [Electronic Arts]",84,8.7
2166,Microsoft Train Simulator,2001-05-31,"Take control of three engine types -- the electric-powered Acela HHP-8, the diesel Dash-9, and the steam-driven Flying Scotsman -- on a variety of real-life routes, including Japan's Kyushu and Shinjuku-Hakone lines, the US?s Northeast Corridor and Marias Pass, and Europe?s Settle & Carlisle and Orient Express.",84,7.6
2170,Magic: The Gathering Arena,2018-09-27,"You know the name. Now download and get ready for the most colossal crossover card set in Magic: The Gathering's history. Unlock powerful decks, earn rewards by playing, and jump into action for players of all skill levels.",84,3.1
2175,Lair of the Clockwork God,2020-02-21,A fast-paced Point-and-Click adventure AND an indie platfomer in one! Join adventurer Ben and wannabe indie darling Dan in a race against time to stop all the Apocalypses happening at the same time.,84,7.4
2271,The Binding of Isaac,2011-09-28,Isaac is a roguelike shooter based on the dungeon structure of Zelda (nes). At its core it controls like Smash TV / Robotron in a randomly generated semi RPG world filled with powerups items and special abilities.,84,8.3
2183,Final Fantasy IX,2016-04-14,"The last Final Fantasy for the PlayStation, Final Fantasy IX returns to the pure fantasy roots that spawned the series. This latest installment features highly detailed characters, vehicles, and environments, and breathtaking cinema-graphics. The addition of brand new features such as the story-enhancing Active Time Event system and the return of minigames that grant additional gameplay make Final Fantasy IX not only a memorable gaming experience, but also a significant step forward in the series.",84,8.8
2185,Black Mesa,2012-09-14,"Black Mesa is a re-envisioning of Valve Software's seminal game Half-Life. You will re-visit the inaugural role of Gordon Freeman and his memorable journey through the Black Mesa Research Facility. Expect detailed environments to explore, a huge cast of characters and experimental weaponry. All-new music, voice acting, choreography and added dialogue give way to a more expansive and immersive experience than ever before. [Valve]",84,8.9
2447,EverQuest: The Shadows of Luclin,2001-12-02,"The satellite of Luclin has been discovered, and now Norrathians can venture to the eerie moonscape. This expansion pack is playable by characters of all levels and provides new zones, a new race and a new class, hundreds of new items, spells, and creatures to battle, in addition to new character models supported by an enhanced 3D engine. [Sony Online Entertainment]",83,7.2
2186,Rise of Nations: Rise of Legends,2006-05-09,"Rise of Nations: Rise of Legends evolves the franchise's trademark features such as borders, large-scale battles and city-building in innovative ways. Players are able to transform small villages into powerful civilizations and lead vast fantasy armies into strategic battles using formations, unit control and heroic abilities to destroy the enemy. The popular Conquer the World (CTW) Campaign returns in Rise of Nations: Rise of Legends with exciting updates. The new CTW Campaign guides players through a new world of heroes, monsters, loyalty and betrayal. Gamers follow a story through multiple campaigns with fascinating subplots and heroic characters. The campaigns immerse players in an ever-changing three-dimensional world with terrain and cities that evolve as civilizations grow. [Microsoft]",84,8.4
2189,TOCA Race Driver 3,2006-02-22,"(Also known as ""ToCA Race Driver 2006"") TOCA Race Driver 3 takes the variety of motorsport experiences available in ""Race Driver 2"" and expanding on it even further, so no matter what your taste in racing, you'll find something to suit you. Featuring the British GT championship, series stalwarts the DTM and Aussie V8 Supercars, Sprint Cars, Rallying, and open wheel racing all the way from karts to the BMW Williams Grand Prix Cars, and much more TOCA Race Driver 2006 has something for everyone. Race on tracks from all over the world, take the story-driven ""world tour"" mode if you want to get straight to where the action is, or for the people wanting the nuts and bolts, take the ""Pro Career"" mode and work you way up the ladder in different disciplines of motorsport, aiming for the pinnacle of your chosen field. [Codemasters]",84,7.7
2191,FTL: Faster Than Light,2012-09-14,"You manage the Kestrel and its crew as you explore the galaxy. Strategic, real-time combat involves managing power between essential systems and choosing which enemy systems to target. Meanwhile, you control your crew to keep the ship functioning and fight off intruders. The combat is difficult but, being a ""roguelike-like"" game, frequent permadeath is at the core of the experience. While exploring the galaxy you will encounter a variety of situations requiring decision making that can result in many outcomes. Since all events are randomly generated, each play-through will be significantly different.",84,8.4
2199,Guacamelee! 2,2018-08-21,"Head back to the Mexiverse in this sequel to Guacamelee! Uppercut your way to victory across stunning new hand-crafted levels. Featuring full 4-player co-op, fancy new wrestling moves, sassy new bosses, twice the enemies, and 300% more chickens.",84,7.5
2201,SOMA,2015-09-21,"Strange occurrences are disrupting the routines of the PATHOS-2 research facility. The radio is silent. Behavioral anomalies of the machines are increasingly dangerous, if not... malevolent. The facility is devolving into chaos. No weapons, and the only escape is practically unthinkable. From Frictional Games, creators of the Amnesia and Penumbra series, SOMA is an aberrant tale of scientific inquiry and survival; an entropic exploration of synapse and circuit that wades through the delusions of human consciousness.",84,8.4
2202,DEFCON: Everybody Dies,2006-09-29,"Inspired by the 1983 cult classic film, ""Wargames,"" DEFCON superbly evokes the tension, paranoia and suspicion of the Cold War era, playing on the fascinating aspects of psychological gameplay that occur during strategic nuclear warfare. You play a General hidden deep within an underground bunker. Your mission is to successfully exterminate your enemy's civilian population whilst saving your own. Points are awarded or lost depending on both the efficacy and thoroughness of your nuclear vendetta and the number of your own civilian deaths. In order to win you must wipe out the enemy population and simultaneously disable the enemy's ability to retaliate against you. This is an extremely difficult task since launching an attack on the enemy exposes the positions of your own Ground Silos, Subs and Bombers the moment they launch nuclear weapons, making you extremely vulnerable and exposed to a crushing counter-attack. Desperate attempts must be made to form fast, tactical alliances, alliances that may at any moment break-down to become the treacherous and most deadly of betrayals. Everyone looks to each other in a state of nervous suspense and paranoid accusation. In all-out nuclear Armageddon, everybody dies, everybody loses, you just have to make sure you lose the least! [Valve]",84,8.3
2204,Tom Clancy's The Division 2,2019-03-15,"Set in Washington D.C., the game takes place 7 months after a deadly virus was released in New York City and the nation has become a shell of its former self. While the virus has been contained, its effects are most evident in the devastated streets of the nation's capital where survivors cling to hope and struggle to rebuild. Enter The Division, a unit of civilian sleeper agents who now must work to stop enemy factions from completely taking over the city – and ultimately, the nation. As a universally-regarded seat of power, if D.C. falls, the nation falls. With civilians helpless and fearing for their lives, players will be the last line of defense in preventing the total collapse of society. [Ubisoft]",84,4.6
2215,Tron 2.0,2003-08-26,"TRON 2.0 is the present-day sequel to the 1982 cult film classic that wasa landmark of computerized graphical ingenuity. TRON 2.0, is a story-driven, first-person action game that propels the player into an alternate universe inside a computer. As Jet Bradley (son of the original films hero Alan Bradley) you will combat digital opponents using guns, rods, grenades, missiles, and the iconic TRON disc. Combining the best of the genre with a truly innovative look and breakthrough game play, TRON 2.0 delivers an adventure unlike any other. It will take PC gaming to a new level with intense action, intense and deadly battles, and high-speed light cycle races. [Disney]",84,8.3
2216,Fuga: Melodies of Steel,2021-07-29,"""We have to fight! If we don't, everyone we love will be taken away!"" One fateful night, a peaceful village is thrown into the flames of war. Determined to save their families, a group of children boards a giant tank and begins an offensive charge! Fuga: Melodies of Steel is an RPG where you place children, each with their own unique characteristics and skills, at different gun turrets in a tank to fight against the enemy. Living inside the tank, the children show emotion and gain affinity amongst each other. Manage these both to change the outcome of their journey! -A mysterious ancient weapon: The Taranis Taranis, the giant tank sheltering the children, conceals many mysteries and somehow seems to have its own will. In situations of crisis, it can release a forbidden weapon, the dreadful Soul Cannon. -Your adventure. Your choices. Will you make sacrifices for victory? Or will you seek another path? In this RPG, many choices have to be made in order to progress...but taking the safest road may not always be the best option. Faced with a desperate situation, what course of action will you choose?",84,8.1
2220,NieR: Automata,2017-03-17,"The distant future Invaders from another world attack without warning, unleashing a new type of threat: weapons known as machine lifeforms. In the face of this insurmountable threat, mankind is driven from Earth and takes refuge on the Moon. The Council of Humanity organizes a resistance of android soldiers in an effort to take back their planet. To break the deadlock, the Resistance deploys a new unit of android infantry: YoRHa. In the forsaken wasteland below, the war between the machines and the androids rages on. A war that is soon to unveil the long-forgotten truth of this world...",84,8.6
2223,Brothers in Arms: Earned in Blood,2005-10-06,"Experience authentic WWII combat as Sergeant Joe Hartsock and lead your squad beyond Carentan to liberate all of Normandy. Taking online tactics to new heights, Brothers In Arms Earned In Blood offers more unique multiplayer missions and improved online support. (Including the bundled addition of modification support for the PC). Earned In Blood features an all-new cooperative Skirmish mode that allows one or two players to take a tour of duty through a series of authentic and harrowing custom combat missions. Arm yourself with additional authentic weapons and command new vehicles like the M10 ""Wolverine"" Tank Destroyer. More Challenging and Dynamic Combat - the game features close quarter urban environments and a new, next generation artificial intelligence system. [Ubisoft]",84,7.4
2636,Transistor,2014-05-20,Transistor is a science-fiction themed action RPG set in a futuristic city where players will take on the role of a young woman who gains control of an extraordinary weapon of unknown origin after a mysterious group of assailants nearly kills her with it.,83,8.4
2237,Nioh: Complete Edition,2017-11-07,"Ready to die? Experience the newest brutal action game from Team NINJA and Koei Tecmo Games. In the age of samurai, a lone traveler lands on the shores of Japan. He must fight his way through the vicious warriors and supernatural Yokai that infest the land in order to find that which he seeks.",84,7
2239,ICEY,2016-11-17,"ICEY is a 2D side-scrolling ACT and a META game in disguise. As you follow the narrator's omnipresent voice, you will see through ICEY's eyes and learn the truth about her world. The narrator will constantly urge you in one direction, but you must ask, ""Why? Why am I following his directions?",84,7.7
2241,Grim Fandango Remastered,2015-01-26,"Something is rotten in the land of the Dead, and you are being played for a sucker. Please meet Manny Calavera, travel agent at the Department of Death. He sells luxury packages to souls on their 4-year trip to eternal rest. But there is trouble in paradise. Help Manny untangle himself from a conspiracy that threatens his very salvation. [Double Fine]",84,8.1
2242,Age of Empires II: Definitive Edition,2019-11-14,"Age of Empires II: Definitive Edition celebrates the 20th anniversary of one of the most popular strategy games ever with stunning 4K Ultra HD graphics, a new and fully remastered soundtrack, and brand-new content, “The Last Khans” with 3 new campaigns and 4 new civilizations.",84,8.8
2243,Spiritfarer,2020-08-18,"A cozy management game about dying. What will you leave behind? Play as Stella, ferrymaster to the deceased, a Spiritfarer. Build a boat to explore the world, then befriend and care for spirits before finally releasing them into the afterlife. A unique, endlessly varied adventure! Farm, mine, fish, harvest, cook, and craft your way across mystical seas. Unwind for hours into cozy and relaxing gameplay. Join the adventure as Daffodil the cat, in two-player cooperative play. Learn how to say goodbye. Experience moving, emotional stories filled with unforgettable moments. Spend relaxing quality time with your spirit passengers, create lasting memories, and, ultimately, learn how to say goodbye to your cherished friends. What will you leave behind?",84,8
2247,Thimbleweed Park,2017-03-30,"Thimbleweed Park is the curious story of two washed up federal agents called in to investigate a dead body found in the river just outside of town, bloated and pixelated from a death come too soon.",84,8.1
2248,The Lord of the Rings: The Battle for Middle-Earth II,2006-03-02,"Given a new agreement with The Saul Zaentz Company d/b/a Tolkien Enterprises that grants EA the rights to develop games based on the books, in addition to a separate agreement that allows for games based on the New Line Cinema films The Lord of the Rings, The Battle for Middle-earth II will introduce players to depths of the fiction never before explored by EA. With all new content from J.R.R. Tolkien's original fiction, delve deeper than ever before and engage in new battles that go beyond the award-winning movie trilogy. Wage war in the North and assume command of the most storied civilizations in all of Middle-earth history -- the Elven and Dwarven armies -- or fight on the side of Evil with heroes and creatures that have never been seen in The Lord of the Rings films. Defend or overtake never before seen lands such as Dol Guldur, The Misty Mountains, and Mirkwood as you unleash powerful new weapons and abilities - summon dragons, cause volcanoes to erupt, or bring down a cataclysmic lightning strike. But beware, with greater power comes greater adversity. Your enemies, commanded by a powerful new AI system, possess a greater tactical edge and more powerful spells. Will your armies have the fortitude to persevere? [Electronic Arts]",84,7.8
2299,Sid Meier's Civilization IV: Warlords,2006-07-24,"An all-new expansion pack, Warlords pays homage to some of history's greatest military leaders, delivering six new scenarios, giving players the chance to change the course of history with the help of their new powerful ""warlord"" unit. The expansion pack is loaded with new civilizations, new leaders and more units, resources and wonders that can be used in both single and multiplayer games. [2K Games]",84,8
2255,Battlefield Vietnam,2004-03-14,"The Battlefield franchise enters a new era equipped with more firepower, modernized weaponry and vehicles, and a deeper infantry experience from the jungles to the beaches of Vietnam. From villages on the Ho Chi Minh Trail to the city streets of Hue, wage modern warfare as the United States or North Vietnamese Army (NVA). Select from a variety of characters within the different soldier classes as you command powerful new vehicles including the UH-1 Huey helicopter, the M551 Sheridan tank, and the F-4 Phantom fighter jet on the U.S. side and the Russian-made T-54 tank, the MIG-21, and Mi-8 multipurpose helicopter on the NVA side. Go to war in new dramatic battle scenarios including leading a squadron of Huey helicopters in an all-out attack on an enemy compound, executing an ambush of enemy soldiers from dense foliage, captaining a PT boat through a dangerous jungle river passage, and more. Grab your M-16, ready the Napalm and prepare to enter some of the fiercest battles of the Vietnam War. [Electronic Arts]",84,7.5
2256,Medieval: Total War - Viking Invasion,2003-05-07,"Medieval: Total War - Viking Invasion challenges players to control eight new factions, including the Vikings themselves, the Saxons, Scots, Irish, Welsh and Picts, and embark on a campaign to dominate the British Isles. With a wealth of new historical heroes, players can lead a range of new units into battle, including Viking Berserkers, Saxon Huscarles and Fyrdmen, while conducting sieges enhanced by the introduction of flaming arrows and boiling oil. Viking Invasion introduces new features that will be welcomed by fans of the franchise Players can now plan reinforcements and scout enemy formations before taking to the field from a new pre-battle screen. In addition, there will be new playable factions and a new heavy weapon in the shape of the fearsome Organ Gun. [Activision]",84,8.3
2260,Fallout 4,2015-11-09,"As the sole survivor of Vault 111, you enter a world destroyed by nuclear war. Every second is a fight for survival, and every choice is yours. Only you can rebuild and determine the fate of the Wasteland. Welcome home.",84,5.6
2263,Guild Wars Nightfall,2006-10-26,"Guild Wars Nightfall continues the tradition of inviting players to immerse themselves in an epic storyline centered in a vibrant fantasy setting, build personalized characters, compete in head-to-head battles with players from around the world, and find adventure in missions and quests, in a Guild Wars game unlike any players have seen before. Two new professions are introduced in the game; the Dervish, a scythe-wielding holy warrior, and the Paragon, guardian angel of the Elonian people. [NCSoft]",84,8.5
2272,Enemy Territory: Quake Wars,2007-10-02,"Enemy Territory: Quake Wars pits the armies of Earth against the invading alien Strogg in the ultimate online strategic shooter. Featuring strategic team play, persistent character promotions, day and nighttime combat missions, and the universe's most powerful weapons and vehicles, the game transports players to the front lines of an epic new war for Earth. As the invasion begins, players choose to battle as one of five unique classes in either the EDF (Earth Defense Force - humans) or the barbaric alien Strogg armies, each augmented with specialist weapons and combat hardware. Troops utilize over 40 conventional and futuristic vehicles, deployable structures, and defense systems like quad-bikes, tanks, and alien walkers for epic ground assaults; or helicopters and anti-gravity ships to lend firepower from the air. Throughout each battle, teams establish bases, deploy defense structures, artillery, radar, and advanced forward-command systems into enemy territory while constructing and demolishing obstacles to speed progress and gain a tactical advantage over the enemy. Players can take on class specific missions or join a fireteam to utilize advanced command and communication options, including voice-chat and the game's context sensitive mission order system. With bitterly contested multi-battle campaigns, each soldier fights not only for victory, but to gain valuable skills, special rewards for team-play, and persistent military promotions and medals. [id Software]",84,8.3
2280,FIFA 17,2016-09-27,"Powered by Frostbite. Introducing FIFA 17 the journey, for the first time ever in FIFA, live your story on and off the pitch as the premier league's next rising star, Alex Hunter.",84,4.2
2281,Trine 2,2011-12-07,Trine 2 is the sequel to the 2009 downloadable PlayStation 3 and PC action platformer.,84,8.3
2286,Rift,2011-03-01,"The graphically stunning online game is set in a world being torn apart by dimensional ""rifts"" that tear into the land of Telara, releasing powerful forces that threaten the very existence of the entire universe. Rifts and other dynamic events can be triggered by players, scheduled by the development team, or even occur spontaneously. Dynamic events within the game can lead to a range of changes across the world, including everything from minor events to dramatic shifts in the game's landscape and the opening of new areas. Players will connect with hundreds of thousands of other gamers to battle creatures overrunning the world, as well as each other.",84,7.3
2287,Telling Lies,2019-08-23,Four private lives. One big lie. Search through secretly recorded video conversations to discover the truth. The successor to the acclaimed Her Story.,84,6.2
2290,Project CARS 2,2017-09-21,"Project CARS 2 is the next evolution in the award-winning racing series, featuring the most iconic cars racing under the most thrilling conditions to deliver the Ultimate Driver Journey. Created by gamers, tested by world-class racing drivers from Team SMS-R, and the definitive choice of Esports pros... Project CARS 2 captures the essence of real racing in the most beautiful, intense, authentic, and technically-advanced racing game on the planet. FEATURES: * Over 170 licensed cars from the most iconic brands. * The largest track roster of any console racing game including ice and dirt tracks. * New vehicle types and motorsport classes including Rallycross, IndyCar, and Oval. * Dynamic time of day, weather, and new seasonal conditions. * New Online Championships mode. * LiveTrack 3.0 powers dynamic surface conditions that affect vehicle performance and handling, and evolves the track over the course of a race weekend. * Esports built-in from day one with full ranking, and broadcasting / streaming functionality. * Bleeding-edge tire physics, advanced AI, and intuitive gamepad control.",84,7.2
2293,The Wolf Among Us: Episode 5 - Cry Wolf,2014-07-08,"Following a bloody trail of murder and corruption, Bigby Wolf faces a powerful enemy: a dark force that has been feeding on the desperation of Fabletown’s seedy underbelly. But when hidden truths are revealed, you must decide exactly what justice means in the gripping season finale of The Wolf Among Us.",84,8.7
2296,Shift 2: Unleashed,2011-03-29,Shift 2 Unleashed combines violence and excitement in this racing experience.,84,6.1
2298,The End Is Nigh,2017-07-12,"The End Is Nigh is a sprawling adventure platformer where you die a lot, but thats ok because you are probably already dead anyway.",84,7.5
2303,SpeedRunners,2016-04-19,"Cut-throat multiplayer running game that pits 4 players against each other, locally and/or online. Run, jump, swing around, and use devious weapons and pick-ups to knock opponents off-screen! One of the most competitive games you'll ever play.",84,7.5
2306,Battlefield 1942: The Road to Rome,2003-02-02,"This multiplayer-focused expansion pack features more maps, more vehicles, and more fighting forces. The Road to Rome focuses exclusively on the key Italian and Sicilian campaigns of WWII. Each map comes with highly detailed environments such as Italian houses, Mediterranean trees, and even the Monte Cassino Monastery. This expansion pack features eight new vehicles including the German BF-110 and British Mosquito twin-engine fighter-bombers as well as new Italian, British, and German tanks and anti-tank guns. Play as several infantry classes, controlling many weapons available to the Axis and Allies, and commanding numerous land vehicles, ships, and aircraft. The original Battlefield 1942 game is required to play The Road to Rome. [Electronic Arts]",84,7.6
2313,Master of Orion II: Battle at Antares,1996-10-01,Master the unknown before it masters you. The need for galactic expansion is critical. You must conquer alien star systems to secure the resources that will guarantee your supremacy. The ultimate goal is to defeat the evil Antarans.,84,9
2318,GRIS,2018-12-13,"Gris is a hopeful young girl lost in her own world, dealing with a painful experience in her life. Her journey through sorrow is manifested in her dress, which grants new abilities to better navigate her faded reality.",84,8.5
2319,Shovel Knight: King of Cards,2019-12-10,"Step into the gilded boots of King Knight in the biggest and most regal Shovel Knight game of them all! Leap, Shoulder Bash, gather new subjects, and strategize your way through this prequel in your quest to become King of Cards.",84,7.6
2322,F1 2010,2010-09-21,"In F1 2010 gamers will take on the full, expanded grid in a variety of game modes including Grand Prix, Championship, Time Trial and an extensive, innovative Career mode. F1 2010 will also feature a highly advanced damage model, fully dynamic weather system and extensive competitive multiplayer options.",84,7.1
2323,Assassin's Creed Origins,2017-10-27,"Set in mysterious Ancient Egypt, Assassin’s Creed Origins is a new beginning. Experience a new way to fight while exploring the Great Pyramids and hidden tombs across the country of Ancient Egypt, and encounter many memorable storylines along your journey. And discover the origin story of the Assassin's Brotherhood. [Ubisoft]",84,6.8
2325,Everhood,2021-03-04,An UNCONVENTIONAL ADVENTURE RPG that takes place in an inexpressible world filled with amusing musical battles and strange delightful encounters. To put it simply: You are in for a ride.,84,7.7
2595,Orcs Must Die! 2,2012-07-30,"Orcs Must Die! 2 begins days after the ending of the original game. With the rifts closed and the magical Order dead, the War Mage finds himself suddenly thrust into a new battle against the mindless orc mob. He has a powerful, if questionable, new companion in the Sorceress, an ex-War Mage responsible for the destruction of the Order.",83,7.9
2337,Genshin Impact,2020-09-28,"Welcome to the beautiful fantasy world of Teyvat. Step into a huge open-world of adventure and mystery, where heroic quests await. As a traveller from another world, you must find your lost sibling and unravel Teyvat's many secrets. Joined by Paimon, a kind-hearted sprite guide, your mission takes you through beautiful forests, bustling towns, and treacherous dungeons. And while your journey may put you into the path of merciless foes and fiendish puzzles you can count on numerous playable allies to join your custom party of four, harnessing the power of the elements to overcome all obstacles. Key Features: Explore Teyvat however you want Fly across the open-world, swim in a massive sea, climb mountains, and stray off the beaten path. Whether you decide to follow the storyline or just enjoy the gorgeous environment, Teyvat is yours to discover. Add up to four party members Choose who fights by your side, with over 30 characters to meet and create your party witheach possessing different abilities, personalities, and combat styles. Will you pick Jean, the acting grand master of the knights? Or Lisa, a witch harnessing the raw force of lightning? Master the seven elements Control and combine Pyro, Hydro, Electro, Anemo, Dendro, Cryo, and Geo to solve challenging puzzles and unleash powerful attacks. Travel alone or hunt together Charge head-on into battles by yourself, or invite your friends to join the fight against dangerous monsters, and discover the secrets of this vast world together.",84,4
2365,Final Fantasy XI: Treasures of Aht Urhgan,2006-04-18,"Final Fantasy XI is the first cross-platform, cross-continent massively multi-player online role-playing game in the world. With the release of this third expansion, players will uncover the legends surrounding the Aht Urghan Empire. With new jobs, including the highly requested Blue Mage and Corsair, additional areas to explore, and powerful new monsters, Treasures of Aht Urhgan expands the world of Vana'diel making it an even livelier place to visit. [Square Enix]",83,6.9
2366,Two Point Hospital,2018-08-29,"Design stunning hospitals, cure peculiar illnesses and manage troublesome staff as you spread your budding healthcare organisation across Two Point County.",83,7.5
2369,SUPERHOT VR,2016-12-05,"After years of experiments and iterations, the team behind the critically acclaimed, violently beautiful time-bending shooter SUPERHOT is ready to unveil it’s newest creation. SUPERHOT VR is a title reimagined and redesigned from the ground up for VR and hand tracking controllers.",83,7.3
2373,Grim Dawn,2016-02-25,"Players are thrust into the dark, war-torn world of Cairn where a once proud empire has been brought to ruin and the human race driven to the edge of extinction. Cairn has become ground zero of an eternal war between two otherworldly powers, one seeking to use human bodies as a resource, the other intent upon destroying the human race before that can happen. This cataclysmic war has not only decimated human civilization but is warping the very fabric of reality and, in its wake, giving life to new horrors.",83,8.4
3856,Star Trek: Deep Space Nine: The Fallen,2000-11-15,"The Federation believes that whoever controls all three Red Orbs may have the power to destroy the universe as we know it, so it's up to you -- playing as either Captain Sisko, Major Kira, or Lt. Commander Worf -- to find the Orbs first. [Simon & Schuster Interactive]",81,7.7
2383,Final Fantasy XII: The Zodiac Age,2018-02-01,"Enter an era of war within the world of Ivalice. The small kingdom of Dalmasca, conquered by the Archadian Empire, is left in ruin and uncertainty. Princess Ashe, the one and only heir to the throne, devotes herself to the resistance to liberate her country. Vaan, a young man who lost his family in the war, dreams of flying freely in the skies. In a fight for freedom and fallen royalty, join these unlikely allies and their companions as they embark on a heroic adventure to free their homeland. Final Fantasy XII: The Zodiac Age improves upon the 2006 classic Final Fantasy XII, now more beautiful and easier to play than ever. The high-definition remaster introduces several modern advancements, including reconstructed battle design and a revamped job system. With newly implemented trophies and share functions, as well as stark visual and sound improvements in true HD for the first time, players both returning and new to the game will experience a grand adventure that spans the world of Ivalice in an entirely fresh and improved way.",83,8.6
2389,MDK2,2000-05-31,"Kurt Hectic is back to save the universe. This time, he is teamed with the genius Dr. Hawkins and the six-legged, gun-totin' robotic dog Max. Save the world with unique gadgets and weaponry, like the Black Hole Grenade and the Sniper shield. [Interplay]",83,7.7
2392,Gunpoint,2013-06-03,"Gunpoint is a stealth puzzle game that lets you rewire its levels to trick people. You're a freelance spy, infiltrating high security buildings with subterfuge, face-punching, and an unusual type of electronic sabotage. You can cross-link things like light switches and doors so that the guards unwittingly take out their own security systems, their colleagues, and even themselves. It's pretty funny.",83,8.4
2393,Detention,2017-01-12,"Detention is a survival horror game set in 1960s Taiwan under martial law. Incorporated religious elements based in Taiwanese/Chinese culture and mythology, the game provided players with unique graphics and gaming experience.",83,7.8
2396,Bloodstained: Ritual of the Night,2019-06-18,"You are Miriam, an orphan scarred by an alchemist curse which slowly crystallizes your skin. You must battle your way through a demon-filled castle summoned by Gebel, your old friend whose body has become more crystal than flesh. * Exploration: Bloodstained's story unfolds as you explore Gebel's hellish castle; a sprawling structure that features a variety of locations. As you explore the massive castle you'll find warp gates that will allow you to travel quickly without having to backtrack too much. * RPG Elements: It's not an Igavania without leveling, and Bloodstained will be no exception. In addition to the classic elements everyones come to expect, enemies in Bloodstained will drop a wide variety of items, materials, and magi-crystals necessary to create the items that will get you safely through Gebels castle. * Crafting: As you explore, fight enemies, and complete quests you will gain experience and become more powerful, acquiring a variety of weapons along the way. Enemies will also drop materials you can use to craft new weapons and abilities using Miriam's training in alchemy.",83,8.3
2399,Beyond Good & Evil,2003-11-19,"The planet of Hyllis has fallen under siege by a ruthless alien race. Despite the assurances of the Alpha Section defense squad, the war drags on, terrorizing the once-beautiful planet and crushing the faith of the people. From the rubble of a tiny island rises Jade - a rebellious young action reporter left traumatized by a brutal attack. When Jade is hired by the rebel organization IRIS, she learns that the Alpha Sections are secretly trafficking humans to the enemy. Still wary of who to believe, she sets out to expose the gruesome conspiracy and bring proof to her people. Armed with her camera, dai-jo staff, and unflinching resolve, Jade plunges into a sinister web to untangle the truth and restore justice to her planet. But as she earns the trust of her beleaguered people, Jade discovers that sometimes, in order to find the truth, you must look beyond good and evil. [Ubi Soft]",83,8.6
2403,Anno 2070,2011-11-17,"Developed by Related Designs in collaboration with Blue Byte, Anno 2070 takes place in a near-future environment where climate change has forced humanity to adapt to rising sea levels that have left stretches of once-fertile land completely inhospitable. Players need to master new technologies while facing numerous ecological challenges to build their empires. Anno 2070 offers players the ability to be architects of the future and create the world of tomorrow.",83,7.1
2405,SMITE,2014-03-25,"Players choose from a selection of mythical gods, join session-based arena combat, and use custom powers and team tactics against other player-controlled gods and non-player controlled minions.",83,8.1
2406,Life is Strange 2: Episode 5 - Wolves,2019-12-03,"After a tragic incident, brothers Sean and Daniel Diaz run away from home. Fearing the police, and dealing with Daniel’s new telekinetic power, the boys head to Mexico. Each stop on their journey brings new friends and new challenges.",83,5.9
2419,Valkyria Chronicles 4,2018-09-25,"A Continent Engulfed in the Bitter Flames of War. Commander Claude Wallace and his childhood friends set out to fight in a desperate war, but bone-chilling blizzards, waves of imperial soldiers, and the godlike powers of the Valkyria stand between them and victory.",83,8.1
2423,Final Fantasy X / X-2 HD Remaster,2016-05-12,"Two of the Most Celebrated RPGs of their Generation - Now in Beautiful High Definition! Over 200 hours of gameplay, including the International version content never before released in North America. Relive the fateful journey with fully remastered HD visuals and rearranged music.",83,8.1
2427,Guild Wars 2: Path of Fire,2017-09-22,,83,7.3
2434,Hellblade: Senua's Sacrifice,2017-08-07,"An independent game from Ninja Theory - makers of Heavenly Sword, Enslaved: Odyssey to the West & DmC: Devil May Cry. Hellblade: Senua's Sacrifice takes you on a journey into savage viking heartland with Senua, a Celtic warrior struggling with trauma & psychosis.",83,8.1
2435,Crash Bandicoot 4: It's About Time,2021-03-26,"It's About Time - for a brand-wumping new Crash Bandicoot game! Crash fourward into a time shattered adventure with your favorite marsupials. Neo Cortex and N. Tropy are back at it again and launching an all-out assault on not just this universe, but the entire multiverse! Crash and Coco are here to save the day by reuniting the four Quantum Masks and bending the rules of reality. New abilities? Check. More playable characters? Yep. Alternate dimensions? Obviously. Ridonkulous bosses? For sure. Same awesome sauce? You bet your sweet jorts. Wait, are they actually jorts? Not in this universe!",83,5.1
