index,name,release_date,summary,meta_score,user_review
3230,TimeSplitters: Future Perfect,2005-03-21,"In TimeSplitters: Future Perfect, humanity is on the brink of destruction by the evil TimeSplitters. With the help of some familiar faces, Cortez--the tough hero from previous installments--must chase a mystery foe across different time periods to trace the origins of the TimeSplitters. As Cortez, you'll have access to weapons, gadgets, characters, and environments that are unique to each time period. You can also correct the mistakes made in the past or team up with past and future versions of yourself in battles.",82,8.6
3257,Tony Hawk's Underground 2,2004-10-04,"You've been chosen by Tony Hawk to compete against Bam Margera's team in the World Destruction Tour. In an all-new storyline, Tony Hawk's Underground 2 takes you to skateparks around the world, where you can spray your custom tag, slap stickers, and even create new skate lines. Now you can play as yourself, as your teammates, or as more than 20 special skaters. If you're feeling nostalgic for older Tony Hawk games, you can try Classic mode, which challenges you to accomplish your favorite goals, such as Secret Tape and High Score.",82,8.3
3417,Tom Clancy's Splinter Cell Chaos Theory,2005-03-31,"As Sam Fisher, Third Echelon's most skilled Splinter Cell operative, you are assigned to execute a hazardous series of operations to investigate and eliminate a new source of information attacks originating in North Korea. At your disposal is a lethal array of tactics ranging from Combat Knife techniques to experimental prototype weapons skills and more-radical hand-to-hand techniques such as the Inverted Chokehold. Experience the intensity of acting as a lone operative fighting tomorrow's threats in the field and of cooperating online with a partner to accomplish crucial missions.",81,8.1
3571,NFL Street,2004-01-13,"Get ready for a new brand of football meant only for the streets. NFL Street delivers hard-hitting, fast-paced 7-on-7 arcade football. Don't be afraid to add extra style to your bone-crushing tackles, passes and runs as you will be rewarded with superpowered Gamebreakers. Choose from more than 300 current NFL stars and legends such as Barry Sanders, and play through a variety of fields including a beach, a park or a corner lot. Get ready to rule the streets and look good doing it.",81,8.2
3521,FIFA Soccer 2002,2001-11-21,"As the first and only soccer game available for the GameCube, FIFA 2002 is an excellent start.",81,8.3
3580,Mario Golf: Toadstool Tour,2003-07-29,"Mario Golf: Toadstool Tour updates the Mario Golf series with more swing control, new courses, and fun side games. Carefully select your club, choose the optimal contact point and trajectory, compensate for wind and green speeds, and then swing away. You'll also have to compensate for each character's weaknesses and for each course's terrain--from beautiful rolling hills to fantastic pipes and sand traps. One to four players can enter a tournament, which rewards skillful play with trophies, badges, prizes, and secrets.",81,8.1
3626,Peter Jackson's King Kong: The Official Game of the Movie,2005-11-21,"Play as man or beast in Peter Jackson's King Kong: The Official Game of the Movie. You can be King Kong or Jack Driscoll as you follow a story based on the movie. Peter Jackson, the director of the 2005 movie, also took an active role in developing the game, which expands upon the movie's storyline, adding new creatures and locations. The game employs a cinematic style that makes the game more immersive and less like a traditional video game.",81,7.9
3633,The Sims Bustin' Out,2003-12-15,"The Sims are making a big return to the console and this time they are bustin' out of the house and exploring all-new locations around town. In The Sims Bustin' Out, players can choose from a variety of new career paths. Along the way, players can unlock and collect over a hundred of new objects and social moves exclusive to the console. Play, work, and socialize with a cast of over 25 new outrageous characters and climb through a dozen new careers. The Sims Bustin' Out also features new integrated two-player gameplay and memory card support, for those players who like to take their Sims over to a friend's house and show them off.",81,8.4
3934,NHL Hitz Pro,2003-09-25,"NHL Hitz Pro mixes a hard-hitting blend of NHL authenticity and adrenaline-style gameplay with real five-on-five NHL hockey. While huge hits and rocket goals are common, the games still follows all NHL penalties from offsides and two-line passing to holding and cross-checking. Choose from 23-man NHL player rosters to play in a variety of real stadiums. Practice your skills in the retooled Hockey School mode, and then build your own dynasty in Franchise mode. You can also play head-to-head online or set up a tournament for up to 16 teams.",81,8
3966,X-Men Legends,2004-09-21,"X-Men enter the realm of role-playing games with an intense story, superhero action, and multiplayer modes. The story in X-Men Legends begins when the X-Men learn that Magneto has devised a plan to give mutants the power to reign supreme over humans. To save the human race from imprisonment, you compose a four-person team from a roster of X-Men characters, including Storm, Gambit, and Wolverine. Complete each mission to strengthen your team, and unlock more characters, costumes, and treasures.",81,8.4
3978,Mortal Kombat: Deadly Alliance,2002-11-17,"A controversial franchise marks its return in Mortal Kombat: Deadly Alliance. This time around, the fighting game features an all-new fighting system, an in-depth, supernatural storyline, and the infamous brutal fatalities. Beginning the next chapter in the battle of good versus evil, two powerful sorcerers--Shang Tsung and Quan Chi--join forces to deliver unrivaled fighting action in their quest for supreme mortality. Use new or classic Mortal Kombat fighters and engage in hand-to-hand and special-weapon combat, executing secret moves and combinations for fatalities and deadly body blows.",81,8.6
3996,Def Jam Vendetta,2003-03-31,"It's been three years since D-Mob chased you out of the New York fight circuit and you swore you'd never go back. Now your pal Manny is in trouble, and he needs you to bail him out. Your only chance to get the money is to settle a score with the Def Jam crew, including DMX, Ludacris, Joe Budden, and Method Man. While listening to the tracks and beats from Def Jam artists, you can fight or play as over 40 combatants, each with special moves, combos, and taunts.",81,8.2
4005,Donkey Kong Jungle Beat,2005-03-14,"Feel the beat of an all-new Donkey Kong adventure as you drum your way through wild jungle kingdoms. In Donkey Kong Jungle Beat, you must use the DK Bongo Controller to guide the ape through dangerous environments rife with enemies and obstacles. Donkey Kong's actions, which include walking, jumping, and attacking, depend on where you hit both bongo drums. Use your hands to battle beasts, collect bananas, put together combo strings, box with rivals, and even ride animals.",80,8.2
4010,Mario Power Tennis,2004-11-08,"The popular N64 tennis game returns with even more powerful shots, new power-ups, and wild environments. Now you can join all your favorite characters from the Mushroom Kingdom--including Mario, Donkey Kong, Bowser, and Peach--on various courts inspired by Nintendo games. Each character has a special strength that you can use for both offense and defense. Build up your skill points in single-player challenges or practice your skills in four-player matches.",80,8.5
4108,FIFA 07 Soccer,2006-10-03,"FIFA 07 delivers complete authenticity with licenses for all the world's top leagues, including MLS and Mexican 1st Division in North America, and 26 others from over 20 nations. This year, you have the power to shape your club's destiny in the EA Sports Interactive Leagues, a new online mode that enables you to pit your club against supporters of your real-world opponents. The online interactive leagues feature the F.A. Premier League, Bundesliga, French League and the Mexican 1st Division. Experience the future of online gaming as you play your games according to the real-world schedule. When they play, you play. Track your team's progress as the aggregate results determine your club's position in the league table. This year, new intelligent A.I. ensures that your 11 men on the pitch make realistic decisions, finding space and passing like professionals. A complete overhaul of the game engine now means that you have to employ real world tactics, make split-second decisions and think like a player in order to win matches. Watch as your players jostle and collide realistically while trying to win balls. Experience the realism of the world's superstars, who come to life with signature moves and authentic playing styles and a more sophisticated shooting mechanic that gives you greater control to produce finesse shots. Plus you now have the ability to apply topspin or backspin to the ball for more creative set-pieces.",80,8.3
4126,SSX On Tour,2005-10-11,"You can ski or snowboard yourself into stardom in SSX On Tour. The game includes 12 levels for racing and performing stunts. You can earn yourself a spot on the professional tour by winning events and improving your skills. Your success moves you up the rankings until you can call yourself the best on the mountain. This version of SSX features new graphical effects and controller feedback designed to capture the speed of your races and the massive air of your tricks. SSX On Tour also includes new music, art, and characters.",80,7.6
4194,Baten Kaitos: Eternal Wings and the Lost Ocean,2004-11-16,"The story of Baten Kaitos: Eternal Wings and the Lost Ocean takes place in a time when lands exist in the sky and once vast oceans are mere legend among men. In the game, you'll control a spirit that guides Kalas throughout his journey and fights by his side. Collect more than 1,000 types of Magnus cards to help you fight, heal yourself, solve puzzles, and more. Get ready to unlock the mystery of the lost sea in a story of friendship, betrayal, and prayer.",80,8.2
4204,Final Fantasy Crystal Chronicles,2004-02-09,"The Final Fantasy series explodes onto the GameCube with action-packed multiplayer gameplay and an epic storyline seeped in Final Fantasy style and lore. Final Fantasy: Crystal Chronicles tells the tale of a land covered in poisonous miasma where people depend on precious crystals to stay alive. By using Game Boy Advance systems as controllers, four players can team up to solve puzzles, defeat enemies, and survive in a land teeming with danger. While much of the gameplay involves hacking and slashing through colorful monsters, Crystal Chronicles is all about teamwork.",80,8.9
4385,Karaoke Revolution Party,2005-11-08,"Now you can showcase your vocal skills in the next installment in Konami's singing series. Karaoke Revolution Party features 50 songs, new multiplayer and party modes, and EyeToy support.",80,
4449,Medal of Honor Frontline,2002-11-10,"Head back behind enemy lines with Lt. Jimmy Patterson in Medal of Honor Frontline. In this installment of the Medal of Honor series, Lt. Patterson is on a mission to infiltrate the German frontline and steal the HO-IX flying wing, an experimental Nazi weapon so powerful it could turn the tide of World War II. All 20 levels and six major missions in the game are based on real World War II events. You'll also find authentic weapons, including the Colt .45, Springfield sniper rifle, Panzerschreck rocket launcher, and Browning automatic rifle. The World War II experience just got more intense.",80,7.5
4463,All-Star Baseball 2004,2003-02-23,"Not only does All-Star Baseball 2004 simulate professional baseball, but it also gives you a look into baseball's history and homes. Now, in addition to today's baseball stars, you can play history's greatest players, from the MLB to the Negro Leagues. Take a panoramic tour of each stadium while learning about interesting facts and features. If you're new to the game, all-star Derek Jeter will guide and instruct you in the new Rookie mode tutorial.",80,8.2
4530,FIFA Soccer 06,2005-10-04,You can experience the excitement of international soccer competition in FIFA 06. Extensive coaching options give you the opportunity to take control of all of your players on the pitch and determine their formation and strategy. FIFA 06 offers game modes ranging from a tournament to individual skill games. You can also play with real players from famous international teams from around the world. Multiplayer modes let you challenge other gamers.,80,8.2
4544,James Bond 007: NightFire,2002-11-18,"The ultimate secret agent is back in his most dangerous adventure yet in James Bond 007: NightFire. Explore new heights and depths like never before--infiltrate towering skyscrapers, take on treacherous underwater missions, and maneuver your sleek Aston Martin V12 Vanquish through the streets of Tokyo. New state-of-the-art upgradeable gadgets and weapons and original missions--including zero-gravity assignments--will leave you shaken and stirred.",80,8.5
4546,Kelly Slater's Pro Surfer,2002-09-16,"Experience the rush of big-wave surfing and the surfer lifestyle as you search the globe for the world's best breaks. In Kelly Slater's Pro Surfer, you'll play Kelly Slater, or one of eight other surfers, in exotic locations with more than 30 challenging levels to explore. Drop down huge waves, ride barreling tubes, and pull off exciting trick combinations and signature pro moves. The game features multiple gameplay modes, including a Surf Trip where you choose your own path in search of the perfect wave.",80,8.2
4617,Need for Speed Most Wanted,2005-11-15,"In Need for Speed Most Wanted, you can try to become the most notorious street racer alive. Outrun both racers and cops to increase your reputation and move up the street racing blacklist. You can choose from a variety of vehicle types and destructible urban maps featuring shortcuts, traffic, and patrolling police.",80,8.7
4700,Wave Race: Blue Storm,2001-11-17,"Storm Warning! Prepare for the wettest, wildest racing ever as Wave Race splashes onto the Nintendo GameCube!",80,7.9
4805,Red Faction II,2003-03-31,"The sequel to Red Faction keeps the same exciting features from the original and introduces a new cast of characters and storyline. In Red Faction II's futuristic setting, humankind is under the rule of an evil dictatorship, and only a group of freedom fighters called Red Faction stands in its way. As a super-soldier alias, you join their cause with an arsenal of high-powered weapons and heavy vehicles. You can even use this firepower on your environment, which can be strategically altered and destroyed.",79,7.9
4806,Baldur's Gate: Dark Alliance,2002-11-18,"Baldur's Gate: Dark Alliance is an action RPG with an epic tale of intrigue, explosive spell effects, and highly detailed creatures and environments. You play a one of three customizable characters, who returns to Baldur's Gate and joins the fight against the darkness that threatens its peace. Take on the monsters solo or with a friend in co-op mode. Baldur's Gate: Dark Alliance is the first game to feature the real time application of the Dungeons & Dragons 3rd Edition rules.",79,7.6
4807,NHL 2003,2002-09-30,"In order to become a superstar in the NHL, you'll need a combination of speed, power, and moves. NHL 2003 gives you the abilities of all the stars and teams of pro hockey, but it's up to you to master them. This time, you have full control of the puck with Dynamic Deke Control and accurate puck physics. The game also features four game modes, including Create-a-Player, enhanced sounds and animations, and dynamic camera work to bring you closer to the NHL action.",79,
4948,WWE Day of Reckoning,2004-08-30,"Hit the ropes against WWE's top superstars in WWE Day of Reckoning, which features an all-new story mode filled with deception and betrayal. As your own created wrestler, you can rise up the ranks from the ""minor leagues"" of sports entertainment all the way to prime-time WWE programming. You can choose your favorite WWE Divas and go head-to-head in a Bra & Panties match. Each wrestling star, including Legends, can target specific body parts to wear down opponents.",79,8.8
5132,Harvest Moon: A Wonderful Life,2004-03-16,"Harvest Moon: A Wonderful Life will span a lifetime on the farm and follow the drama that goes with it. Not only must you build and successfully run a farm, but you must also build a successful life with family and friends! This new Harvest Moon experience will take the best qualities of the series and add more...more animals, more vegetables and more drama! What sort of life will you live?",79,8.5
5178,Sphinx and the Cursed Mummy,2003-11-10,"Ancient Egyptian mythology comes to life in the Sphinx and the Cursed Mummy. You play the role of Sphinx, a headstrong demigod who travels the world via portals to foil the evil plans of Set. Equipped with a magical sword and a blowpipe, you'll need all your wits, agility, and special powers to overcome powerful enemies. When being inconspicuous is the only solution, control Sphinx's reluctant hero friend, The Mummy. By finding the stolen magical crowns of Egypt, Sphinx can stop Set and save the world.",79,8.4
5237,Lego Star Wars,2005-10-25,"Lego Star Wars blends Lego toys with the characters, stories, and vehicles from the prequel eras of the Star Wars universe. Now you can experience scenes from The Phantom Menace, Attack of the Clones, and Revenge of the Sith while controlling characters such as Obi-Wan Kenobi, Yoda, and Anakin Skywalker. Use the Jedi ""force"" to solve puzzles and manipulate environments. During your journey, you'll do everything from pod racing on Mos Espa to repelling the droid onslaught in the Genosian arena. Your friend can even join the action to help you at any time during your game.",79,7.8
5318,The Simpsons: Hit & Run,2003-09-16,"Explore Springfield as your favorite Simpsons characters as you unravel the plot that threatens the town's very existence. Play as Homer, Bart, Marge, Lisa, and Apu in over 56 driving and on-foot missions in seven challenging levels. Drive in 40 of Springfield's finest vehicles including Mr. Plow and the Canyonero. Unlock the multiplayer mode to play against three other players. The world of the Simpsons has many gags and surprises in store for you.",79,8.8
5353,Alien Hominid,2004-11-23,"Your UFO has crash landed, and the FBI is out to get you! Time to take them out!",78,8.2
5379,Freekstyle,2002-09-05,"Picture flying through rugged terrain performing massive jumps at more than 70 mph, hitting a 40-foot jump at the ledge of a 200-foot cliff, and pulling off a backflip, a Tsunami, and a 360 all before you land. In Freekstyle, you can perform these tricks on nine different tracks. Choose from any of eight different riders with their own unique attitude and style, and then fly high in Circuit, Race, Freestyle, and Freeride game modes. If this sounds like your idea of a good time, then you're ready for the extreme lifestyle of motoX racing.",78,8.5
5450,Knockout Kings 2003,2002-10-09,"Knockout Kings 2003 offers big-time boxing moments, fast gameplay, and other new features. You can create countless dream matches with Muhammad Ali, Joe Frazier, Roberto Duran, and Sugar Ray Leonard, or you can stick with the current lions including Felix Trinidad, Lennox Lewis, Oscar De La Hoya, Fernando Vargas, and many others. Now you can take on opponents in single elimination tournaments with untimed fighting in an all-new mode, earn special punches during matches, and track a fighter's actions in the ring with the enhanced stat tracking system.",78,7
5560,FIFA Soccer 2005,2004-10-12,"FIFA Soccer 2005 gives you more control than ever with improved button and control sensitivity and an intuitive Off the Ball Control. Now you can take command of players not in possession of the ball by calling in tackles, jostling for space, and sending your teammates on runs as you control the pitch. With more than 350 official team and league licenses from around the world, an enhanced Career mode, and an improved broadcast, FIFA Soccer 2005 gives you a complete and authentic soccer experience.",78,8.3
5561,Tom Clancy's Splinter Cell Pandora Tomorrow,2004-07-20,"The sequel to Splinter Cell makes its way to the PlayStation 2 and GameCube with a host of exclusive content, including a new jungle mission, alternate pathways in revisited missions, and booby-trap gameplay. Splinter Cell Pandora Tomorrow once again casts you in the role of Sam Fisher, whose mission is to destroy top secret documentation held in the embassy of militia leader Suhadi Sadono. With Sam's all-new moves and prototype gear, you must infiltrate buildings and spare the hostages.",78,7.9
5566,2002 FIFA World Cup,2002-04-30,"Kick off the FIFA World Cup season with 2002 FIFA World Cup, which captures every moment of glory, every emotion, and every sound of the global event. The game boasts licenses from the official FIFA World Cup, insignia, mascots, and the 20 new World Cup stadiums in Japan and Korea. Another enhancement includes Air Play, a new control scheme that delivers intuitive one-button headers, volleys, scissors kicks, juggling, and more. Choose your team and then compete in a seven-game series beginning with round-robin play, followed by playoffs that lead to the final match.",78,7.7
5677,Burnout,2002-04-29,"Burnout brings high-energy, arcade-style street racing to your gaming console. Drive more than 300 realistic vehicles, and then crash them in spectacular, slow-motion fashion. Burnout monitors your driver's heart rate: You're rewarded for near-misses and the more risks you take. Cruise the United States and Europe on 14 awesome, traffic-filled courses, through cities and into the countryside. Instant replays allow you to relive your handiwork from multiple angles, in all of its cringe-inducing, metal-bashing glory.",78,8
5700,NHL 06,2005-09-06,"The EA Sports hockey franchise returns with a host of new features in NHL 06. You can carefully place your shots and time your dekes with the new ""skill stick"" system. More-realistic physics have you adjust to a player's speed and size as you navigate the ice. In addition to NHL stars, you can create your own player or team from the ground up and lead them through an NHL season. NHL 06 also includes both online and offline multiplayer game modes.",78,8.4
5901,Luigi's Mansion,2001-11-17,"Luigi steps out from the shadow of his brother Mario and into the gloomy shadows of a very haunted house in this, his first-ever starring role. Armed with a flashlight and a customized vacuum cleaner, Luigi must rid the mansion of Boos and ghouls--and find his missing brother to boot. As Luigi, you'll search for the keys that open the many locked doors; vacuum coins, cash, and gold bars; and explore vases, bookcases, and drawers. From the brick-walled basement to the gloomy grounds, Luigi's Mansion is packed with chills, thrills, and creepy surprises.",78,8.6
5983,Dave Mirra Freestyle BMX 2,2001-11-17,"If you're looking for some BMX action, you could certainly do worse, but Acclaim and Z-Axis could certainly do better.",78,8.5
6007,NFL Street 2,2004-12-22,"Get ready for more fancy moves, new modes, and online play in the sequel to NFL Street. Now you can jump 15 feet high to make catches off the wall, dive into the end zone, or pull off wild jukes. You can master these new abilities in seven new game modes, including ""crush the carrier"" and ""own the city."" Create your own player, master new skills, and hit the streets both offline and online.",77,7.6
6042,Rayman 3: Hoodlum Havoc,2003-03-02,"Rayman's universe has fallen into a chaotic world of wicked powers, bizarre characters, and merciless combat. When Globox accidentally swallows the Lord of the Dark Lums, a fanatic army of trigger-happy Hoodlums wreaks total havoc to get their Lord back. Rayman's only chance is to purge the Dark Lum Lord from the manic Globox, scour the lands for new powers, and battle with hordes of Hoodlum soldiers. Even without arms or legs, Rayman can still unleash an arsenal of special powers and fighting moves.",77,8.5
6046,NFL Blitz 20-02,2002-03-18,NFL Blitz 2002 is the best arcade-style football game on the home market.,77,8
6111,I-Ninja,2003-12-04,"He might be small, but he's one angry Ninja. I-Ninja stars a consummate warrior who has spent years mastering his weapons and honing his skills. Challenged by the world's most wicked villain, Master O-Dor, and his menacing army of Ranx, the young ninja must now put his skills to use. With access to multiple weapons, including shurikens, swords, blowguns, and rocket launchers, guide I-Ninja through imaginative missions, mini-quests, and a face off with a menacing 150-foot robot. There is no challenge too big or risk to great for I-Ninja.",77,7.7
6336,True Crime: Streets of LA,2003-11-03,"As Nick Kang, your brutal reputation and lethal skills have landed you a nasty job: heading up an undercover task force to stop the Chinese and Russian gangs from terrorizing Los Angeles. Drive, fight, and blast your way through a massive array of unpredictable missions, using stealth techniques, martial arts moves, and an ask-questions-later arsenal. True Crime features a branching storyline that gives you the freedom to complete missions as you choose and face the consequences later. The hardcore streets of L.A. have met their match.",77,7.3
6337,Ultimate Muscle: Legends vs New Generation,2003-06-05,"As evil villains return to take over the world, a battle ensues between old and new superheroes. The wise trainer of both generations, Meat, has decided to pit the two generations against each other to decide which generation is the strongest of all time. In this epic battle, you can play as 20 different characters, each with different wrestling skills and signature finishing moves. Customize your character and play in Story mode or Versus and Tournament mode against three of your friends.",77,7
6338,Harry Potter and the Chamber of Secrets,2002-11-14,"Be Harry Potter in a new adventure with more magic, friends, and danger. In his sophomore year at Hogwarts School of Witchcraft and Wizardry, Harry stumbles upon a dark chapter in the school's past. In an effort to confront the powers at the heart of the Chamber of Secrets, you'll learn new spells, undertake new quests, make new friends, and challenge new adversaries. Do you dare take the chance that you might face the evil Lord Voldemort again?",77,8.1
6420,Second Sight,2004-09-21,"Join John Vattic, a man endowed with psychic abilities, as he attempts to escape a US medical facility. As you discover more and more of John's psychic powers, you'll slowly uncover the events that landed him in the hands of the researchers. You'll gain access to a variety of psionic abilities (such as Psi-Blast, Telekinesis, Projection, and Charm) and powerful weapons (including handguns, tranquilizers, and machine guns). Complete your objectives using a combination of shooting action and stealth tactics.",77,8.3
6494,Mortal Kombat: Deception,2005-03-01,"Mortal Kombat: Deception takes the series to the next level with multiple fatalities per character, interactive backgrounds, and new game modes. For the first time in the Mortal Kombat series, you can play a free-roaming Konquest mode, board games, and a puzzle game, in addition to the enhanced one-on-one fighting mode. Mortal Kombat: Deception supports online play for both the PS2 and Xbox Live and features online matches and tournaments as well as online gameplay capabilities for both the board game and puzzle modes.",77,8.4
6525,Gun,2005-11-08,"You can experience the lawless Wild West as gunslinger Colton White in the action title Gun. Traverse an expansive world where you'll encounter outlaws, Native Americans, corrupt lawmen, and army psychopaths. You can assault a fort, hunt for bounties, and upgrade your equipment as you battle through a variety of gameplay styles. Gun also features a story written by Hollywood script writer Randall Jahnson.",77,8.3
6602,Dead to Rights,2002-11-25,"Meet Jack Slate, a cop framed for murder and facing execution. Slate escapes from Iron Point Maximum-Security Penitentiary to bring down the criminals that framed. In Dead to Rights, you play the role of Slate, as he fights through the hard streets and corrupt enemies of Grant City. There are plenty of ways go about bringing the conspirators to justice--Jack can perform disarm moves, shoot different weapons, pick locks, fight hand-to-hand, and play minigames such as arm wrestling, bench press, and dancing. In this gritty, crime-noir inspired epic, you're always on the run.",77,7.5
6704,MLB Slugfest 20-04,2003-03-16,"MLB SlugFest is back with more aggressive-style baseball than ever. MLB Slugfest 20-04 delivers a blend of hardcore, lightning-fast gameplay combined with key baseball features that will please even the most diehard sports fan. Turbo running, fielding, batting, and throwing are essential skills in this game, which makes every play a highlight. Among your favorite MLB players from around the league, you can create your own team of superstars, and then work your way up to a World Series championship. With new moves, rosters, and the addition of the new Home Run Derby mode, this year's SlugFest hits home with awesome power.",76,
6710,Tony Hawk's American Wasteland,2005-10-18,Now you can cruise through LA without loading levels or stopping gameplay in Tony Hawk's American Wasteland. You can skate or BMX through a new story mode that takes you through all-new skate areas using tricks that have never appeared in previous Tony Hawk games. The cash that you earn can be used to customize your equipment and your skater by going to tattoo parlors and skate shops. Tony Hawk's American Wasteland also includes a classic mode that features classic Tony Hawk Pro Skater maps and objectives.,76,7.9
6743,Call of Duty 2: Big Red One,2005-11-01,Call of Duty 2: Big Red One is a World War II shooter focused on the actions of the US Army's First Infantry Division.,76,7.9
6774,Pool Paradise,2004-06-30,"Penniless on an idyllic South Pacific desert island, you discover a variety of pool tables scattered around the beach and in various huts. On the beach, sheltered under the palm trees, is a practice table where you can enhance your skills and watch the waves rolling in. When you feel you are good enough, you can enter the Competition Hut and start climbing the championship ladder. There are 11 sets of pool rules and 30 different computer opponents for you to challenge. It's not all over if you lose everything; there's a loan shark to lend you more cash--or bite your head off.",76,
6777,WWE WrestleMania XIX,2003-09-08,"The legacy continues with WrestleMania XIX, which features deeper move sets and a more strategic reversal system. Choose among an updated list of top WWE superstars, each with realistic abilities, including strength, speed, and stamina. You can become a legend by battling your way through five stages and more than 25 missions in an effort to destroy Vince's empire. Team up with Stephanie McMahon along the way as you win back your status in the WWE.",76,8.7
6778,Disney's Extreme Skate Adventure,2003-09-04,"Disney characters step out of the movies and onto skateboards in Disney's Extreme Skate Adventure. You can play as your favorite Disney and Pixar characters, such as Buzz Lightyear and Woody from Toy Story 2, Simba and Rafiki from The Lion King, and Young Tarzan and Terk from Tarzan. Now you can skate, pull off tricks, and solve puzzles in all the exciting places you've seen in the movies, including Pride Rock, the Jungle Treehouse, and Pizza Planet.",76,7.6
6780,Spider-Man: The Movie,2002-04-15,"Spider bites can sometimes turn you into a superhero, as in the case of Peter Parker in Spider-Man: The Movie. Assume the role of Peter, a good-hearted teenager bitten by a genetically engineered spider, which gives him muscles, incredible strength, and spider-like abilities. You'll have to learn how to control your powers including Spider Sense, web-slinging, and wall crawling, and the all-new aerial combat moves. The world's toughest villains, including Shocker, Vulture, and the Green Goblin will all be after you. Are you up for the challenge?",76,7.3
6918,FIFA World Cup: Germany 2006,2006-04-24,"2006 FIFA World Cup features 12 official stadiums used at 2006 FIFA World Cup Germany and stadiums from each qualifying region. Gamers can play as their favorite team from qualification right through to a virtual reproduction of the tournament in Germany. With enhanced player animations, EA SPORTS has emulated close to 100 of the world's superstars, capturing their playing styles and individual likenesses. In addition to enabling gamers to participate in the 2006 FIFA World Cup Germany by taking control of one of 127 national teams, the game features new compelling modes of play, including the groundbreaking Global Challenge that tests even the most hardcore soccer fan by recreating classic moments in FIFA World Cup history. Furthermore, the game supports up to eight-way multiplayer matches and features a plethora of in-game unlockable content such as legendary players and exclusive apparel.",76,6.5
6993,Donkey Konga,2004-09-27,"Join Donkey and Diddy Kong as they drum their way through both old and new hits. With the new DK Bongo drum controller, you can drum and clap through this musical adventure. The game features songs that range from kids' medleys to classical and pop music. Connect up to four DK Bongo controllers for single-player jam sessions or multiplayer matches. Only you can help Donkey and Diddy realize their dream of becoming famous, earning money, and buying all the bananas they could ever want.",76,7.9
7034,Beach Spikers: Virtua Beach Volleyball,2002-08-12,"Beach Spikers delivers intense beach volleyball action for up to four players, and it showcases beautiful female athletes as they battle it out under the summer sun. You must cooperate and compete as you take control of bikini-clad athletes and go two-on-two at the net. Those craving a deeper experience can create their own athlete and teammate and enter the all-new World Tour mode. With each win, you'll compete to earn attributes and use a mixture of encouragements and insults to develop your teammate's AI.",76,8.3
7068,NBA Live 06,2005-09-26,"NBA Live 06 continues the NBA live franchise and boasts a set of new features. Improved transition play captures the speed and feel of a NBA fast break, and increased attention to interior defense delivers the physicality of an NBA game. NBA Live 06 allows you to play as players in the NBA who can exhibit superstar styles like 'Playmaker' or 'Stopper'. These stars have their own controls and visual modes allowing them to dominate lesser players.",76,
7104,WWE Day of Reckoning 2,2005-08-29,"In the sequel to WWE Day of Reckoning, you must fight your way back to the top of the wrestling ladder. WWE Day of Reckoning 2 features new legendary fighters, a new story mode, and more.",76,6.1
7118,"WarioWare, Inc.: Mega Party Game$!",2004-04-06,"Wario is back in the video game biz, and this time the tightfisted microgame master is servin' up some insane party games on Nintendo GameCube. The 200+ hysterical microgames from Wario Ware, Inc.: Mega Microgame$ are making a triumphant return on the big screen, supported by wildly creative multiplayer matches starring Wario's crazy crew of video game developers.",76,8.1
7206,Battalion Wars,2005-09-19,"A global conflict has reached a stalemate in the console version of the Game Boy Advance series Advance Wars. The evil Kaiser Vlad, seeking to take advantage of the standoff, has assembled an army of shock troops, forcing The Western Frontier and the Tundran Territories to ally and fight back. Battalion Wars is a real-time strategy game that lets you control teams of soldiers and vehicles and lead them through more than 20 missions, using a variety of weapons and tactics.",76,8.6
7207,Super Mario Strikers,2005-12-05,"Nintendo's foray into sports titles continues with Super Mario Strikers, a new soccer game that's unlike anything ever to hit the pitch. Whether players are freezing their opponents with an ice-cold shell, unleashing a spiny shell on their hapless opponents or making entire teams flee in terror with a roving Chain Chomp, they're sure to see something new around every corner kick. Super Mario Strikers features all the favorite characters from the Nintendo universe, as well as four-person multiplayer action that will have players and their friends cheering all night long. Get ready for the world cup of gaming.",76,8.6
7208,Mario Superstar Baseball,2005-08-29,"Continuing the tradition started by such games as Mario Power Tennis and Mario Golf: Toadstool Tour, Mario Baseball lets you play in arcade-style baseball. You can clear all the trials in Challenge mode, or sit down for a game in the Toy Field. With multiplayer options for up to four players, wild, character-specific power moves, intense minigames, and more than 50 characters from the Mario universe, Mario Baseball offers a complete arcade baseball experience.",76,8.4
7262,Ultimate Spider-Man,2005-09-21,"Based on the comic book of the same name, Ultimate Spider-Man lets you play as either the hero Spider-Man or his arch-nemesis, Venom. Use the unique combat techniques of either Spider-Man or Venom to battle a host of Spider-Man characters. Artistic contributions by the creators of the series make for an authentic Spider-Man experience.",76,7.8
7318,MX Superfly,2002-06-25,"The excitement of motocross racing and freestyle is now available in MX Superfly. The game features expanded career modes, all-new minigames, top-notch pros, and unbelievable stunts including a freestyle track editor. Reap the rewards of racing through an entire season of intense motocross action while upgrading your gear and bike along the way. For free ride action, you can compete in the new freestyle career mode, dazzling the crowd with new tricks and dangerous maneuvers. Or simply ride the open terrain searching for secret areas without the burden of competition.",76,7.4
7321,Tak: The Great Juju Challenge,2005-09-19,"The third chapter in THQ's Tak series lets the player reprise the role of Tak, a shaman who uses magic to defeat enemies. Tak: The Great Juju Challenge features a new cooperative mode in which two players can solve puzzles together.",75,8.1
