index,name,release_date,summary,meta_score,user_review
1931,Bomberman Live,2007-07-18,"[Xbox Live Arcade] Drop bombs with reckless abandon and blast your enemies into oblivion. Compete with up to eight players online as you battle through eight exotic arenas with your own customized Bomberman. Unleash your fury in ongoing tournaments to prove you're the best. Choose from any of eight all new arenas and start dropping your bombs, kick fiery surprises across the arena, and send your enemies to their doom. Ongoing tournaments will allow you to compete globally to determine who's the best Bomberman of all. Each Bomberman can have a custom head or hat, facial expressions and features, and a costume. There are over 10,000 custom possibilities, so you may never see another Bomberman exactly like yours. One of the greatest game series of all time comes to Xbox LIVE Arcade. Take control of your customized Bomberman and use your bombs to knock out your opponents, discover upgrades, and dominate the arena. [Microsoft]",84,8
1967,Viva Pinata,2006-11-09,"Viva Pinata is a customizable, social and spontaneous game that invites players of all ages and skills to explore an immersive world where they are challenged to create and maintain a living garden ecosystem that grows in real time. Beginning with a few basic tools, players build and take control of their environment to attract and host more than 60 species of wild pinata, utilizing hundreds of customizable elements to create their very own distinctively unique thriving paradise. Viva Pinata gameplay continues to evolve with new content available via the Xbox Live service and the ability to play, trade and interact with more than 2 million gamers via the online service. [Microsoft]",84,8
1988,'Splosion Man,2009-07-22,"[Xbox Live Arcade] Fools they were, to tread where knowledge should stay forbidden. For what emerged was not a man - it was Splosion Man. ""And all who saw him were 'sploded, for he was the fire and they were but meat."" Able to 'splode himself at will, Splosion Man launches his way through levels, an uncontainable force. From Twisted Pixel Games, developer of the award-winning The Maw, comes a single- or co-op multiplayer experience that 'splodes like no other. Play through 50 single-player levels split into three environmentally different chapters as Splosion Man escapes the underground Big Science Labs where he was created. Multiplayer action: Jump into 50 multiplayer levels supporting up to four player co-op split into three different chapters. Bonuses: Get free unlockable premium dashboard theme, gamerpics, and Avatar accessories. Visual style: The personality and humor shine through in film-like cinematics and hundreds of in-game animations. Vivid and colorful graphics advance character animation and emotion. Hours of fun: Splosion Man is a retail game's amount of content that can be downloaded from the comfort of your own living room. Musical talent: The original music score is from award-winning composers Joshua R. Mosley (single-player levels) and John DeBorde (multiplayer levels). [Twisted Pixel]",84,7.8
1992,Beyond Good & Evil HD,2011-03-02,"Featuring epic boss fights, puzzle-solving and stealth-based games, Beyond Good & Evil broke the barriers of traditional action-adventure gameplay when it was released in 2003. The story follows Jade, and investigative reporter and martial artist, who works with a resistance agency to uncover a government conspiracy and reveal their horrific secrets. As Jade, players are tasked to solve puzzles, fight enemies, and obtain photographic evidence.",84,8.6
2023,Top Spin 4,2011-03-15,"Top Spin 4 is the latest iteration in the tennis sim, bringing 25 playable pros as well as the ability to create your own star.",84,8.3
2025,Battlefield 3,2011-10-25,"As bullets whiz by, walls crumble, and explosions throw you to the ground, the battlefield feels more alive and interactive than ever before. In Battlefield 3, players step into the role of the elite U.S. Marines where they will experience heart-pounding single player missions and competitive multiplayer actions ranging across diverse locations from around the globe including Europe, Middle-East and North America.",84,7.5
2026,UFC Undisputed 2010,2010-05-25,"UFC Undisputed 2010 is the only mixed martial arts (MMA) videogame this year that delivers the action, intensity and prestige of the Ultimate Fighting Championship. Players navigate a roster of more than 100 prolific UFC fighters, each fully rendered to convey a photorealistic appearance. Prominent UFC personalities, including commentators Joe Rogan and Mike Goldberg, veteran voice of the Octagon Bruce Buffer, the Octagon Girls, referees, trainers and more, return to showcase an authentic and memorable UFC videogame experience. Enhanced combat offers players a new Sway System with full upper body and head movement that allows for the dodging of attacks. On the ground, a new Posture System enables players to deliver stronger, fight-ending strikes from every position. In addition, players manage Octagon control with new strikes, submissions, transitions and cage positions, as well as experience added realism with the introduction of Southpaw stance. Players also enjoy customizable freedom with created fighters by combining moves from numerous MMA disciplines, including new moves taken from Sambo, Karate and Greco-Roman Wrestling, to become true mixed martial artists. [THQ]",84,6.7
2033,Assassin's Creed III,2012-10-30,"It's 1775. The colonies are on the verge of revolt. Assume the role of Connor, an assassin sworn to achieve liberty for his people and his new nation. To accomplish this, you will pursue your enemies across an open world. You will utilize your killing power in a violent pursuit that will see you traverse chaotic city streets and blood-soaked battlefields in the dangerous American frontier and beyond. You will encounter legendary heroes of American history, and with them you will conspire to annihilate those who threaten to bring down Liberty itself. Assassin's Creed 3.",84,6.8
2042,Outland,2011-04-27,"Outland puts players in the middle of a world of balance and chaos where their efforts allow them to bridge the ancient divide, or doom the world to destruction. Each player’s adventure will take them between light and darkness and force them to adapt to an ever-changing world. This light versus dark core gameplay is inspired by the arcade classic Ikaruga.",84,7.4
2047,Mass Effect 3: Citadel,2013-03-05,"When a sinister conspiracy targets Commander Shepard, you and your team must uncover the truth, through battles and intrigue that range from the glamour of the Citadel's Wards to the top-secret Council Archives. Uncover the truth and fight alongside your squad - as well as the cast from the original Mass Effect and Mass Effect 2, including Urdnot Wrex!",84,8.3
2052,NBA 2K7,2006-09-25,Be a Sharpshooter - The award winning technical achievement of 2K6 is new and improved. Take complete control of all of your shots with the shot stick. Run the Streets - Hit the street courts and showcase your playground game with completely all new streetball mode. Virtual Identity Profile - Learn the play style of your friends and foes with the V.I.P. System. The Association - Be the GM of your NBA team with the deepest Franchise Mode around. [2K Sports],84,7.8
2060,Devil May Cry 4,2008-02-05,"Fear resonates in the underworld as a new protagonist crosses paths with a familiar hero who seemingly inexplicably slaughters countless people. Long ago the Dark Knight Sparda awoke to justice and rebelled against the dark emperor, to wage a one-man war to save humanity. Thousands of years later, a religious organization worships this renowned savior and has taken it upon themselves to rid the world of all demons. Residing in Fortuna, a castle city on the coast, this ""Order of the Sword"" has an elite group of ""Holy Knights"" dedicated to carrying out this very creed. Rising among the ranks, a young cynical warrior named Nero witnesses Sparda's legendary son Dante slaughter countless ""knights"". Has the renowned devil hunter turned his back on mankind? What does this encounter mean for these two individuals and why has destiny brought them together? In Devil May Cry 4, players control the formidable Nero who comes to grips with his newly found power as his beliefs and allegiance are tested. Continuing the legacy of fast paced action synonymous with the series, Devil May Cry 4 pushes the envelope of excellence even further with the inclusion of a new combat system that incorporates Nero's ""Devil Bringer"". This new feature has players delivering overwhelming damage to enemies with non-stop combos, while gaining new power for Nero's right arm. [Capcom]",84,8.4
2062,Guitar Hero: Metallica,2009-03-29,"Guitar Hero: Metallica takes music fans through the band’s fabled library of songs, plus the music and musicians who influence them. When the house lights go down, virtual rock stars across the globe will shred, drum and wail to an explosive set list featuring over 45 tracks from Metallica’s illustrious career and a wide variety of other legendary artists personally selected by the band, such as Queen, Foo Fighters, Bob Seger, Lynyrd Skynyrd, Slayer and Judas Priest. Featuring tracks from every Metallica studio album, the complete Guitar Hero Metallica on-disc set list includes their following hits: All Nightmare Long, Battery, Creeping Death, Disposable Heroes, Dyers Eve, Enter Sandman, Fade To Black, Fight Fire With Fire, For Whom The Bell Tolls, Frantic, Fuel, Hit The Lights, King Nothing, Master of Puppets, Mercyful Fate, No Leaf Clover, Nothing Else Matters, One, Orion, Sad But True, Seek And Destroy, The Memory Remains, The Shortest Straw, The Thing That Should Not Be, The Unforgiven, Welcome Home (Sanitarium), Wherever I May Roam, and Whiplash. Complementing Metallica’s intensity are 21 rockin’ tracks personally chosen by the band, including ""War Ensemble"" by Slayer. [Activision]",84,8.1
2073,Sid Meier's Civilization Revolution,2008-07-08,"Civilization Revolution offers players a chance to experience the epic empire-building world of Civilization in an all new accessible, visually immersive, and action-packed world specifically designed for the console and handheld gamer. Delivering Civilization's renowned epic single-player campaigns featuring vast re-playability and unmatched addictive gameplay as well as revolutionary features like real-time interaction with leaders and advisors, extensive multiplayer capabilities and integrated video and voice chat, it transports the Civilization series to a level of gameplay that fans have never seen before. Some of the key features that resonate with fans of strategy games and the Civilization franchise include 16 civilizations to master and lead to victory, an array of famous historical leaders to play as or compete against, and accessible maps and streamlined time scale for quicker games, intense combat, and constant action. In online multiplayer mode, players compete for world conquest and glory among their peers as they battle in teams, head-to-head or epic free-for-all matches. In addition, auto-matching, ranked games, leaderboards, achievements, downloadable extra content and integrated video and voice chat make the online play more versatile and fun than any previous version of Civilization and will allow players to see where they stand against the competition. Finally, the position of ruler of the world can be settled online. [2K Games]",84,8
2096,The Walking Dead: Episode 2 - Starved for Help,2012-06-27,"3 months after the events of episode 1, starvation forces the group to look for food from strangers. In a world where the living can be more dangerous than the undead, this is a risky move, but you’ll soon learn how far you’ll go to survive. How will the choices you made in episode one affect your story?",84,8.5
2122,BioShock Infinite: Burial at Sea - Episode Two,2014-03-25,"In this DLC pack, you become Elizabeth as she seeks to bring closure to her story, and to BioShock Infinite's. Like Episode 1, this DLC features Rapture as you've never seen it before and gameplay has been modified to give the player an original BioShock combat experience that merges the best parts of BioShock and BioShock Infinite.",84,8.7
2111,Stacking,2011-02-09,"Stacking is the second downloadable game produced by THQ and the award-winning Double Fine Productions. The adventure of Stacking requires players to capture and stack dolls together, then use each doll's unique abilities to solve the game's challenges. As more puzzles are solved, new dolls are acquired and the game's visually lush, carefully constructed story unfolds.",84,8.1
2114,F1 2011,2011-09-20,"In F1 2011 players will be challenged to ‘Be the driver, live the life, go compete,’ with wide-ranging technical and gameplay advancements on and off track and vastly extended competitive and co-operative multiplayer components. F1 2011 will feature all of the official teams, drivers and circuits from the highly anticipated 2011 FIA FORMULA ONE WORLD CHAMPIONSHIP, including the current FIA FORMULA ONE Drivers’ World Champion Sebastian Vettel. The 2011 season also sees the debut of the 2011 FORMULA 1 GRAND PRIX OF INDIA at Delhi’s Jaypee International Race Circuit and the return of the iconic Nürburgring to the calendar.",84,7.2
2124,NBA 2K9,2008-10-07,"Improved facial and skin textures, better uniforms, improved eye movement and more realistic crowd reactions bring the game alive like never before. Analyst Clark Kellogg and sideline reporter Cheryl Miller join color commentator Kevin Harlan to create one of the most knowledgeable broadcast teams in the game. End each quarter with enhanced, multiple angle replay highlights, and be rewarded like never before with all-new, true-to-life celebration sequences after you capture the NBA championship. [2K Sports]",84,7.1
2152,Worms 2: Armageddon,2009-07-01,"[Xbox Live Arcade] Ten years on from Worms Armageddon and the turn-based mayhem and destruction continues! Worms 2: Armageddon is the most fully-featured digital version of the game ever. With four player online and offline multiplayer, voice support, a raft of new weapons (including the return of some iconic weapons from the past), all-new high-definition landscape themes, new play modes, hats, skins, speech-banks, loads of other customization and to top it all off, a highly-involving single player experience with tutorials, deathmatches, races, fort games, and puzzles. It's a package as high on fun as it is destruction. [Team17 Software]",84,7.9
2184,DJ Hero,2009-10-27,"DJ Hero drops the needle with a completely fresh experience and legendary artists including Black Eyed Peas, 50 Cent, Justice, Marvin Gaye, Beck, Beastie Boys and N.E.R.D. DJ Hero features more than 100 individual songs that have been transformed into more than 80 exclusive, original mixes by superstar DJs including DJ Shadow, DJ Z-Trip, DJ AM, and the legendary Grandmaster Flash. With an innovative, new turntable controller and the hottest music collection of original music, DJ Hero is a unique new social music gaming experience that excite the millions of dance club music fans who can now play along to hit songs from a range of genres including hip-hop, R&B, pop, rock and electronica allowing them to rule the party with original mixes. Joining the internationally acclaimed DJ, producer and recording artist DJ Shadow, who has been consulting and contributed several mixes for DJ Hero, and making their video game debuts, DJ Z-Trip, a founder of the mashup movement who’s known worldwide for his sold out shows and eclectic style, and DJ AM, one of the world’s premier and most in-demand DJs today, appear as in-game characters and have each created multiple exclusive mixes for DJ Hero. In DJ Hero, faces in the crowd are transformed into the life of the party as the game’s turntable controller - created exclusively for DJ Hero and featuring familiar DJ tools including a fully-rotating turntable, sample buttons, effects dial and cross fader - immerses fans into the authenticity of DJ culture and a sea of music. By utilizing and mastering various DJ techniques including scratching, blending, cross fading and sampling, while leaving room for creative expression with a variety of effects and player chosen samples and scratches, gamers rule the party performing music as only a DJ can. Social expression is heightened with euphoric multiplayer gameplay where two DJs can battle competitively or have a player join in to emcee over any track in the game with a mic. Additionally, gamers can rock together as DJ Hero features DJ-guitar exclusive mixes played with a turntable controller and Guitar Hero guitar controller. [Activision]",84,7.9
2187,Bulletstorm,2011-02-22,"Bulletstorm's array of distinct skillshots produces unprecedented levels of frantic gameplay. The skillshot system rewards players for laying waste to enemies in the most imaginative way possible. The more insane the skillshot, the more points players collect to upgrade and unlock weapons, which in turn allows them to execute even more inventive moves and exaggerated skillshots.",84,7.6
2193,Fallout: New Vegas,2010-10-19,The latest game in the post-nuclear RPG series is being developed by many members of the Fallout 1 and 2 team at Obsidian Entertainment using the Fallout 3 engine.,84,8.6
2212,Saints Row: The Third,2011-11-15,"Years after taking Stilwater for their own, the Third Street Saints have evolved from street gang to household brand name, with Saints sneakers, Saints energy drinks and Johnny Gat bobble head dolls all available at a store near you. The Saints are kings of Stilwater, but their celebrity status has not gone unnoticed. The Syndicate, a legendary criminal fraternity with pawns in play all over the globe, has turned its eye on the Saints and demands tribute. Refusing to kneel to the Syndicate, you take the fight to a new city, playing out the most outlandish gameplay scenarios ever seen. Strap it on.",84,7.7
2219,Skate 2,2009-01-21,"Skate 2 picks up five years after the original Skate, a period marred by an unspeakable disaster that left San Vanelona in ruins. Within that time, Mongocorp rebuilt the city but their zealous protection of private property has put a damper on the once thriving skate population. Equipped with double the bag of tricks, gamers are tasked to rebuild their career and revive the New San Vanelona skate scene. With their ability to get off-board to move objects around and with help from a crew of locals, players embark on a mission to take back the city, one spot at a time. Along the way, they need to get coverage, earn sponsorships, own challenges and enter contests, including a coveted invite to etnies GvR competition. [Electronic Arts]",84,8.1
2235,Borderlands,2009-10-20,"As the first title in an all-new sci-fi action franchise, Borderlands combines the best elements of Gearbox Software's first-person action titles with player customization and vehicular combat. Borderlands features a unique content generation system allowing for near-endless variety in missions, environments, enemies, weapons, item drops and character customization. Borderlands is a cooperative experience, allowing for multiple players to share the same game experience simultaneously online. Players can freely join or leave each other’s games at anytime, or choose to play in the full single-player mode. Borderlands features life-like character animations, impressive real-time physics, and customizable vehicles. More details to follow. [2K Games/Gearbox Software]",84,8.1
2240,Madden NFL 11,2010-08-10,"Madden NFL 11 promises to redefine the way you experience the game of football. SIMPLER: From 350 plays down to 1, the all-new GameFlow system puts you in the helmet of an NFL quarterback to execute an authentic, situational game plan, one play at a time. QUICKER: 60 minute game times reduced to as little as 30 minutes; spend more time on the field and less in the playbook. FULL games, HALF the time. DEEPER: Madden NFL 11 includes all-new 3-on-3 Online Team Play, improved animations, more intuitive controls, and Madden NFL Ultimate Team...all to the play-by-play of Gus Johnson. [Electronic Arts]",84,5.8
2275,FIFA 14,2013-09-24,"Pure Shot promises to let FIFA fans feel what it is like to connect with the perfect strike while a brand new ball physics system called Real Ball Physics ensures the trajectory of the ball behaves as it would in real life. With Teammate Intelligence in FIFA 14, players have better decision-making and teams play smarter on both the attack and defense to bring the beauty of the game to life.",84,4.3
2284,The Walking Dead: Season Two Episode 5 - No Going Back,2014-08-27,The final episode of a five-part game series set in Robert Kirkmans award-winning zombie apocalypse.,84,8.7
2294,Might & Magic: Clash of Heroes,2011-04-13,"Might and Magic Clash of Heroes takes place 40 years before the Heroes V saga. Scattered across five different regions of Ashan, 5 special heroes must travel their own dangerous paths to grow in strength, unravel a demonic plot, and ultimately save the world from Chaos.",84,8.2
2295,Child of Eden,2011-06-14,"Child of Eden thrusts the player into the center of a battle to save Project Lumi, a mission to reproduce a human personality inside Eden, the archive of all human memories. As the project nears completion, the archive is invaded by an unknown virus. The player's mission is to save Eden from the virus, restoring hope and peace.",84,7.9
2304,Resident Evil 4 HD,2011-09-20,"Resident Evil 4 marks a new chapter in the Resident Evil series. You'll rejoin Leon S. Kennedy six years after his first mission as a rookie cop from Resident Evil 2. Now a US agent, Leon is on a top secret mission to investigate the disappearance of the president's daughter. As Leon, you must make your way to a mysterious location in Europe, where new enemies await. Take them down by using enhanced aim-and-shoot features and a new action button.",84,8
2321,Vanquish,2010-10-19,"Directed by Shinji Mikami, VANQUISH is a sci-fi shooter of epic proportions with a fast, fluid and frenetic combat system, and an engaging and immersive storyline. Players take the role of Sam, a government agent kitted out with a futuristic battle suit, in a near future world where nations war over the planet's remaining energy resources. A versatile fighter with a huge arsenal of weaponry at his disposal, Sam also has an array of martial arts skills that he can use to take down his robot enemies.",84,9.2
2328,Tiger Woods PGA Tour 09,2008-08-26,"This year's Tiger features dynamic, personalized gameplay via Tiger Woods' personal coach, Hank Haney. Looking to drive the ball long and straight? Trying to nail the pin with the approach shot? An all-new addition to this year’s game, Haney will assist gamers as they hit the links and try to advance their career to win the FedExCup. In Tiger Woods PGA Tout 09, a player's skill level is dynamic, constantly adjusting throughout the round just as it would during a real afternoon out on the links. Following each round, Haney will deliver customized feedback on a player's performance. This feedback system allows all gamers, rookies or PGA TOUR pros, to compete and enjoy the game at any level. EA SPORTS GamerNet is a ground-breaking online innovation that features a refined, easy-to-use interface in Tiger Woods PGA Tour 09. EA SPORTS GamerNet challenges, such as long drive, approach shots and putting will be delivered instantly throughout all game modes and players have the ability to post their challenges from the fairways. EA SPORTS GamerNet also features an all-new daily leaderboard and challenges customized to fit an individual's playing style. Online play has also been enhanced with Simultaneous Play. This all-new online engine gives up to four players the ability to play each hole at the same time, allowing players to get in a rhythm, swing when they are ready and make one round of golf even faster and more competitive than ever before possible. [Electronic Arts]",84,7.7
2334,F1 2010,2010-09-22,"In F1 2010 gamers will take on the full, expanded grid in a variety of game modes including Grand Prix, Championship, Time Trial and an extensive, innovative Career mode. F1 2010 will also feature a highly advanced damage model, fully dynamic weather system and extensive competitive multiplayer options.",84,7.6
2362,Borderlands 2: Mr. Torgue's Campaign of Carnage,2012-11-20,"Come into Mr. Torgue’s Campaign of Carnage and see if you have what it takes to become champion of this brand new storyline in Borderlands 2. Fight for the Big Loot against some of the baddest baddies in Pandora, including hordes of Biker Bandits. Also, take special quests from Tiny Tina, Moxxi and others for extra rewards. And don’t forget to bring your friends -- those higher levels get rather tough.",83,8.2
2378,Battlefield 1943,2009-07-08,"[Xbox Live Arcade] Using the Frostbite engine, Battlefield 1943 takes players back to WWII. The game offers hours of 24 player multiplayer action over three classic and tropic locations; Wake Island, Guadalcanal and Iwo Jima. Delivering the award-winning through-the-gun and vehicle warfare online experience DICE is best recognized for, Battlefield 1943 has players battling in ruthless aerial dog fights and intense trench combat. [Electronic Arts]",83,7.9
2416,Darksiders II,2012-08-14,"Awakened by the End of Days, Death, the most feared of the legendary Four Horsemen, embarks on a journey to redeem his brother's name. Become the terrifying force which everyone fears but nothing can escape.",83,8.2
2424,Battlefield 3: Back to Karkand,2011-12-13,"Battlefield 3: Back to Karkand is a massive themed expansion pack featuring four of the most loved maps from Battlefield 2, boldly reimagined for Battlefield 3 with the power and destruction of the Frostbite 2 engine. It also gives you classic weapons and vehicles from Battlefield 2, unique dog tags, and all-new Assignments.",83,6.9
2426,N+,2008-02-20,"[Xbox Live Arcade] In a futuristic world of inadvertently homicidal robots, a daring ninja must use deft acrobatic skill and guts of steel to survive. N+ is a peerless action-puzzle platformer with more than 300 levels in which to hone your ninja reflexes, plus a built-in level editor for when you're hungry for more. N+ also features unique, physics-based controls, stylish graphics, unlimited lives, competitive and cooperative multiplayer, plenty of gold, and several flavors of sweet, sweet action. Running, jumping, and dying in an unpleasant-yet-comical manner has never been more fun. N+ features run-and-jump gameplay with hilarious ragdoll physics. It's easy to get into, but challenging enough for the hardcore gamer. Featuring well over 300 all-new levels, the game also includes a built-in level editor for players to create their own levels. Additional level packs, including the classic N levels from the PC version, and multiplayer level packs, will be available in the future. Multiple cooperative and competitive multiplayer modes are included. Try survival, race, or co-op play. Each level can be replayed to see how fast you completed the level. Check out additional ninja costumes for both single-player and multiplayer games, and skin your dashboard the N+ way. [Metanet Software]",83,8.3
2428,Fallout 3: Point Lookout,2009-06-23,"(Downloadable Content) Buy a ticket and hop onboard the Duchess Gambit, as Tobar the Ferryman takes you to the strange seaside town of Point Lookout. What secrets does the dilapidated boardwalk hold? Who lives in the sprawling mansion? Why is the Punga Fruit so important? And what horrors lie in the depths of the murky swamp? Point Lookout is the most open-ended DLC yet, and allows you to explore an entirely new and expansive gameplay area any way you’d like. A completely new questline allows you uncover the town’s hidden secrets, and wield powerful new weapons like the Double-Barrel Shotgun against the swamp’s dangerous, and deformed, denizens. So venture to Point Lookout, if you dare. Just pray it’s not a one-way trip. [Bethesda Softworks]",83,8.2
2449,Halo 3: ODST,2009-09-22,"Halo 3: ODST returns players to familiar ground on a vital, top-secret mission. The gripping story, cooperative campaign and new multiplayer content will have Halo fans ""Preparing to Drop."" The new game brings the perspective of new characters to the Human-Covenant struggle, as it explores the ODST, or Orbital Drop Shock Troopers. Follow the story of the legendary ODSTs or Orbital Drop Shock Troopers as they drop into the ruined city of New Mombasa, looking for clues behind the Covenant's catastrophic attack on the city. A new hero: Prepare to drop. Known for their courage, valor and at times, insanity, Orbital Drop Shock Troopers are among the fiercest UNSC soldiers, priding themselves on being the first unit deployed into hostile situations. While not as large or supernaturally gifted as their Spartan comrades, these Hell Jumpers more than compensate with their ferocious attitudes and unwavering nerve. Multiplayer: All the traditional features of Halo 3 multiplayer will be included in the new game, including full-featured integration with the Forge map editor. [Microsoft]",83,7.6
2461,DiRT,2007-06-19,"(Formerly known as ""Colin McRae Rally 2007"" or ""CMR '07"") After a two-year break for the series, Codemasters Studios' designers have created a reinvigorated McRae experience. The new Colin McRae title goes beyond the series' point-to-point rallying to deliver the most diverse selection of extreme off-road competitions. Sensational gravel, mud and dirt racing events from the world over include perilous Hill Climb and collision-packed Rally Cross events. International rallying competitions are also featured, with official cars on tracks based on real roads and locations around the globe. The title also expands on beat-the-clock racing and includes events with multiple cars on track to satisfy anyone who wants to push their on-the-edge driving just that bit further. [Codemasters]",83,7.5
2469,Resident Evil 5,2009-03-13,"The biohazard threat has not ended: Just when it seemed that the menace of Resident Evil had been destroyed, along comes a new terror to send shivers down players' spines. Chris Redfield, returning Resident Evil hero, has followed the path of the evil literally around the globe. After joining a new organization, Chris heads to Africa where the latest bioterrorism threat is literally transforming the people and animals of the city into mindless, maddened creatures. He is joined by a new partner, Sheva Alomar, who lends her strength, intelligence and sharp-shooting skills to the mission. In order to survive, Chris and Sheva must work together to take on the challenges of discovering the truth behind this evil plot. Utilizing a revolutionary new 2-player co-op mode of gameplay, players assume control of either Chris or Sheva and experience Resident Evil in new ways. In Resident Evil 5, Capcom has players fearing the daylight as much as they have feared shadow in previous games. [Capcom]",83,7.5
2478,Street Fighter X Tekken,2012-03-06,"Welcome to Street Fighter X Tekken, where Street Fighter and Tekken series' stalwarts Ryu, Chun-Li, Kazuya Mishima and Nina Williams headline a memorable cast of your favorite fighters in a tag battle dream match for the ages. Street Fighter X Tekken (SFXT) is a 2 vs. 2 tag team-based fighting game where players can freely tag in and out between partners. The game promises to marry the styles of both a 2D and 3D fighting game for a fresh take on the genre. Fans from each series will also be able to play with either Street Fighter's traditional 6 button layout or Tekken's 4 button layout. Players who are new to either series will be able to join in on the fun with an easy-to-understand battle system that promises excitement and countless hours of fun. [Capcom]",83,4.5
2482,Call of Duty: Black Ops II,2012-11-13,Call of Duty: Black Ops II injects players into a potential near future - a Twenty-First Century Cold War in which technology and weapons have merged to create a new generation of warfare. Black Ops 2 introduces players to a diabolical villain named Raul Menendez who hijacks the US military infrastructure to advance his own agenda. Take control of the power of near-future technology and next-gen robotics to pull the world back from the brink of annihilation.,83,5.3
2497,Persona 4 Arena,2012-08-07,"Persona 4 Arena uses hand-drawn, high definition 2D anime-style fighters and colorful, over-the-top special effects to bring to life a roster of fighters from Persona 3 and Persona 4.",83,4.6
2501,Sine Mora,2012-03-21,"SINE MORA is a horizontal shoot'em up that provides a unique take on challenge, where time is the ultimate factor. Mixing classic shooter sensibilities with contemporary presentation, SINE MORA is a shmup that offers a Story Mode that weaves an over-the-top tale and an Arcade Mode that provides deep, satisfying gameplay to challenge fans of the genre. With many ways to manipulate time, SINE MORA features over 60 weapon combinations to complete each beatifully-crafted stage that form fits to the player's skills with scaling difficulty. Soundtrack composed by Akira Yamaoka and featuring boss designs by Mahiro Maeda. [Microsoft]",83,7.4
2505,Need for Speed: Shift,2009-09-15,"Need for Speed SHIFT brings a true driver's experience to some of the world's most iconic racing tracks, including the storied Brand's Hatch in the UK. The game also features the largest roster of high-performance cars in Need for Speed history including race cars such as the Pagani Zonda F, Porsche 911 GT2 and Lotus Elise. Players are thrust into the loud, intense, and athletic experience of racing a car from the driver's perspective through the combination of perception based G-forces, the hyper reality of the cockpit view, and the all-new brutally disorienting crash dynamic. Need for Speed SHIFT features an accurate, accessible physics-based driving model that allows you to feel every impact, every change of track surface and every last bit of grip as you push yourself to the edge. [Electronic Arts]",83,6.5
2509,Need for Speed: Most Wanted,2005-11-16,"Combining the thrill of illicit street racing and tuner customization with the intensity of strategic police pursuits that rivals any Hollywood-style chase scene, Need for Speed Most Wanted challenges players to become the most notorious and elusive street racer. Players instantly feel the thrill of the ride as they hit the streets in an open world environment where drivers can tune their cars to compete against any class of vehicles or use their wits to out-fox the law to satisfy their need for speed. Need for Speed Most Wanted delivers a unique, fast-paced and gripping ride in the racing genre as players build up their Rap Sheet and street cred to move their way up the Black List to become the most wanted racer on the streets. Players go head-to-head with the top drivers on the scene as well as strategically evade more than half dozen cops at any one time. Also included are a dynamic open world, new gameplay and customization as well as tuners, supercars, muscles and sports cars. [Electronic Arts]",83,8.5
2549,Dark Souls II: Crown of the Ivory King,2014-09-29,"'DARK SOULS II Crown of the Ivory King' is the third of 3 large-scale DLC additions to DARK SOULS II, and includes all-new stages, maps, boss characters, weapons & armor! In this third DLC, players will find themselves in a world shining bright with the glow of treacherous ice. Can you find and recover the lost crown?",83,8.5
2518,Pinball Hall of Fame: The Williams Collection,2009-09-22,"Pinball Hall of Fame: The Williams Collection faithfully recreates eight of the most memorable tables from the golden age of pinball in photorealistic 3D. Working closely with Williams to ensure authenticity of each of the games, the collection is highlighted by some of the most popular and innovative Williams pinball tables, including Gorgar, the first-ever talking pinball machine, Black Knight, which introduced ""Magna-Save"" and Bonus Ball, and Space Shuttle, which took the pinball industry by storm in 1984. Every table has been meticulously recreated to bring players the visuals, sound effects and gameplay that made these games legendary successes. Pinball Hall of Fame: The Williams Collection harkens back to the arcades of the 1980s. Players begin Pinball Hall of Fame: The Williams Collection with access to four pinball tables, and the remaining four tables are unlocked as the game progresses. Players can spend as little as two minutes on a quick pinball challenge, or delve deeper into the game, gaining rewards in a token-based system as they unlock each of the pinball tables. Single-player Arcade and Challenge modes provide hours of solo entertainment, and a Multiplayer mode lets players face each other head-on. [Crave Entertainment]",83,8.3
2520,NCAA Football 10,2009-07-14,"NCAA Football 10 brings the excitement of college football to fans across the nation like never before with its newest feature, Season Showdown. In this new mode, every game counts as fans declare their loyalty to a favorite school and give the ultimate show of support in a nationwide competition. All college football fans have an opportunity to participate in Season Showdown, as credits not only accumulate in-game but players can also earn credits for their school via new web-based games. Millions of college football fans around the country will be on a mission to prove their school is number one with NCAA Football 10’s Season Showdown. NCAA Football 10 envelopes the excitement and pageantry of college football at its best. Enhanced stadiums filled with school colors, cheerleaders and mascots bring the college atmosphere to life. Enjoy the sights of game day with new field goal nets, flags waving in the wind and camera flashes exploding during pivotal moments. With all 120 Football Bowl Subdivision schools represented in the game, NCAA Football 10 offers fans an exciting way to experience the thrill of authentic college football year-round. [Electronic Arts]",83,6.7
2530,Guardian Heroes,2011-10-12,"Much more than just a beat 'em up, Guardian Heroes is the perfect blend of action and adventure. Hack, slash and burn through hordes of androids, zombie warriors and goblins as you select your route through over 30 gripping levels, or battle it out in frantic 6-player mode with over 45 characters to choose from!",83,8.1
